name,start_time,end_time
"kettle",2023-03-28 10:25:05,2023-03-28 10:26:01
"computer",2023-03-28 11:12:04,2023-03-28 12:34:55
"coffee machine",2023-03-28 14:30:25,2023-03-28 14:39:33
"microwave",2023-03-28 21:12:34,2023-03-28 22:09:02
"coffee machine",2023-03-28 21:52:51,2023-03-28 21:57:12
"computer",2023-03-28 22:10:00,2023-03-28 09:16:39
