timestamp,smartMeter,microwave,kettle,computer
2023-03-12 00:00:00,265.383,0.0,0.0,0.0
2023-03-12 00:00:01,265.45,0.0,0.0,0.0
2023-03-12 00:00:02,265.393,0.0,0.0,0.0
2023-03-12 00:00:03,265.4,0.0,0.0,0.0
2023-03-12 00:00:04,265.4,0.0,0.0,0.0
2023-03-12 00:00:05,265.383,0.0,0.0,0.0
2023-03-12 00:00:06,265.579,0.0,0.0,0.0
2023-03-12 00:00:07,265.457,0.0,0.0,0.0
2023-03-12 00:00:08,265.383,0.0,0.0,0.0
2023-03-12 00:00:09,265.379,0.0,0.0,0.0
2023-03-12 00:00:10,265.45,0.0,0.0,0.0
2023-03-12 00:00:11,265.404,0.0,0.0,0.0
2023-03-12 00:00:12,265.3,0.0,0.0,0.0
2023-03-12 00:00:13,265.374,0.0,0.0,0.0
2023-03-12 00:00:14,265.393,0.0,0.0,0.0
2023-03-12 00:00:15,265.436,0.0,0.0,0.0
2023-03-12 00:00:16,265.393,0.0,0.0,0.0
2023-03-12 00:00:17,265.433,0.0,0.0,0.0
2023-03-12 00:00:18,265.363,0.0,0.0,0.0
2023-03-12 00:00:19,265.517,0.0,0.0,0.0
2023-03-12 00:00:20,265.438,0.0,0.0,0.0
2023-03-12 00:00:21,265.338,0.0,0.0,0.0
2023-03-12 00:00:22,265.379,0.0,0.0,0.0
2023-03-12 00:00:23,265.45,0.0,0.0,0.0
2023-03-12 00:00:24,265.45,0.0,0.0,0.0
2023-03-12 00:00:25,265.45,0.0,0.0,0.0
2023-03-12 00:00:26,265.45,0.0,0.0,0.0
2023-03-12 00:00:27,265.383,0.0,0.0,0.0
2023-03-12 00:00:28,265.421,0.0,0.0,0.0
2023-03-12 00:00:29,265.376,0.0,0.0,0.0
2023-03-12 00:00:30,265.357,0.0,0.0,0.0
2023-03-12 00:00:31,265.39,0.0,0.0,0.0
2023-03-12 00:00:32,265.407,0.0,0.0,0.0
2023-03-12 00:00:33,265.679,0.0,0.0,0.0
2023-03-12 00:00:34,265.86,0.0,0.0,0.0
2023-03-12 00:00:35,265.871,0.0,0.0,0.0
2023-03-12 00:00:36,265.893,0.0,0.0,0.0
2023-03-12 00:00:37,266.048,0.0,0.0,0.0
2023-03-12 00:00:38,265.679,0.0,0.0,0.0
2023-03-12 00:00:39,265.905,0.0,0.0,0.0
2023-03-12 00:00:40,265.95,0.0,0.0,0.0
2023-03-12 00:00:41,265.893,0.0,0.0,0.0
2023-03-12 00:00:42,265.864,0.0,0.0,0.0
2023-03-12 00:00:43,265.907,0.0,0.0,0.0
2023-03-12 00:00:44,265.707,0.0,0.0,0.0
2023-03-12 00:00:45,265.45,0.0,0.0,0.0
2023-03-12 00:00:46,265.407,0.0,0.0,0.0
2023-03-12 00:00:47,265.245,0.0,0.0,0.0
2023-03-12 00:00:48,265.35,0.0,0.0,0.0
2023-03-12 00:00:49,265.357,0.0,0.0,0.0
2023-03-12 00:00:50,265.45,0.0,0.0,0.0
2023-03-12 00:00:51,265.4,0.0,0.0,0.0
2023-03-12 00:00:52,265.436,0.0,0.0,0.0
2023-03-12 00:00:53,265.4,0.0,0.0,0.0
2023-03-12 00:00:54,265.393,0.0,0.0,0.0
2023-03-12 00:00:55,265.45,0.0,0.0,0.0
2023-03-12 00:00:56,265.364,0.0,0.0,0.0
2023-03-12 00:00:57,265.402,0.0,0.0,0.0
2023-03-12 00:00:58,265.417,0.0,0.0,0.0
2023-03-12 00:00:59,265.45,0.0,0.0,0.0
2023-03-12 00:01:00,265.45,0.0,0.0,0.0
2023-03-12 00:01:01,265.388,0.0,0.0,0.0
2023-03-12 00:01:02,265.348,0.0,0.0,0.0
2023-03-12 00:01:03,265.45,0.0,0.0,0.0
2023-03-12 00:01:04,265.45,0.0,0.0,0.0
2023-03-12 00:01:05,265.45,0.0,0.0,0.0
2023-03-12 00:01:06,265.44,0.0,0.0,0.0
2023-03-12 00:01:07,265.514,0.0,0.0,0.0
2023-03-12 00:01:08,265.436,0.0,0.0,0.0
2023-03-12 00:01:09,265.35,0.0,0.0,0.0
2023-03-12 00:01:10,265.383,0.0,0.0,0.0
2023-03-12 00:01:11,265.35,0.0,0.0,0.0
2023-03-12 00:01:12,265.383,0.0,0.0,0.0
2023-03-12 00:01:13,265.45,0.0,0.0,0.0
2023-03-12 00:01:14,265.4,0.0,0.0,0.0
2023-03-12 00:01:15,265.4,0.0,0.0,0.0
2023-03-12 00:01:16,265.564,0.0,0.0,0.0
2023-03-12 00:01:17,265.85,0.0,0.0,0.0
2023-03-12 00:01:18,265.743,0.0,0.0,0.0
2023-03-12 00:01:19,265.45,0.0,0.0,0.0
2023-03-12 00:01:20,265.393,0.0,0.0,0.0
2023-03-12 00:01:21,265.433,0.0,0.0,0.0
2023-03-12 00:01:22,265.321,0.0,0.0,0.0
2023-03-12 00:01:23,265.236,0.0,0.0,0.0
2023-03-12 00:01:24,265.221,0.0,0.0,0.0
2023-03-12 00:01:25,265.407,0.0,0.0,0.0
2023-03-12 00:01:26,265.45,0.0,0.0,0.0
2023-03-12 00:01:27,265.45,0.0,0.0,0.0
2023-03-12 00:01:28,265.421,0.0,0.0,0.0
2023-03-12 00:01:29,265.417,0.0,0.0,0.0
2023-03-12 00:01:30,265.336,0.0,0.0,0.0
2023-03-12 00:01:31,265.421,0.0,0.0,0.0
2023-03-12 00:01:32,265.407,0.0,0.0,0.0
2023-03-12 00:01:33,265.417,0.0,0.0,0.0
2023-03-12 00:01:34,265.417,0.0,0.0,0.0
2023-03-12 00:01:35,265.436,0.0,0.0,0.0
2023-03-12 00:01:36,265.521,0.0,0.0,0.0
2023-03-12 00:01:37,265.457,0.0,0.0,0.0
2023-03-12 00:01:38,265.417,0.0,0.0,0.0
2023-03-12 00:01:39,265.39,0.0,0.0,0.0
2023-03-12 00:01:40,265.341,0.0,0.0,0.0
