name,start_time,end_time
"kettle",2022-12-08 09:36:43,2022-12-08 09:37:05
"computer",2022-12-08 10:57:02,2022-12-08 11:12:54
"coffee machine",2022-12-08 14:45:11,2022-12-08 14:49:32
"microwave",2022-12-08 20:41:43,2022-12-08 20:46:05
"coffee machine",2022-12-08 22:07:51,2022-12-08 22:11:25
"computer",2022-12-08 22:10:00,2022-12-08 22:29:40
