name,start_time,end_time
"kettle",2023-05-19 10:49:11,2023-05-19 10:51:04
"microwave",2023-05-19 20:38:36,2023-05-19 21:57:01
"coffee machine",2023-05-19 22:05:34,2023-05-19 22:10:27
"computer",2023-05-19 22:10:00,2023-05-19 22:15:24
