name,start_time,end_time
"kettle",2023-05-15 10:07:07,2023-05-15 10:08:03
"computer",2023-05-15 11:23:51,2023-05-15 11:56:21
"coffee machine",2023-05-15 14:38:30,2023-05-15 14:42:47
"microwave",2023-05-15 21:28:35,2023-05-15 22:25:03
"coffee machine",2023-05-15 22:02:22,2023-05-15 22:07:21
"computer",2023-05-15 22:10:00,2023-05-15 22:29:40
