epoch,loss,precision_coffee machine,precision_computer,precision_kettle,precision_microwave,precision_vacuum cleaner,recall_coffee machine,recall_computer,recall_kettle,recall_microwave,recall_vacuum cleaner,val_loss,val_precision_coffee machine,val_precision_computer,val_precision_kettle,val_precision_microwave,val_precision_vacuum cleaner,val_recall_coffee machine,val_recall_computer,val_recall_kettle,val_recall_microwave,val_recall_vacuum cleaner
0,0.024390069767832756,0.8922475576400757,0.6130913496017456,0.7648725509643555,0.9261175990104675,0.0,0.7755138278007507,0.4149935245513916,0.469565212726593,0.5861535668373108,0.0,0.05475199595093727,0.8863997459411621,0.1481100171804428,0.8883861303329468,0.9617524147033691,0.0,0.8971612453460693,0.033446259796619415,0.8438395261764526,0.5193878412246704,0.0
1,0.018833603709936142,0.9435350298881531,0.6604136228561401,0.8609523773193359,0.9502112865447998,1.0,0.9168900847434998,0.5031647682189941,0.7860869765281677,0.6545669436454773,0.14814814925193787,0.052215080708265305,0.950600802898407,0.25212615728378296,0.9916666746139526,0.940605640411377,1.0,0.8898410797119141,0.0777866318821907,0.6819484233856201,0.5278377532958984,0.018920812755823135
2,0.01725180260837078,0.9587231874465942,0.693105936050415,0.8927911520004272,0.9491718411445618,0.9884393215179443,0.9340482354164124,0.5614237785339355,0.8399999737739563,0.6829512119293213,0.7916666865348816,0.05854255333542824,0.9609375,0.25629016757011414,0.9368420839309692,0.8135467767715454,0.9948453903198242,0.8564541935920715,0.07815198600292206,0.8925501704216003,0.5153506994247437,0.13524878025054932
3,0.016188297420740128,0.964778482913971,0.71297287940979,0.9092526435852051,0.9523926973342896,0.9902439117431641,0.9497765898704529,0.5887497663497925,0.8886956572532654,0.7043304443359375,0.9398148059844971,0.058174241334199905,0.9191049933433533,0.1947472095489502,0.9740932583808899,0.9231564402580261,0.9919999837875366,0.9534012079238892,0.049256011843681335,0.8080229163169861,0.5030513405799866,0.08689558506011963
4,0.015402216464281082,0.9652299880981445,0.7330275774002075,0.9406474828720093,0.9570255875587463,0.9904761910438538,0.9526363015174866,0.6036888360977173,0.9095652103424072,0.7212518453598022,0.9629629850387573,0.05973557010293007,0.9854586124420166,0.20614726841449738,0.9916527271270752,0.9147064089775085,0.9278350472450256,0.7864667177200317,0.060814402997493744,0.8510028719902039,0.5074641108512878,0.06306937336921692
5,0.014682162553071976,0.971708357334137,0.7432382702827454,0.9447415471076965,0.9588158130645752,0.9952606558799744,0.9576407670974731,0.6199890971183777,0.9217391014099121,0.7307132482528687,0.9722222089767456,0.08242873847484589,0.9705826044082642,0.21582065522670746,1.0,0.7565011978149414,0.9679999947547913,0.9012676477432251,0.06171117350459099,0.7478510141372681,0.5107501745223999,0.08479326963424683
6,0.01412272546440363,0.970582902431488,0.7494315505027771,0.9581056237220764,0.9599905014038086,1.0,0.9612153768539429,0.6392840147018433,0.9147825837135315,0.7378093004226685,0.9675925970077515,0.06942118704319,0.9671028256416321,0.21921661496162415,0.9801324605941772,0.8528781533241272,0.994413435459137,0.923763632774353,0.10093662887811661,0.8481375575065613,0.5230494737625122,0.1247372105717659
7,0.013511895202100277,0.9783040881156921,0.7602388262748718,0.9679144620895386,0.96185702085495,0.9952830076217651,0.9671134948730469,0.6500033736228943,0.9443477988243103,0.7501819729804993,0.9768518805503845,0.07868673652410507,0.9618062376976013,0.14842446148395538,0.9693356156349182,0.7156183123588562,1.0,0.9126941561698914,0.05021921172738075,0.8151862621307373,0.5330016016960144,0.07568325102329254
8,0.013013098388910294,0.9765046238899231,0.7660087943077087,0.9483066201210022,0.9615739583969116,0.9952830076217651,0.96568363904953,0.6590553522109985,0.9252173900604248,0.7580968141555786,0.9768518805503845,0.09034989774227142,0.940118670463562,0.09588772803544998,0.9908925294876099,0.8184532523155212,1.0,0.9334047436714172,0.08124086260795593,0.7793696522712708,0.5146934390068054,0.057463210076093674
9,0.012476271949708462,0.9739863872528076,0.772194504737854,0.9415929317474365,0.9626669883728027,0.981566846370697,0.9703306555747986,0.6793030500411987,0.9252173900604248,0.767103374004364,0.9861111044883728,0.07736672461032867,0.9603021144866943,0.2192833423614502,1.0,0.7516660094261169,0.9615384340286255,0.8853775858879089,0.09004251658916473,0.7521489858627319,0.5189183950424194,0.1051156297326088
10,0.01188544649630785,0.9782256484031677,0.7732086777687073,0.9498208165168762,0.9619522094726562,0.98591548204422,0.971581757068634,0.6980875134468079,0.9217391014099121,0.7728347778320312,0.9722222089767456,0.09444762021303177,0.9579026699066162,0.188139870762825,0.9978494644165039,0.5057010054588318,1.0,0.9100160598754883,0.09399495273828506,0.6647564172744751,0.5205144882202148,0.004905396141111851
11,0.011359559372067451,0.9768526554107666,0.7793113589286804,0.9553571343421936,0.9618218541145325,0.9953051805496216,0.9730116128921509,0.7147621512413025,0.9304347634315491,0.7838428020477295,0.9814814925193787,0.09923029690980911,0.9464020729064941,0.18704119324684143,0.9914529919624329,0.5848668813705444,1.0,0.9110873341560364,0.08293476700782776,0.6647564172744751,0.5341282486915588,0.049754731357097626
12,0.010894972831010818,0.9787540435791016,0.7812443375587463,0.9495495557785034,0.9596407413482666,0.9814814925193787,0.971581757068634,0.7302797436714172,0.9165217280387878,0.7873908281326294,0.9814814925193787,0.08949291706085205,0.963342010974884,0.15852586925029755,1.0,0.5838348269462585,0.9873417615890503,0.9242992401123047,0.10186661034822464,0.7249283790588379,0.5283071994781494,0.0546601265668869
13,0.010427968576550484,0.9823359847068787,0.7857322096824646,0.9449378252029419,0.9626487493515015,0.9861751198768616,0.9740840196609497,0.7458654046058655,0.9252173900604248,0.7948508262634277,0.9907407164573669,0.09435563534498215,0.9589419364929199,0.16147132217884064,0.9832776188850403,0.4897087812423706,1.0,0.8673450946807861,0.1032283753156662,0.8424068689346313,0.5383532047271729,0.010511563159525394
14,0.009986338205635548,0.9823867678642273,0.7898287177085876,0.965641975402832,0.9648930430412292,0.9905213117599487,0.9769436717033386,0.7610426545143127,0.9286956787109375,0.800127387046814,0.9675925970077515,0.09772146493196487,0.9706189036369324,0.20302920043468475,0.9948630332946777,0.5285451412200928,0.0,0.8316372036933899,0.14736947417259216,0.8323782086372375,0.5389165282249451,0.0
15,0.009698559530079365,0.9820466637611389,0.795941948890686,0.9555950164794922,0.9641997218132019,0.9906976819038391,0.9776586294174194,0.7729190587997437,0.9356521964073181,0.8012190461158752,0.9861111044883728,0.10226709395647049,0.9322842955589294,0.13421133160591125,0.998113214969635,0.4556830823421478,0.9696969985961914,0.9414390325546265,0.16145209968090057,0.7578796744346619,0.5367571115493774,0.022424666211009026
16,0.009302838705480099,0.9794164896011353,0.8025704622268677,0.951438844203949,0.9610515832901001,0.9861111044883728,0.9780160784721375,0.7820050120353699,0.9200000166893005,0.8081331849098206,0.9861111044883728,0.08511659502983093,0.9523635506629944,0.2100522220134735,0.955315887928009,0.5281863808631897,0.4375,0.9316193461418152,0.16032284498214722,0.8882521390914917,0.5427659153938293,0.004905396141111851
17,0.00897553563117981,0.9824467301368713,0.8074214458465576,0.9558303952217102,0.9614019989967346,0.9952830076217651,0.9803395867347717,0.7959913015365601,0.9408695697784424,0.813500702381134,0.9768518805503845,0.10507310926914215,0.9936894178390503,0.20595291256904602,0.9940119981765747,0.45027151703834534,0.5753424763679504,0.7871808409690857,0.18247641623020172,0.7134670615196228,0.5683034658432007,0.029432374984025955
18,0.008705338463187218,0.9820885062217712,0.811898946762085,0.9448398351669312,0.9613531827926636,0.9857819676399231,0.9799821376800537,0.8015381693840027,0.9234782457351685,0.8169577717781067,0.9629629850387573,0.09730219841003418,0.959384024143219,0.19502410292625427,0.9978678226470947,0.5381804704666138,1.0,0.8898410797119141,0.1840706765651703,0.670487105846405,0.5392920970916748,0.016117729246616364
19,0.008293494582176208,0.9810307621955872,0.8167575001716614,0.9589285850524902,0.9635245203971863,0.98591548204422,0.9798033833503723,0.8160348534584045,0.9339130520820618,0.8266921639442444,0.9722222089767456,0.09802425652742386,0.9754873514175415,0.2456730753183365,0.9862778782844543,0.49789658188819885,0.8181818127632141,0.9023388624191284,0.4073336124420166,0.823782205581665,0.5333771705627441,0.006306937430053949
20,0.008084237575531006,0.9822834730148315,0.82378751039505,0.9588550925254822,0.9647146463394165,0.9952830076217651,0.9810544848442078,0.8242360353469849,0.9321739077568054,0.8257823586463928,0.9768518805503845,0.10439053177833557,0.9689821600914001,0.2620640695095062,0.9981583952903748,0.5500242710113525,1.0,0.9314408302307129,0.3187192678451538,0.7765042781829834,0.5321565866470337,0.01681850105524063
21,0.007833277806639671,0.9842067360877991,0.8263736367225647,0.9503546357154846,0.9634365439414978,0.9905660152435303,0.9801608324050903,0.8316885828971863,0.9321739077568054,0.8294214010238647,0.9722222089767456,0.1123615950345993,0.9410508275032043,0.28185078501701355,0.9842209219932556,0.5130025744438171,0.5714285969734192,0.786645233631134,0.23226384818553925,0.7148997187614441,0.5426720380783081,0.014015416614711285
22,0.007542627863585949,0.9848812222480774,0.8322299718856812,0.9675675630569458,0.9625539183616638,0.9857142567634583,0.9780160784721375,0.8384605050086975,0.9339130520820618,0.8325145840644836,0.9583333134651184,0.12279053777456284,0.9120178818702698,0.2925305664539337,0.990867555141449,0.5550243854522705,0.0,0.9457239508628845,0.39036136865615845,0.6217765212059021,0.545019268989563,0.0
23,0.007379062008112669,0.9833303689956665,0.837390661239624,0.9568345546722412,0.9634439945220947,0.9768518805503845,0.9805183410644531,0.8439733386039734,0.9252173900604248,0.8367903828620911,0.9768518805503845,0.10871615260839462,0.9829282760620117,0.23030579090118408,0.9603174328804016,0.5614258050918579,0.0,0.8737725615501404,0.3186860680580139,0.8667621612548828,0.5397615432739258,0.0
24,0.007277244236320257,0.9810477495193481,0.840411901473999,0.9660107493400574,0.9622976779937744,0.985981285572052,0.9806970357894897,0.8471040725708008,0.939130425453186,0.8382459878921509,0.9768518805503845,0.10280829668045044,0.9856792092323303,0.25834178924560547,0.9895651936531067,0.4576675295829773,0.11340206116437912,0.8602035641670227,0.41427528858184814,0.8151862621307373,0.5405126214027405,0.007708479184657335
25,0.00721694715321064,0.9849191904067993,0.8432055711746216,0.9556737542152405,0.9613385796546936,0.9766355156898499,0.9805183410644531,0.8482270240783691,0.9373912811279297,0.8415210843086243,0.9675925970077515,0.12004666030406952,0.9471231698989868,0.2088470757007599,0.9866412281990051,0.6064173579216003,0.5416666865348816,0.9434029459953308,0.3015477657318115,0.7406876683235168,0.5465214252471924,0.009110021404922009
26,0.006811922416090965,0.9829840660095215,0.8525145649909973,0.9714285731315613,0.9620422720909119,0.9813953638076782,0.9808757901191711,0.85605388879776,0.9460869431495667,0.8485261797904968,0.9768518805503845,0.11431603878736496,0.9547183513641357,0.25444886088371277,0.9854280352592468,0.4640142321586609,0.22448979318141937,0.9410819411277771,0.4136442244052887,0.7750716209411621,0.5387287735939026,0.007708479184657335
27,0.006728310603648424,0.9842123985290527,0.8567453026771545,0.949910581111908,0.9620214104652405,0.9952830076217651,0.9805183410644531,0.8590485453605652,0.9234782457351685,0.8503457307815552,0.9768518805503845,0.15204337239265442,0.9875802993774414,0.2081584334373474,0.9879102110862732,0.5338975191116333,0.0,0.8234243988990784,0.35083699226379395,0.8194842338562012,0.5330954790115356,0.0
28,0.006597995758056641,0.9859762787818909,0.8600257039070129,0.9504424929618835,0.9627233743667603,0.9905660152435303,0.9801608324050903,0.8643571734428406,0.9339130520820618,0.8528929948806763,0.9722222089767456,0.1414213925600052,0.9831172227859497,0.20789635181427002,0.9946619272232056,0.46352246403694153,0.356783926486969,0.7173718810081482,0.32722198963165283,0.8008595705032349,0.5314993858337402,0.049754731357097626
29,0.006515697110444307,0.9826227426528931,0.8611251711845398,0.9677419066429138,0.9621080756187439,0.9858490824699402,0.9803395867347717,0.8672497272491455,0.939130425453186,0.8569868803024292,0.9675925970077515,0.10973122715950012,0.9820144176483154,0.2556256353855133,0.9982046484947205,0.5551442503929138,0.0,0.9260846376419067,0.4697422683238983,0.796561598777771,0.549150288105011,0.0
30,0.006311015225946903,0.9840186834335327,0.864262580871582,0.952212393283844,0.9653155207633972,0.9764150977134705,0.9794459342956543,0.8710269927978516,0.9356521964073181,0.8558042049407959,0.9583333134651184,0.12277574092149734,0.9647315144538879,0.2726862132549286,0.9807692170143127,0.6265934109687805,0.022346368059515953,0.8693090677261353,0.4211837351322174,0.8037249445915222,0.5353487730026245,0.002803083276376128
31,0.0062600187957286835,0.985832154750824,0.8675097823143005,0.9694244861602783,0.9627968668937683,0.9718309640884399,0.9824843406677246,0.8730007410049438,0.9373912811279297,0.8593522310256958,0.9583333134651184,0.11592066287994385,0.9540168046951294,0.22418835759162903,0.9928951859474182,0.39624854922294617,0.0,0.9519728422164917,0.4073336124420166,0.8008595705032349,0.571213960647583,0.0
32,0.006077319849282503,0.9879626035690308,0.8734305500984192,0.9623655676841736,0.962613046169281,0.9904761910438538,0.9828418493270874,0.8806234002113342,0.9339130520820618,0.8619905114173889,0.9629629850387573,0.12619207799434662,0.9645511507987976,0.3103380799293518,0.9961758852005005,0.43436264991760254,0.0,0.9035886526107788,0.42134979367256165,0.7464183568954468,0.5361937880516052,0.0
33,0.005927314516156912,0.9858346581459045,0.8780015707015991,0.961061954498291,0.9647106528282166,0.9906542301177979,0.982663094997406,0.8797045946121216,0.9443477988243103,0.8629912734031677,0.9814814925193787,0.1277751326560974,0.9761953353881836,0.272295743227005,0.9965457916259766,0.4143752157688141,0.0,0.8566327691078186,0.48392453789711,0.8266475796699524,0.5277438759803772,0.0
34,0.006004943046718836,0.9860064387321472,0.8772304058074951,0.9534883499145508,0.9627373218536377,0.9903846383094788,0.982305645942688,0.8816783428192139,0.9269565343856812,0.862627387046814,0.9537037014961243,0.14249269664287567,0.958107590675354,0.29226115345954895,0.9809027910232544,0.5811957120895386,0.21739129722118378,0.9473308324813843,0.4395177364349365,0.8094555735588074,0.5339404940605164,0.003503854153677821
35,0.005780529230833054,0.9845960736274719,0.8820396065711975,0.9571428298950195,0.9646223783493042,0.9952380657196045,0.9824843406677246,0.8847410082817078,0.9321739077568054,0.8657205104827881,0.9675925970077515,0.1348816454410553,0.9587063789367676,0.29201391339302063,0.9748322367668152,0.5490898489952087,0.08280254900455475,0.936797022819519,0.4434037506580353,0.8323782086372375,0.5324382781982422,0.009110021404922009
36,0.005739287473261356,0.9851014018058777,0.8833960890769958,0.9535714387893677,0.964582085609436,0.9904305934906006,0.9808757901191711,0.8866126537322998,0.9286956787109375,0.8671761155128479,0.9583333134651184,0.10877525806427002,0.9768012166023254,0.37349221110343933,0.9845559597015381,0.5432489514350891,0.5555555820465088,0.924656331539154,0.4216487407684326,0.730659008026123,0.53187495470047,0.02803083322942257
37,0.0056418078020215034,0.9845545887947083,0.8871198296546936,0.9474605917930603,0.9646821618080139,0.9858490824699402,0.9798033833503723,0.8873613476753235,0.9408695697784424,0.8697234392166138,0.9675925970077515,0.14285553991794586,0.9604519605636597,0.2788796126842499,0.9851024150848389,0.40542253851890564,0.0,0.9409034252166748,0.5777202248573303,0.7578796744346619,0.5405126214027405,0.0
38,0.0056463018991053104,0.9829840660095215,0.887836754322052,0.9679715037345886,0.9652454853057861,0.9810426831245422,0.9808757901191711,0.887021005153656,0.9460869431495667,0.8691775798797607,0.9583333134651184,0.13993974030017853,0.9751552939414978,0.27938759326934814,0.9881556630134583,0.5239697098731995,0.0,0.8409212827682495,0.40062442421913147,0.8366762399673462,0.5264294147491455,0.0
39,0.005563629325479269,0.9844030141830444,0.8903387784957886,0.9659498333930969,0.9663057923316956,0.9766355156898499,0.9814119935035706,0.8915809988975525,0.9373912811279297,0.868813693523407,0.9675925970077515,0.12424109876155853,0.9771608710289001,0.24932536482810974,0.9615975618362427,0.6365282535552979,0.0,0.8860917687416077,0.5001992583274841,0.8968481421470642,0.5281194448471069,0.0
40,0.005463298410177231,0.9845712184906006,0.8915503621101379,0.9642857313156128,0.9661461114883423,0.98591548204422,0.9808757901191711,0.8954944610595703,0.939130425453186,0.8723617196083069,0.9722222089767456,0.11057794094085693,0.9659593105316162,0.34801581501960754,0.9857142567634583,0.5539690256118774,0.19402985274791718,0.7802178263664246,0.5085691213607788,0.7908309698104858,0.5536569356918335,0.018220042809844017
41,0.005491218995302916,0.9827926158905029,0.8959429264068604,0.9714285731315613,0.9660948514938354,0.9766355156898499,0.9799821376800537,0.8927720785140991,0.9460869431495667,0.8709970712661743,0.9675925970077515,0.13707445561885834,0.9574344158172607,0.2473904937505722,0.9906191229820251,0.5024914741516113,0.5652173757553101,0.8794857859611511,0.4526371657848358,0.7564470171928406,0.5396676659584045,0.02733006328344345
42,0.005400864407420158,0.9854760766029358,0.8970668315887451,0.9620938897132874,0.9682203531265259,0.9809523820877075,0.982305645942688,0.8971278667449951,0.9269565343856812,0.8730894923210144,0.9537037014961243,0.1207510381937027,0.9509909749031067,0.3124385178089142,0.9894366264343262,0.5031099319458008,0.3863636255264282,0.9423317313194275,0.4113856852054596,0.8051576018333435,0.5391982197761536,0.02382620796561241
43,0.005351605825126171,0.9837092757225037,0.8949592709541321,0.9607843160629272,0.9653710126876831,0.9812206625938416,0.9821268916130066,0.8935887813568115,0.9373912811279297,0.869905412197113,0.9675925970077515,0.12816493213176727,0.9052553772926331,0.22487588226795197,0.991525411605835,0.406620591878891,0.14035087823867798,0.873415470123291,0.5866879224777222,0.670487105846405,0.5247394442558289,0.011212333105504513
44,0.005256428848952055,0.9835243821144104,0.8981871008872986,0.9640933275222778,0.9661051034927368,0.9905213117599487,0.9815906882286072,0.900326669216156,0.9339130520820618,0.8764556050300598,0.9675925970077515,0.13403058052062988,0.9397313594818115,0.44474220275878906,0.9898132681846619,0.6830754280090332,0.18840579688549042,0.9492947459220886,0.3693038523197174,0.8352435827255249,0.5263355374336243,0.009110021404922009
45,0.005207485053688288,0.9847670197486877,0.9003368616104126,0.9625668525695801,0.9662796854972839,0.9861111044883728,0.9821268916130066,0.9004287719726562,0.939130425453186,0.8707241415977478,0.9861111044883728,0.16533465683460236,0.9612252712249756,0.2778576612472534,0.9741697311401367,0.4040057361125946,0.036363635212183,0.8851990699768066,0.44921615719795227,0.7564470171928406,0.5302788615226746,0.002803083276376128
46,0.0050766547210514545,0.9845656752586365,0.902544379234314,0.9698046445846558,0.9671686887741089,0.9813084006309509,0.9805183410644531,0.902912974357605,0.9495652318000793,0.8763646483421326,0.9722222089767456,0.15031854808330536,0.9641472697257996,0.2471451461315155,0.994940996170044,0.5910192728042603,0.4262295067310333,0.8882342576980591,0.3479141891002655,0.8452721834182739,0.5264294147491455,0.018220042809844017
47,0.00508699007332325,0.9829931855201721,0.9046645760536194,0.9644128084182739,0.9682939052581787,0.971563994884491,0.9814119935035706,0.9035254716873169,0.9426087141036987,0.8751819729804993,0.9490740895271301,0.15653769671916962,0.9746235013008118,0.3241569697856903,0.9883138537406921,0.4455692172050476,0.3055555522441864,0.8434208035469055,0.3668460249900818,0.8481375575065613,0.5207023024559021,0.007708479184657335
48,0.005174647085368633,0.9846126437187195,0.9078398942947388,0.9672726988792419,0.9661476612091064,0.9904305934906006,0.9835567474365234,0.9047505855560303,0.9252173900604248,0.875,0.9583333134651184,0.12488800287246704,0.9602110385894775,0.4429018497467041,0.9834162592887878,0.4831903278827667,0.0,0.7798607349395752,0.4513750374317169,0.8495702147483826,0.5181673169136047,0.0
49,0.005048984661698341,0.9827709794044495,0.9072983264923096,0.9556737542152405,0.9668867588043213,0.9764150977134705,0.9787310361862183,0.9065881967544556,0.9373912811279297,0.8792758584022522,0.9583333134651184,0.10281536728143692,0.9628205299377441,0.3446054756641388,0.97579425573349,0.6586297154426575,0.14705882966518402,0.9385824203491211,0.5259731411933899,0.9240687489509583,0.5180734395980835,0.007007708307355642
