name,start_time,end_time
"kettle",2023-04-27 09:33:04,2023-04-27 09:33:33
"computer",2023-04-27 10:56:01,2023-04-27 11:30:39
"coffee machine",2023-04-27 15:14:46,2023-04-27 15:19:07
"microwave",2023-04-27 20:16:59,2023-04-27 21:13:27
"coffee machine",2023-04-27 22:06:07,2023-04-27 22:15:15
"computer",2023-04-27 22:10:00,2023-04-27 00:33:37
