name,start_time,end_time
"kettle",2023-04-11 09:34:07,2023-04-11 09:35:26
"computer",2023-04-11 10:39:17,2023-04-11 11:18:29
"coffee machine",2023-04-11 15:07:07,2023-04-11 15:12:00
"microwave",2023-04-11 21:28:08,2023-04-11 21:28:28
"coffee machine",2023-04-11 22:01:45,2023-04-11 22:09:05
"computer",2023-04-11 22:10:00,2023-04-11 22:24:30
