name,start_time,end_time
"kettle",2023-04-13 09:32:30,2023-04-13 09:33:24
"computer",2023-04-13 11:17:15,2023-04-13 11:21:45
"coffee machine",2023-04-13 14:43:12,2023-04-13 14:46:46
"microwave",2023-04-13 20:29:44,2023-04-13 20:30:03
"coffee machine",2023-04-13 21:55:25,2023-04-13 22:18:45
"computer",2023-04-13 22:10:00,2023-04-13 22:41:25
