name,start_time,end_time
"kettle",2023-01-18 09:48:23,2023-01-18 09:49:29
"computer",2023-01-18 11:13:55,2023-01-18 11:15:19
"coffee machine",2023-01-18 15:20:31,2023-01-18 15:24:52
"microwave",2023-01-18 21:16:03,2023-01-18 21:16:18
"coffee machine",2023-01-18 21:54:05,2023-01-18 22:01:25
"computer",2023-01-18 22:10:00,2023-01-18 22:40:20
