name,start_time,end_time
"kettle",2023-01-19 09:52:00,2023-01-19 09:53:31
"computer",2023-01-19 10:47:45,2023-01-19 10:55:54
"coffee machine",2023-01-19 14:47:29,2023-01-19 14:52:28
"microwave",2023-01-19 20:52:02,2023-01-19 22:10:27
"coffee machine",2023-01-19 21:55:59,2023-01-19 22:00:52
"computer",2023-01-19 22:10:00,2023-01-19 22:29:40
