name,start_time,end_time
"kettle",2023-01-20 11:08:58,2023-01-20 11:09:23
"microwave",2023-01-20 21:01:18,2023-01-20 21:57:46
"coffee machine",2023-01-20 21:58:30,2023-01-20 22:02:04
"computer",2023-01-20 22:10:00,2023-01-20 22:46:09
