name,start_time,end_time
"kettle",2023-01-17 09:32:54,2023-01-17 09:33:42
"computer",2023-01-17 11:05:52,2023-01-17 11:11:20
"coffee machine",2023-01-17 14:32:26,2023-01-17 14:47:20
"microwave",2023-01-17 20:54:54,2023-01-17 20:59:16
"coffee machine",2023-01-17 21:51:59,2023-01-17 21:56:16
"computer",2023-01-17 22:10:00,2023-01-17 22:21:27
