name,start_time,end_time
"kettle",2023-04-21 10:50:19,2023-04-21 10:54:51
"microwave",2023-04-21 21:14:39,2023-04-21 21:14:58
"coffee machine",2023-04-21 22:04:15,2023-04-21 22:11:35
"computer",2023-04-21 22:10:00,2023-04-21 22:13:20
