epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9993706941604614,0.0038933088071644306,0.6896551847457886,0.4166666567325592,0.9989235401153564,0.006948213092982769,0.3695652186870575,0.3333333432674408
1,0.9994369149208069,0.0025347659830003977,0.6842105388641357,0.5416666865348816,0.9986751079559326,0.038828007876873016,0.3761467933654785,0.8039215803146362
2,0.9997184872627258,0.0010684133740141988,0.9024389982223511,0.7708333134651184,0.9988572597503662,0.04855141043663025,0.42307692766189575,0.8627451062202454
3,0.999387264251709,0.005651840008795261,0.7894737124443054,0.3125,0.9989897608757019,0.01805569976568222,0.3199999928474426,0.1568627506494522
4,0.9993375539779663,0.0065590934827923775,0.7647058963775635,0.2708333432674408,0.9993044137954712,0.005063108634203672,0.9230769276618958,0.23529411852359772
5,0.9993541240692139,0.0036758403293788433,0.692307710647583,0.375,0.9993706941604614,0.004896638914942741,0.6129032373428345,0.7450980544090271
6,0.9997515678405762,0.0010531257139518857,0.8837209343910217,0.7916666865348816,0.9995362758636475,0.003920935094356537,0.760869562625885,0.686274528503418
7,0.9996025562286377,0.003540363861247897,0.8999999761581421,0.5625,0.9992216229438782,0.0064144618809223175,1.0,0.09803921729326248
8,0.9993541240692139,0.005358637310564518,0.7647058963775635,0.2708333432674408,0.9992547631263733,0.005873318761587143,1.0,0.13725490868091583
9,0.9994203448295593,0.005107044707983732,0.9333333373069763,0.2916666567325592,0.9991884827613831,0.009279483929276466,1.0,0.03921568766236305
