timestamp,smartMeter,computer,kettle,coffee machine,microwave
2023-04-24 00:00:00,293.517,18.183,0.0,0.0,0.0
2023-04-24 00:00:01,294.483,19.15,0.0,0.0,0.0
2023-04-24 00:00:02,293.9,18.567,0.0,0.0,0.0
2023-04-24 00:00:03,294.662,19.271,0.0,0.0,0.0
2023-04-24 00:00:04,295.171,19.65,0.0,0.0,0.0
2023-04-24 00:00:05,293.733,18.357,0.0,0.0,0.0
2023-04-24 00:00:06,294.458,19.2,0.0,0.0,0.0
2023-04-24 00:00:07,294.217,18.867,0.0,0.0,0.0
2023-04-24 00:00:08,295.258,19.725,0.0,0.0,0.0
2023-04-24 00:00:09,294.8,19.267,0.0,0.0,0.0
2023-04-24 00:00:10,294.648,19.229,0.0,0.0,0.0
2023-04-24 00:00:11,294.033,18.7,0.0,0.0,0.0
2023-04-24 00:00:12,294.408,19.1,0.0,0.0,0.0
2023-04-24 00:00:13,293.671,18.371,0.0,0.0,0.0
2023-04-24 00:00:14,300.819,25.486,0.0,0.0,0.0
2023-04-24 00:00:15,293.95,18.617,0.0,0.0,0.0
2023-04-24 00:00:16,294.998,19.614,0.0,0.0,0.0
2023-04-24 00:00:17,296.082,20.686,0.0,0.0,0.0
2023-04-24 00:00:18,294.29,18.929,0.0,0.0,0.0
2023-04-24 00:00:19,294.283,18.783,0.0,0.0,0.0
2023-04-24 00:00:20,306.083,30.75,0.0,0.0,0.0
2023-04-24 00:00:21,311.933,36.6,0.0,0.0,0.0
2023-04-24 00:00:22,299.233,23.9,0.0,0.0,0.0
2023-04-24 00:00:23,294.919,19.586,0.0,0.0,0.0
2023-04-24 00:00:24,294.876,19.543,0.0,0.0,0.0
2023-04-24 00:00:25,295.6,20.267,0.0,0.0,0.0
2023-04-24 00:00:26,294.976,19.643,0.0,0.0,0.0
2023-04-24 00:00:27,294.4,19.067,0.0,0.0,0.0
2023-04-24 00:00:28,294.676,19.343,0.0,0.0,0.0
2023-04-24 00:00:29,295.196,19.862,0.0,0.0,0.0
2023-04-24 00:00:30,295.569,20.25,0.0,0.0,0.0
2023-04-24 00:00:31,294.805,19.571,0.0,0.0,0.0
2023-04-24 00:00:32,294.59,19.357,0.0,0.0,0.0
2023-04-24 00:00:33,295.169,19.85,0.0,0.0,0.0
2023-04-24 00:00:34,295.633,20.3,0.0,0.0,0.0
2023-04-24 00:00:35,294.833,19.5,0.0,0.0,0.0
2023-04-24 00:00:36,294.808,19.525,0.0,0.0,0.0
2023-04-24 00:00:37,295.086,19.767,0.0,0.0,0.0
2023-04-24 00:00:38,295.846,20.512,0.0,0.0,0.0
2023-04-24 00:00:39,294.633,19.3,0.0,0.0,0.0
2023-04-24 00:00:40,295.155,19.771,0.0,0.0,0.0
2023-04-24 00:00:41,293.964,18.614,0.0,0.0,0.0
2023-04-24 00:00:42,295.983,20.65,0.0,0.0,0.0
2023-04-24 00:00:43,299.871,24.538,0.0,0.0,0.0
2023-04-24 00:00:44,294.933,19.6,0.0,0.0,0.0
2023-04-24 00:00:45,294.933,19.6,0.0,0.0,0.0
2023-04-24 00:00:46,295.126,19.85,0.0,0.0,0.0
2023-04-24 00:00:47,295.119,19.886,0.0,0.0,0.0
2023-04-24 00:00:48,294.99,19.757,0.0,0.0,0.0
2023-04-24 00:00:49,294.883,19.35,0.0,0.0,0.0
2023-04-24 00:00:50,303.658,28.25,0.0,0.0,0.0
2023-04-24 00:00:51,313.067,37.8,0.0,0.0,0.0
2023-04-24 00:00:52,300.219,24.986,0.0,0.0,0.0
2023-04-24 00:00:53,294.719,19.414,0.0,0.0,0.0
2023-04-24 00:00:54,294.462,19.129,0.0,0.0,0.0
2023-04-24 00:00:55,294.44,19.157,0.0,0.0,0.0
2023-04-24 00:00:56,295.362,20.0,0.0,0.0,0.0
2023-04-24 00:00:57,295.062,19.6,0.0,0.0,0.0
2023-04-24 00:00:58,294.9,19.267,0.0,0.0,0.0
2023-04-24 00:00:59,315.271,39.638,0.0,0.0,0.0
2023-04-24 00:01:00,322.133,46.5,0.0,0.0,0.0
2023-04-24 00:01:01,305.067,29.433,0.0,0.0,0.0
2023-04-24 00:01:02,296.333,20.757,0.0,0.0,0.0
2023-04-24 00:01:03,295.633,20.4,0.0,0.0,0.0
2023-04-24 00:01:04,296.419,21.086,0.0,0.0,0.0
2023-04-24 00:01:05,296.183,20.8,0.0,0.0,0.0
2023-04-24 00:01:06,296.033,20.4,0.0,0.0,0.0
2023-04-24 00:01:07,298.976,23.6,0.0,0.0,0.0
2023-04-24 00:01:08,296.819,21.486,0.0,0.0,0.0
2023-04-24 00:01:09,303.517,28.183,0.0,0.0,0.0
2023-04-24 00:01:10,305.133,29.8,0.0,0.0,0.0
2023-04-24 00:01:11,296.848,21.514,0.0,0.0,0.0
2023-04-24 00:01:12,295.917,20.571,0.0,0.0,0.0
2023-04-24 00:01:13,295.681,20.314,0.0,0.0,0.0
2023-04-24 00:01:14,295.7,20.367,0.0,0.0,0.0
2023-04-24 00:01:15,295.89,20.6,0.0,0.0,0.0
2023-04-24 00:01:16,295.467,20.233,0.0,0.0,0.0
2023-04-24 00:01:17,296.148,20.829,0.0,0.0,0.0
2023-04-24 00:01:18,296.119,20.657,0.0,0.0,0.0
2023-04-24 00:01:19,295.99,20.586,0.0,0.0,0.0
2023-04-24 00:01:20,301.519,26.229,0.0,0.0,0.0
2023-04-24 00:01:21,310.983,35.65,0.0,0.0,0.0
2023-04-24 00:01:22,296.821,21.488,0.0,0.0,0.0
2023-04-24 00:01:23,296.083,20.75,0.0,0.0,0.0
2023-04-24 00:01:24,300.776,25.443,0.0,0.0,0.0
2023-04-24 00:01:25,296.648,21.357,0.0,0.0,0.0
2023-04-24 00:01:26,296.219,20.9,0.0,0.0,0.0
2023-04-24 00:01:27,296.648,21.4,0.0,0.0,0.0
2023-04-24 00:01:28,296.733,21.4,0.0,0.0,0.0
2023-04-24 00:01:29,295.925,20.62,0.0,0.0,0.0
2023-04-24 00:01:30,295.833,20.6,0.0,0.0,0.0
2023-04-24 00:01:31,295.61,20.343,0.0,0.0,0.0
2023-04-24 00:01:32,296.783,21.45,0.0,0.0,0.0
2023-04-24 00:01:33,295.805,20.529,0.0,0.0,0.0
2023-04-24 00:01:34,300.262,25.029,0.0,0.0,0.0
2023-04-24 00:01:35,303.233,27.971,0.0,0.0,0.0
2023-04-24 00:01:36,297.307,22.017,0.0,0.0,0.0
2023-04-24 00:01:37,307.262,31.929,0.0,0.0,0.0
2023-04-24 00:01:38,307.067,31.733,0.0,0.0,0.0
2023-04-24 00:01:39,297.067,21.733,0.0,0.0,0.0
2023-04-24 00:01:40,303.102,27.283,0.0,0.0,0.0
2023-04-24 00:01:41,298.569,22.75,0.0,0.0,0.0
2023-04-24 00:01:42,300.167,24.5,0.0,0.0,0.0
2023-04-24 00:01:43,301.117,25.783,0.0,0.0,0.0
2023-04-24 00:01:44,295.933,20.6,0.0,0.0,0.0
2023-04-24 00:01:45,295.962,20.6,0.0,0.0,0.0
2023-04-24 00:01:46,297.962,22.6,0.0,0.0,0.0
2023-04-24 00:01:47,301.883,26.55,0.0,0.0,0.0
2023-04-24 00:01:48,296.419,20.786,0.0,0.0,0.0
2023-04-24 00:01:49,296.736,20.817,0.0,0.0,0.0
2023-04-24 00:01:50,306.633,30.8,0.0,0.0,0.0
2023-04-24 00:01:51,314.112,38.714,0.0,0.0,0.0
2023-04-24 00:01:52,301.119,25.771,0.0,0.0,0.0
2023-04-24 00:01:53,295.567,20.233,0.0,0.0,0.0
2023-04-24 00:01:54,308.583,33.25,0.0,0.0,0.0
2023-04-24 00:01:55,299.308,23.975,0.0,0.0,0.0
2023-04-24 00:01:56,297.995,22.733,0.0,0.0,0.0
2023-04-24 00:01:57,300.333,25.1,0.0,0.0,0.0
2023-04-24 00:01:58,296.04,20.8,0.0,0.0,0.0
2023-04-24 00:01:59,296.6,21.317,0.0,0.0,0.0
2023-04-24 00:02:00,296.319,20.814,0.0,0.0,0.0
2023-04-24 00:02:01,295.748,20.3,0.0,0.0,0.0
2023-04-24 00:02:02,297.148,21.814,0.0,0.0,0.0
2023-04-24 00:02:03,296.017,20.75,0.0,0.0,0.0
2023-04-24 00:02:04,295.708,20.375,0.0,0.0,0.0
2023-04-24 00:02:05,296.513,20.98,0.0,0.0,0.0
2023-04-24 00:02:06,296.214,20.738,0.0,0.0,0.0
2023-04-24 00:02:07,297.393,22.06,0.0,0.0,0.0
2023-04-24 00:02:08,296.621,21.288,0.0,0.0,0.0
2023-04-24 00:02:09,296.093,20.76,0.0,0.0,0.0
2023-04-24 00:02:10,295.976,20.686,0.0,0.0,0.0
2023-04-24 00:02:11,297.352,22.033,0.0,0.0,0.0
2023-04-24 00:02:12,295.533,20.2,0.0,0.0,0.0
2023-04-24 00:02:13,296.005,20.671,0.0,0.0,0.0
2023-04-24 00:02:14,296.333,21.0,0.0,0.0,0.0
2023-04-24 00:02:15,296.883,21.55,0.0,0.0,0.0
2023-04-24 00:02:16,295.762,20.429,0.0,0.0,0.0
2023-04-24 00:02:17,295.867,20.533,0.0,0.0,0.0
2023-04-24 00:02:18,296.148,20.586,0.0,0.0,0.0
2023-04-24 00:02:19,296.433,20.9,0.0,0.0,0.0
2023-04-24 00:02:20,304.533,29.2,0.0,0.0,0.0
2023-04-24 00:02:21,313.721,38.388,0.0,0.0,0.0
2023-04-24 00:02:22,299.417,24.083,0.0,0.0,0.0
2023-04-24 00:02:23,297.233,21.9,0.0,0.0,0.0
2023-04-24 00:02:24,295.976,20.643,0.0,0.0,0.0
2023-04-24 00:02:25,295.748,20.414,0.0,0.0,0.0
2023-04-24 00:02:26,295.7,20.367,0.0,0.0,0.0
2023-04-24 00:02:27,296.29,21.043,0.0,0.0,0.0
2023-04-24 00:02:28,295.833,20.5,0.0,0.0,0.0
2023-04-24 00:02:29,296.55,21.217,0.0,0.0,0.0
2023-04-24 00:02:30,296.59,21.257,0.0,0.0,0.0
2023-04-24 00:02:31,295.883,20.55,0.0,0.0,0.0
2023-04-24 00:02:32,295.848,20.571,0.0,0.0,0.0
2023-04-24 00:02:33,295.783,20.533,0.0,0.0,0.0
2023-04-24 00:02:34,295.605,20.271,0.0,0.0,0.0
2023-04-24 00:02:35,295.733,20.4,0.0,0.0,0.0
2023-04-24 00:02:36,296.105,20.771,0.0,0.0,0.0
2023-04-24 00:02:37,295.973,20.64,0.0,0.0,0.0
2023-04-24 00:02:38,295.805,20.471,0.0,0.0,0.0
2023-04-24 00:02:39,298.505,23.171,0.0,0.0,0.0
2023-04-24 00:02:40,296.233,20.9,0.0,0.0,0.0
2023-04-24 00:02:41,295.683,20.35,0.0,0.0,0.0
2023-04-24 00:02:42,296.367,21.033,0.0,0.0,0.0
2023-04-24 00:02:43,295.919,20.586,0.0,0.0,0.0
2023-04-24 00:02:44,295.783,20.45,0.0,0.0,0.0
2023-04-24 00:02:45,296.176,20.843,0.0,0.0,0.0
2023-04-24 00:02:46,296.1,20.767,0.0,0.0,0.0
2023-04-24 00:02:47,295.805,20.557,0.0,0.0,0.0
2023-04-24 00:02:48,295.65,20.2,0.0,0.0,0.0
2023-04-24 00:02:49,297.667,22.2,0.0,0.0,0.0
2023-04-24 00:02:50,310.105,34.771,0.0,0.0,0.0
