epoch,loss,precision_coffee machine,precision_computer,precision_kettle,precision_microwave,precision_vacuum cleaner,recall_coffee machine,recall_computer,recall_kettle,recall_microwave,recall_vacuum cleaner,val_loss,val_precision_coffee machine,val_precision_computer,val_precision_kettle,val_precision_microwave,val_precision_vacuum cleaner,val_recall_coffee machine,val_recall_computer,val_recall_kettle,val_recall_microwave,val_recall_vacuum cleaner
0,0.030397869646549225,0.789264440536499,0.5762298703193665,0.8616904616355896,0.8869468569755554,0.0,0.5392479300498962,0.3443116247653961,0.5470383167266846,0.49288806319236755,0.0,0.05779552832245827,0.3919159471988678,0.14215213060379028,1.0,0.9795709848403931,0.0,0.6610920429229736,0.033301882445812225,0.2612197995185852,0.46810346841812134,0.0
1,0.022573307156562805,0.874199628829956,0.6163021326065063,0.9032023549079895,0.9579917788505554,0.0,0.8589505553245544,0.47343698143959045,0.8648083806037903,0.5102040767669678,0.0,0.0574469119310379,0.6782877445220947,0.15426871180534363,1.0,0.9865049123764038,0.0,0.6896798014640808,0.03582676500082016,0.38550058007240295,0.4885668158531189,0.0
2,0.021676840260624886,0.8974787592887878,0.6315931081771851,0.9238364100456238,0.9736859798431396,0.0,0.8830426335334778,0.47980883717536926,0.9128919839859009,0.5317035913467407,0.0,0.05058899149298668,0.7599735260009766,0.24469681084156036,1.0,0.9762868881225586,0.0,0.739279568195343,0.07587938755750656,0.2111622542142868,0.4977659285068512,0.0
3,0.020945092663168907,0.9160255193710327,0.6414129734039307,0.9467787146568298,0.9740152955055237,1.0,0.8936945796012878,0.48159241676330566,0.9421603083610535,0.5604423880577087,0.0018484288593754172,0.05994404852390289,0.47172975540161133,0.1564285308122635,1.0,0.9618867039680481,0.0,0.8043882250785828,0.035295210778713226,0.11737629771232605,0.4946494996547699,0.0
4,0.020307622849941254,0.9455538392066956,0.6479898691177368,0.9568294286727905,0.969111979007721,1.0,0.9038461446762085,0.48103418946266174,0.9421603083610535,0.5935101509094238,0.46950092911720276,0.05406956747174263,0.7324783802032471,0.18553510308265686,1.0,0.9475024938583374,0.0,0.8776443600654602,0.04540803283452988,0.22151899337768555,0.5028348565101624,0.0
5,0.01967022940516472,0.9679626822471619,0.6614111065864563,0.9624911546707153,0.964875340461731,0.9752475023269653,0.9201458096504211,0.4809116721153259,0.9477351903915405,0.6165739297866821,0.7282809615135193,0.05676586925983429,0.8741942048072815,0.15520179271697998,1.0,0.9435194730758667,0.0,0.9013721942901611,0.03510916978120804,0.49942463636398315,0.5042991638183594,0.0
6,0.019170692190527916,0.9729546904563904,0.6735472083091736,0.9688385128974915,0.9625424146652222,0.9320987462997437,0.9258650541305542,0.48114311695098877,0.9533101320266724,0.6291244029998779,0.8373382687568665,0.05796532332897186,0.906288206577301,0.18147341907024384,1.0,0.9571316242218018,0.0,0.9013007283210754,0.0432419516146183,0.2531645596027374,0.5021589994430542,0.0
7,0.018645796924829483,0.977432906627655,0.6814087629318237,0.9785254001617432,0.9618644118309021,0.9251439571380615,0.9320131540298462,0.4831036925315857,0.9526132345199585,0.6358543634414673,0.8909426927566528,0.061058636754751205,0.8520764112472534,0.20056062936782837,1.0,0.9717597961425781,0.0,0.9341052174568176,0.04849104955792427,0.5443037748336792,0.49096983671188354,0.0
8,0.01806047558784485,0.9812495112419128,0.6858959794044495,0.977729856967926,0.9611942172050476,0.9317343235015869,0.935301661491394,0.48612624406814575,0.9484320282936096,0.6406562328338623,0.933456540107727,0.0474335253238678,0.909071683883667,0.31988248229026794,1.0,0.9486871957778931,0.0026833631563931704,0.9224556684494019,0.10418466478586197,0.5391254425048828,0.5046746730804443,0.0016825575148686767
9,0.017353834584355354,0.9806427359580994,0.6888786554336548,0.9792412519454956,0.963425874710083,0.9311594367027283,0.9380183219909668,0.48981592059135437,0.9533101320266724,0.6449124813079834,0.9500924348831177,0.053055018186569214,0.8353318572044373,0.18864324688911438,1.0,0.9552346467971802,0.0,0.9310320019721985,0.04467714577913284,0.6035673022270203,0.49675214290618896,0.0
