name,start_time,end_time
"kettle",2023-02-06 09:42:03,2023-02-06 09:42:25
"computer",2023-02-06 10:43:30,2023-02-06 10:48:45
"coffee machine",2023-02-06 14:51:32,2023-02-06 14:55:06
"microwave",2023-02-06 20:54:28,2023-02-06 20:55:01
"coffee machine",2023-02-06 22:03:09,2023-02-06 22:07:26
"computer",2023-02-06 22:10:00,2023-02-06 22:17:27
