name,start_time,end_time
"kettle",2023-02-07 09:56:08,2023-02-07 10:00:46
"computer",2023-02-07 11:02:21,2023-02-07 11:59:40
"coffee machine",2023-02-07 14:46:56,2023-02-07 14:53:55
"microwave",2023-02-07 21:00:25,2023-02-07 21:00:45
"coffee machine",2023-02-07 22:00:55,2023-02-07 22:08:13
"computer",2023-02-07 22:10:00,2023-02-07 04:15:01
