name,start_time,end_time
"kettle",2023-02-09 10:24:01,2023-02-09 10:24:46
"computer",2023-02-09 11:15:55,2023-02-09 11:44:02
"coffee machine",2023-02-09 15:13:56,2023-02-09 15:18:49
"microwave",2023-02-09 20:38:06,2023-02-09 21:34:34
"coffee machine",2023-02-09 22:01:01,2023-02-09 22:24:21
"computer",2023-02-09 22:10:00,2023-02-09 23:01:29
