epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9649422764778137,0.0938921570777893,0.5483165383338928,0.3516637682914734,0.9486334323883057,0.1812545657157898,0.24145369231700897,0.1457654982805252
1,0.9650084376335144,0.0881330594420433,0.5462085604667664,0.3765929639339447,0.7435746192932129,0.37845709919929504,0.0389651395380497,0.23454837501049042
2,0.9650704860687256,0.08659418672323227,0.5463753938674927,0.3848164677619934,0.7602728605270386,0.3129299581050873,0.04172134026885033,0.233232781291008
3,0.9657772183418274,0.08508317172527313,0.5572393536567688,0.41003158688545227,0.9608536958694458,0.18855276703834534,0.0,0.0
4,0.9657115340232849,0.08332057297229767,0.5645639300346375,0.36055439710617065,0.9611096382141113,0.2518582344055176,0.6190246343612671,0.0170363187789917
5,0.9729758501052856,0.0732414498925209,0.6571463942527771,0.5789129734039307,0.9605342745780945,0.2210809737443924,0.47930431365966797,0.09448379278182983
6,0.9737100005149841,0.06839946657419205,0.6650749444961548,0.5973341464996338,0.9630697965621948,0.14547882974147797,0.5555758476257324,0.2829596996307373
7,0.9755329489707947,0.05994339659810066,0.6857122182846069,0.6374169588088989,0.9624835252761841,0.14995822310447693,0.5481451749801636,0.23700681328773499
8,0.9760850071907043,0.06254059076309204,0.6790608167648315,0.6827960014343262,0.9547922015190125,0.13422821462154388,0.3189108669757843,0.13634370267391205
9,0.9663531184196472,0.11702068150043488,0.6396031975746155,0.22824311256408691,0.963414192199707,0.15282362699508667,0.6242678165435791,0.1642901748418808
10,0.9740376472473145,0.0695028230547905,0.6787804365158081,0.5795528888702393,0.963386595249176,0.1287415325641632,0.5667919516563416,0.27453455328941345
11,0.9790099263191223,0.05399927869439125,0.699173629283905,0.7694831490516663,0.9643338918685913,0.11807948350906372,0.5565484762191772,0.43781477212905884
12,0.979985773563385,0.055939268320798874,0.7078201174736023,0.7910358309745789,0.9625386595726013,0.12058082222938538,0.5200177431106567,0.5604576468467712
13,0.980280339717865,0.05096437782049179,0.7123810648918152,0.792233943939209,0.9627982378005981,0.1302008330821991,0.5308352708816528,0.4279145896434784
14,0.9806054830551147,0.05589979141950607,0.7161223292350769,0.7970672845840454,0.9630427360534668,0.11984706670045853,0.5279300808906555,0.5297471284866333
15,0.9807453751564026,0.050613678991794586,0.7179832458496094,0.7984151840209961,0.9640124440193176,0.14928683638572693,0.5491474270820618,0.45109036564826965
16,0.9804263710975647,0.053105391561985016,0.7139571905136108,0.7947255373001099,0.965522050857544,0.12221582978963852,0.560633659362793,0.551633894443512
