epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9985143542289734,0.0051758913323283195,0.9252701997756958,0.863025426864624,0.9988414645195007,0.0037489882670342922,0.9839133024215698,0.8567752838134766
1,0.9991645812988281,0.003229510737583041,0.955807626247406,0.92772376537323,0.9991780519485474,0.0027342268731445074,0.9568471908569336,0.9318181872367859
2,0.9992052912712097,0.003293093293905258,0.9578738212585449,0.9314412474632263,0.999213457107544,0.002443646313622594,0.9547932147979736,0.9388936758041382
3,0.9992210865020752,0.0030944517347961664,0.9623815417289734,0.9290820956230164,0.999252438545227,0.0024089165963232517,0.9803816676139832,0.9178816676139832
4,0.9991803765296936,0.0031959565822035074,0.9589557647705078,0.927008867263794,0.9986276626586914,0.003981453366577625,0.9795092344284058,0.8301886916160583
5,0.9991961121559143,0.0031611209269613028,0.9631394743919373,0.924649715423584,0.9991577863693237,0.0024753916077315807,0.9548888802528381,0.9303888082504272
6,0.9991737604141235,0.0032147530000656843,0.9601989984512329,0.9244352579116821,0.9987650513648987,0.004481474403291941,0.9706595540046692,0.8582761287689209
7,0.9989972114562988,0.0038935737684369087,0.950127124786377,0.908421516418457,0.9985818862915039,0.004170937929302454,0.9290596842765808,0.8742138147354126
8,0.9991477727890015,0.0035347407683730125,0.95963054895401,0.9210752248764038,0.9990849494934082,0.002615429228171706,0.9420582056045532,0.934248149394989
9,0.9990969300270081,0.0035316019784659147,0.9576854109764099,0.9157849550247192,0.9975950717926025,0.0058056944981217384,0.9683664441108704,0.6935391426086426
10,0.9991203546524048,0.003882604418322444,0.9570132493972778,0.9199313521385193,0.999212920665741,0.0029303929768502712,0.974362850189209,0.9180960655212402
11,0.9990455508232117,0.006049782037734985,0.9529139399528503,0.9129253625869751,0.9959855675697327,0.0161060132086277,0.6775827407836914,0.8606346249580383
12,0.9990674257278442,0.0038681153673678637,0.9559263586997986,0.9132828116416931,0.9990459084510803,0.003039061790332198,0.9742231965065002,0.8940823078155518
13,0.9990302920341492,0.003715045750141144,0.952000617980957,0.9117100238800049,0.9992321729660034,0.003787411144003272,0.9864309430122375,0.9092338681221008
14,0.9988247156143188,0.004872892517596483,0.943934440612793,0.8894767165184021,0.9989049434661865,0.0037154527381062508,0.9184977412223816,0.9351058006286621
15,0.9987845420837402,0.004760177340358496,0.9418560266494751,0.8859022259712219,0.9991999268531799,0.0030547238420695066,0.9683516025543213,0.9228130578994751
16,0.9988557696342468,0.004565587732940912,0.9453651309013367,0.893122673034668,0.9985095858573914,0.004511495120823383,0.9911808967590332,0.8032447099685669
17,0.9986873865127563,0.005226771347224712,0.9332221746444702,0.8801830410957336,0.99900221824646,0.003513371106237173,0.9738864302635193,0.8875786066055298
18,0.9989539384841919,0.004271357785910368,0.950297474861145,0.9021304249763489,0.9989476203918457,0.0032889333087950945,0.9708493947982788,0.8830760717391968
19,0.9987422823905945,0.005087269935756922,0.9357299208641052,0.8857592344284058,0.9992951154708862,0.002728750230744481,0.9809386134147644,0.9231703877449036
20,0.9990022778511047,0.004609508905559778,0.953086256980896,0.9062768220901489,0.9991062879562378,0.002938959514722228,0.9488619565963745,0.9296026229858398
21,0.9989997744560242,0.004211679566651583,0.9528713226318359,0.9062768220901489,0.9954611659049988,0.01389309298247099,0.689321756362915,0.6878930926322937
22,0.9990730285644531,0.0036923252046108246,0.9598069787025452,0.9099227786064148,0.9983915090560913,0.004950661212205887,0.8597946166992188,0.9335334300994873
23,0.9989987015724182,0.003906898200511932,0.9548338651657104,0.9037746787071228,0.9989449977874756,0.0031917686574161053,0.9502969980239868,0.9032304286956787
24,0.9990206360816956,0.010061394423246384,0.9537572264671326,0.9082785248756409,0.9983556270599365,0.0058538466691970825,0.8579519391059875,0.9311034679412842
25,0.9990816712379456,0.0038525022100657225,0.9599518179893494,0.9116385579109192,0.9989741444587708,0.007497404236346483,0.9904583096504211,0.8679959774017334
26,0.9990455508232117,0.0043756901286542416,0.953754186630249,0.9126393795013428,0.9992998242378235,0.0028353119269013405,0.9771768450737,0.9271726608276367
27,0.9990491271018982,0.0036188021767884493,0.9546407461166382,0.9117815494537354,0.9987176656723022,0.003999607637524605,0.9032280445098877,0.9238850474357605
28,0.9991386532783508,0.003376979613676667,0.9608253836631775,0.9187875390052795,0.9986922144889832,0.0035549630410969257,0.8809177279472351,0.9521869421005249
29,0.9991050362586975,0.0034239543601870537,0.9576770663261414,0.9172147512435913,0.9992779493331909,0.0026820374187082052,0.9828811883926392,0.9191681146621704
30,0.9990425109863281,0.00499129481613636,0.9572128057479858,0.908421516418457,0.9993601441383362,0.002352233277633786,0.9800465106964111,0.9337478280067444
31,0.9990770816802979,0.0036239554174244404,0.9590731263160706,0.9113525748252869,0.9992727637290955,0.002525707706809044,0.9608172178268433,0.9411091804504395
32,0.998986542224884,0.0040706791914999485,0.9503296613693237,0.9068487286567688,0.9990209937095642,0.0029708065558224916,0.934134304523468,0.9335334300994873
33,0.9988969564437866,0.0043887728825211525,0.9464676380157471,0.8974120616912842,0.99925297498703,0.002703411038964987,0.9810901880264282,0.9158805012702942
