timestamp,smartMeter,vacuum cleaner,microwave,kettle,computer
2023-04-08 00:00:00,251.914,0.0,0.0,0.0,0.0
2023-04-08 00:00:01,251.793,0.0,0.0,0.0,0.0
2023-04-08 00:00:02,251.895,0.0,0.0,0.0,0.0
2023-04-08 00:00:03,251.883,0.0,0.0,0.0,0.0
2023-04-08 00:00:04,251.971,0.0,0.0,0.0,0.0
2023-04-08 00:00:05,251.983,0.0,0.0,0.0,0.0
2023-04-08 00:00:06,251.771,0.0,0.0,0.0,0.0
2023-04-08 00:00:07,251.843,0.0,0.0,0.0,0.0
2023-04-08 00:00:08,252.071,0.0,0.0,0.0,0.0
2023-04-08 00:00:09,251.571,0.0,0.0,0.0,0.0
2023-04-08 00:00:10,252.064,0.0,0.0,0.0,0.0
2023-04-08 00:00:11,251.8,0.0,0.0,0.0,0.0
2023-04-08 00:00:12,251.593,0.0,0.0,0.0,0.0
2023-04-08 00:00:13,251.914,0.0,0.0,0.0,0.0
2023-04-08 00:00:14,251.886,0.0,0.0,0.0,0.0
2023-04-08 00:00:15,251.733,0.0,0.0,0.0,0.0
2023-04-08 00:00:16,251.925,0.0,0.0,0.0,0.0
2023-04-08 00:00:17,251.986,0.0,0.0,0.0,0.0
2023-04-08 00:00:18,251.586,0.0,0.0,0.0,0.0
2023-04-08 00:00:19,252.16,0.0,0.0,0.0,0.0
2023-04-08 00:00:20,252.071,0.0,0.0,0.0,0.0
2023-04-08 00:00:21,251.733,0.0,0.0,0.0,0.0
2023-04-08 00:00:22,251.845,0.0,0.0,0.0,0.0
2023-04-08 00:00:23,252.0,0.0,0.0,0.0,0.0
2023-04-08 00:00:24,251.733,0.0,0.0,0.0,0.0
2023-04-08 00:00:25,251.857,0.0,0.0,0.0,0.0
2023-04-08 00:00:26,251.838,0.0,0.0,0.0,0.0
2023-04-08 00:00:27,251.676,0.0,0.0,0.0,0.0
2023-04-08 00:00:28,251.843,0.0,0.0,0.0,0.0
2023-04-08 00:00:29,251.857,0.0,0.0,0.0,0.0
2023-04-08 00:00:30,251.729,0.0,0.0,0.0,0.0
2023-04-08 00:00:31,251.629,0.0,0.0,0.0,0.0
2023-04-08 00:00:32,251.9,0.0,0.0,0.0,0.0
2023-04-08 00:00:33,251.85,0.0,0.0,0.0,0.0
2023-04-08 00:00:34,251.571,0.0,0.0,0.0,0.0
2023-04-08 00:00:35,251.686,0.0,0.0,0.0,0.0
2023-04-08 00:00:36,251.843,0.0,0.0,0.0,0.0
2023-04-08 00:00:37,251.807,0.0,0.0,0.0,0.0
2023-04-08 00:00:38,251.71,0.0,0.0,0.0,0.0
2023-04-08 00:00:39,252.057,0.0,0.0,0.0,0.0
2023-04-08 00:00:40,252.043,0.0,0.0,0.0,0.0
2023-04-08 00:00:41,251.819,0.0,0.0,0.0,0.0
2023-04-08 00:00:42,251.571,0.0,0.0,0.0,0.0
2023-04-08 00:00:43,251.833,0.0,0.0,0.0,0.0
2023-04-08 00:00:44,251.9,0.0,0.0,0.0,0.0
2023-04-08 00:00:45,251.763,0.0,0.0,0.0,0.0
2023-04-08 00:00:46,251.529,0.0,0.0,0.0,0.0
2023-04-08 00:00:47,251.7,0.0,0.0,0.0,0.0
2023-04-08 00:00:48,251.9,0.0,0.0,0.0,0.0
2023-04-08 00:00:49,251.857,0.0,0.0,0.0,0.0
2023-04-08 00:00:50,251.657,0.0,0.0,0.0,0.0
2023-04-08 00:00:51,251.743,0.0,0.0,0.0,0.0
2023-04-08 00:00:52,251.9,0.0,0.0,0.0,0.0
2023-04-08 00:00:53,251.814,0.0,0.0,0.0,0.0
2023-04-08 00:00:54,251.836,0.0,0.0,0.0,0.0
2023-04-08 00:00:55,252.029,0.0,0.0,0.0,0.0
2023-04-08 00:00:56,251.9,0.0,0.0,0.0,0.0
2023-04-08 00:00:57,251.529,0.0,0.0,0.0,0.0
2023-04-08 00:00:58,251.748,0.0,0.0,0.0,0.0
2023-04-08 00:00:59,251.886,0.0,0.0,0.0,0.0
2023-04-08 00:01:00,251.9,0.0,0.0,0.0,0.0
2023-04-08 00:01:01,251.6,0.0,0.0,0.0,0.0
2023-04-08 00:01:02,251.834,0.0,0.0,0.0,0.0
2023-04-08 00:01:03,251.883,0.0,0.0,0.0,0.0
2023-04-08 00:01:04,251.857,0.0,0.0,0.0,0.0
2023-04-08 00:01:05,251.583,0.0,0.0,0.0,0.0
2023-04-08 00:01:06,251.673,0.0,0.0,0.0,0.0
2023-04-08 00:01:07,251.88,0.0,0.0,0.0,0.0
2023-04-08 00:01:08,251.8,0.0,0.0,0.0,0.0
2023-04-08 00:01:09,252.029,0.0,0.0,0.0,0.0
2023-04-08 00:01:10,252.2,0.0,0.0,0.0,0.0
2023-04-08 00:01:11,251.967,0.0,0.0,0.0,0.0
2023-04-08 00:01:12,252.143,0.0,0.0,0.0,0.0
2023-04-08 00:01:13,251.871,0.0,0.0,0.0,0.0
2023-04-08 00:01:14,251.843,0.0,0.0,0.0,0.0
2023-04-08 00:01:15,252.071,0.0,0.0,0.0,0.0
2023-04-08 00:01:16,252.267,0.0,0.0,0.0,0.0
2023-04-08 00:01:17,251.814,0.0,0.0,0.0,0.0
2023-04-08 00:01:18,251.829,0.0,0.0,0.0,0.0
2023-04-08 00:01:19,252.033,0.0,0.0,0.0,0.0
2023-04-08 00:01:20,252.271,0.0,0.0,0.0,0.0
2023-04-08 00:01:21,252.314,0.0,0.0,0.0,0.0
2023-04-08 00:01:22,252.207,0.0,0.0,0.0,0.0
2023-04-08 00:01:23,252.045,0.0,0.0,0.0,0.0
2023-04-08 00:01:24,252.136,0.0,0.0,0.0,0.0
2023-04-08 00:01:25,252.214,0.0,0.0,0.0,0.0
2023-04-08 00:01:26,251.645,0.0,0.0,0.0,0.0
2023-04-08 00:01:27,251.657,0.0,0.0,0.0,0.0
2023-04-08 00:01:28,251.886,0.0,0.0,0.0,0.0
2023-04-08 00:01:29,252.157,0.0,0.0,0.0,0.0
2023-04-08 00:01:30,251.914,0.0,0.0,0.0,0.0
2023-04-08 00:01:31,251.9,0.0,0.0,0.0,0.0
2023-04-08 00:01:32,251.8,0.0,0.0,0.0,0.0
2023-04-08 00:01:33,252.343,0.0,0.0,0.0,0.0
2023-04-08 00:01:34,252.043,0.0,0.0,0.0,0.0
2023-04-08 00:01:35,251.8,0.0,0.0,0.0,0.0
2023-04-08 00:01:36,251.457,0.0,0.0,0.0,0.0
2023-04-08 00:01:37,251.714,0.0,0.0,0.0,0.0
2023-04-08 00:01:38,251.8,0.0,0.0,0.0,0.0
2023-04-08 00:01:39,251.771,0.0,0.0,0.0,0.0
2023-04-08 00:01:40,251.586,0.0,0.0,0.0,0.0
2023-04-08 00:01:41,251.498,0.0,0.0,0.0,0.0
2023-04-08 00:01:42,251.771,0.0,0.0,0.0,0.0
2023-04-08 00:01:43,251.871,0.0,0.0,0.0,0.0
2023-04-08 00:01:44,251.733,0.0,0.0,0.0,0.0
2023-04-08 00:01:45,251.643,0.0,0.0,0.0,0.0
2023-04-08 00:01:46,251.6,0.0,0.0,0.0,0.0
2023-04-08 00:01:47,251.9,0.0,0.0,0.0,0.0
2023-04-08 00:01:48,251.986,0.0,0.0,0.0,0.0
2023-04-08 00:01:49,251.929,0.0,0.0,0.0,0.0
2023-04-08 00:01:50,251.886,0.0,0.0,0.0,0.0
2023-04-08 00:01:51,251.771,0.0,0.0,0.0,0.0
2023-04-08 00:01:52,252.179,0.0,0.0,0.0,0.0
2023-04-08 00:01:53,252.543,0.0,0.0,0.0,0.0
2023-04-08 00:01:54,252.343,0.0,0.0,0.0,0.0
2023-04-08 00:01:55,251.843,0.0,0.0,0.0,0.0
2023-04-08 00:01:56,251.838,0.0,0.0,0.0,0.0
2023-04-08 00:01:57,252.071,0.0,0.0,0.0,0.0
2023-04-08 00:01:58,252.232,0.0,0.0,0.0,0.0
2023-04-08 00:01:59,251.85,0.0,0.0,0.0,0.0
2023-04-08 00:02:00,251.7,0.0,0.0,0.0,0.0
2023-04-08 00:02:01,251.657,0.0,0.0,0.0,0.0
2023-04-08 00:02:02,251.75,0.0,0.0,0.0,0.0
2023-04-08 00:02:03,251.9,0.0,0.0,0.0,0.0
2023-04-08 00:02:04,251.9,0.0,0.0,0.0,0.0
2023-04-08 00:02:05,251.767,0.0,0.0,0.0,0.0
2023-04-08 00:02:06,251.529,0.0,0.0,0.0,0.0
2023-04-08 00:02:07,251.733,0.0,0.0,0.0,0.0
2023-04-08 00:02:08,252.024,0.0,0.0,0.0,0.0
2023-04-08 00:02:09,251.767,0.0,0.0,0.0,0.0
2023-04-08 00:02:10,251.6,0.0,0.0,0.0,0.0
2023-04-08 00:02:11,251.695,0.0,0.0,0.0,0.0
2023-04-08 00:02:12,251.757,0.0,0.0,0.0,0.0
2023-04-08 00:02:13,251.757,0.0,0.0,0.0,0.0
2023-04-08 00:02:14,251.8,0.0,0.0,0.0,0.0
2023-04-08 00:02:15,251.743,0.0,0.0,0.0,0.0
2023-04-08 00:02:16,251.9,0.0,0.0,0.0,0.0
2023-04-08 00:02:17,252.117,0.0,0.0,0.0,0.0
2023-04-08 00:02:18,251.9,0.0,0.0,0.0,0.0
2023-04-08 00:02:19,252.148,0.0,0.0,0.0,0.0
2023-04-08 00:02:20,251.914,0.0,0.0,0.0,0.0
2023-04-08 00:02:21,251.7,0.0,0.0,0.0,0.0
2023-04-08 00:02:22,251.548,0.0,0.0,0.0,0.0
2023-04-08 00:02:23,251.86,0.0,0.0,0.0,0.0
2023-04-08 00:02:24,252.114,0.0,0.0,0.0,0.0
2023-04-08 00:02:25,251.8,0.0,0.0,0.0,0.0
2023-04-08 00:02:26,251.657,0.0,0.0,0.0,0.0
2023-04-08 00:02:27,251.417,0.0,0.0,0.0,0.0
2023-04-08 00:02:28,251.436,0.0,0.0,0.0,0.0
2023-04-08 00:02:29,251.771,0.0,0.0,0.0,0.0
2023-04-08 00:02:30,251.8,0.0,0.0,0.0,0.0
2023-04-08 00:02:31,251.99,0.0,0.0,0.0,0.0
2023-04-08 00:02:32,251.8,0.0,0.0,0.0,0.0
2023-04-08 00:02:33,251.557,0.0,0.0,0.0,0.0
2023-04-08 00:02:34,251.529,0.0,0.0,0.0,0.0
2023-04-08 00:02:35,251.833,0.0,0.0,0.0,0.0
2023-04-08 00:02:36,251.774,0.0,0.0,0.0,0.0
2023-04-08 00:02:37,251.674,0.0,0.0,0.0,0.0
2023-04-08 00:02:38,251.638,0.0,0.0,0.0,0.0
2023-04-08 00:02:39,251.631,0.0,0.0,0.0,0.0
2023-04-08 00:02:40,251.757,0.0,0.0,0.0,0.0
2023-04-08 00:02:41,251.814,0.0,0.0,0.0,0.0
2023-04-08 00:02:42,251.814,0.0,0.0,0.0,0.0
2023-04-08 00:02:43,251.7,0.0,0.0,0.0,0.0
2023-04-08 00:02:44,251.6,0.0,0.0,0.0,0.0
2023-04-08 00:02:45,251.843,0.0,0.0,0.0,0.0
2023-04-08 00:02:46,251.871,0.0,0.0,0.0,0.0
2023-04-08 00:02:47,251.843,0.0,0.0,0.0,0.0
2023-04-08 00:02:48,251.8,0.0,0.0,0.0,0.0
2023-04-08 00:02:49,251.533,0.0,0.0,0.0,0.0
2023-04-08 00:02:50,251.771,0.0,0.0,0.0,0.0
2023-04-08 00:02:51,251.857,0.0,0.0,0.0,0.0
2023-04-08 00:02:52,251.757,0.0,0.0,0.0,0.0
2023-04-08 00:02:53,251.729,0.0,0.0,0.0,0.0
2023-04-08 00:02:54,251.6,0.0,0.0,0.0,0.0
2023-04-08 00:02:55,251.967,0.0,0.0,0.0,0.0
2023-04-08 00:02:56,251.957,0.0,0.0,0.0,0.0
2023-04-08 00:02:57,251.795,0.0,0.0,0.0,0.0
2023-04-08 00:02:58,251.529,0.0,0.0,0.0,0.0
2023-04-08 00:02:59,251.7,0.0,0.0,0.0,0.0
2023-04-08 00:03:00,251.833,0.0,0.0,0.0,0.0
2023-04-08 00:03:01,251.843,0.0,0.0,0.0,0.0
2023-04-08 00:03:02,251.652,0.0,0.0,0.0,0.0
2023-04-08 00:03:03,251.714,0.0,0.0,0.0,0.0
2023-04-08 00:03:04,252.333,0.0,0.0,0.0,0.0
2023-04-08 00:03:05,252.671,0.0,0.0,0.0,0.0
2023-04-08 00:03:06,252.033,0.0,0.0,0.0,0.0
2023-04-08 00:03:07,251.971,0.0,0.0,0.0,0.0
2023-04-08 00:03:08,252.15,0.0,0.0,0.0,0.0
2023-04-08 00:03:09,252.4,0.0,0.0,0.0,0.0
2023-04-08 00:03:10,251.829,0.0,0.0,0.0,0.0
2023-04-08 00:03:11,251.571,0.0,0.0,0.0,0.0
2023-04-08 00:03:12,251.771,0.0,0.0,0.0,0.0
2023-04-08 00:03:13,251.867,0.0,0.0,0.0,0.0
2023-04-08 00:03:14,251.812,0.0,0.0,0.0,0.0
2023-04-08 00:03:15,251.607,0.0,0.0,0.0,0.0
2023-04-08 00:03:16,251.867,0.0,0.0,0.0,0.0
2023-04-08 00:03:17,252.033,0.0,0.0,0.0,0.0
2023-04-08 00:03:18,251.9,0.0,0.0,0.0,0.0
2023-04-08 00:03:19,251.879,0.0,0.0,0.0,0.0
2023-04-08 00:03:20,251.543,0.0,0.0,0.0,0.0
2023-04-08 00:03:21,252.071,0.0,0.0,0.0,0.0
2023-04-08 00:03:22,251.971,0.0,0.0,0.0,0.0
2023-04-08 00:03:23,252.15,0.0,0.0,0.0,0.0
2023-04-08 00:03:24,252.145,0.0,0.0,0.0,0.0
2023-04-08 00:03:25,252.14,0.0,0.0,0.0,0.0
2023-04-08 00:03:26,252.15,0.0,0.0,0.0,0.0
2023-04-08 00:03:27,251.943,0.0,0.0,0.0,0.0
2023-04-08 00:03:28,251.776,0.0,0.0,0.0,0.0
2023-04-08 00:03:29,251.814,0.0,0.0,0.0,0.0
2023-04-08 00:03:30,252.186,0.0,0.0,0.0,0.0
2023-04-08 00:03:31,251.895,0.0,0.0,0.0,0.0
2023-04-08 00:03:32,251.883,0.0,0.0,0.0,0.0
2023-04-08 00:03:33,251.757,0.0,0.0,0.0,0.0
2023-04-08 00:03:34,251.443,0.0,0.0,0.0,0.0
2023-04-08 00:03:35,251.879,0.0,0.0,0.0,0.0
2023-04-08 00:03:36,251.843,0.0,0.0,0.0,0.0
2023-04-08 00:03:37,251.729,0.0,0.0,0.0,0.0
2023-04-08 00:03:38,252.186,0.0,0.0,0.0,0.0
2023-04-08 00:03:39,251.933,0.0,0.0,0.0,0.0
2023-04-08 00:03:40,252.071,0.0,0.0,0.0,0.0
2023-04-08 00:03:41,251.633,0.0,0.0,0.0,0.0
2023-04-08 00:03:42,251.829,0.0,0.0,0.0,0.0
2023-04-08 00:03:43,252.157,0.0,0.0,0.0,0.0
2023-04-08 00:03:44,251.9,0.0,0.0,0.0,0.0
2023-04-08 00:03:45,252.086,0.0,0.0,0.0,0.0
2023-04-08 00:03:46,251.5,0.0,0.0,0.0,0.0
2023-04-08 00:03:47,252.043,0.0,0.0,0.0,0.0
2023-04-08 00:03:48,252.017,0.0,0.0,0.0,0.0
2023-04-08 00:03:49,251.924,0.0,0.0,0.0,0.0
2023-04-08 00:03:50,251.843,0.0,0.0,0.0,0.0
2023-04-08 00:03:51,251.629,0.0,0.0,0.0,0.0
2023-04-08 00:03:52,252.079,0.0,0.0,0.0,0.0
2023-04-08 00:03:53,251.84,0.0,0.0,0.0,0.0
2023-04-08 00:03:54,252.4,0.0,0.0,0.0,0.0
2023-04-08 00:03:55,251.871,0.0,0.0,0.0,0.0
2023-04-08 00:03:56,251.814,0.0,0.0,0.0,0.0
2023-04-08 00:03:57,252.49,0.0,0.0,0.0,0.0
2023-04-08 00:03:58,252.157,0.0,0.0,0.0,0.0
2023-04-08 00:03:59,251.857,0.0,0.0,0.0,0.0
2023-04-08 00:04:00,251.943,0.0,0.0,0.0,0.0
2023-04-08 00:04:01,252.014,0.0,0.0,0.0,0.0
2023-04-08 00:04:02,251.929,0.0,0.0,0.0,0.0
2023-04-08 00:04:03,251.486,0.0,0.0,0.0,0.0
2023-04-08 00:04:04,252.336,0.0,0.0,0.0,0.0
