name,start_time,end_time
"kettle",2023-03-27 10:23:09,2023-03-27 10:23:31
"computer",2023-03-27 10:47:13,2023-03-27 11:06:53
"coffee machine",2023-03-27 15:26:27,2023-03-27 15:31:26
"microwave",2023-03-27 20:39:52,2023-03-27 20:40:11
"coffee machine",2023-03-27 21:53:01,2023-03-27 21:57:02
"computer",2023-03-27 22:10:00,2023-03-27 23:16:14
