name,start_time,end_time
"kettle",2023-03-31 11:08:22,2023-03-31 11:09:04
"microwave",2023-03-31 21:33:35,2023-03-31 21:33:50
"coffee machine",2023-03-31 21:53:19,2023-03-31 21:57:36
"computer",2023-03-31 22:10:00,2023-03-31 22:46:09
