name,start_time,end_time
"kettle",2023-05-24 10:16:30,2023-05-24 10:16:51
"computer",2023-05-24 10:46:20,2023-05-24 11:16:40
"coffee machine",2023-05-24 15:25:22,2023-05-24 15:32:40
"microwave",2023-05-24 21:05:02,2023-05-24 21:05:17
"coffee machine",2023-05-24 21:58:06,2023-05-24 22:02:59
"computer",2023-05-24 22:10:00,2023-05-24 10:28:03
