name,start_time,end_time
"kettle",2023-05-25 10:16:53,2023-05-25 10:18:02
"computer",2023-05-25 10:49:28,2023-05-25 11:13:32
"coffee machine",2023-05-25 14:42:28,2023-05-25 15:05:48
"microwave",2023-05-25 20:17:21,2023-05-25 21:13:49
"coffee machine",2023-05-25 22:05:07,2023-05-25 22:12:06
"computer",2023-05-25 22:10:00,2023-05-25 22:18:09
