name,start_time,end_time
"kettle",2023-03-23 09:36:53,2023-03-23 09:41:17
"computer",2023-03-23 11:25:10,2023-03-23 11:30:38
"coffee machine",2023-03-23 14:50:47,2023-03-23 14:55:40
"microwave",2023-03-23 21:14:24,2023-03-23 22:32:49
"coffee machine",2023-03-23 21:57:04,2023-03-23 22:04:24
"computer",2023-03-23 22:10:00,2023-03-23 22:30:10
