epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.969875156879425,0.13537973165512085,0.0,0.0,0.8988274931907654,0.39371657371520996,0.0,0.0
1,0.969875156879425,0.13529802858829498,0.0,0.0,0.8988274931907654,0.36546313762664795,0.0,0.0
2,0.969875156879425,0.1353425234556198,0.0,0.0,0.8988274931907654,0.38173699378967285,0.0,0.0
3,0.969875156879425,0.1354191154241562,0.0,0.0,0.8988274931907654,0.38956311345100403,0.0,0.0
4,0.969875156879425,0.13535569608211517,0.0,0.0,0.8988274931907654,0.39018192887306213,0.0,0.0
5,0.969875156879425,0.13538891077041626,0.0,0.0,0.8988274931907654,0.3911791145801544,0.0,0.0
6,0.969875156879425,0.13533379137516022,0.0,0.0,0.8988274931907654,0.40335845947265625,0.0,0.0
7,0.969875156879425,0.1352837234735489,0.0,0.0,0.8988274931907654,0.3919715881347656,0.0,0.0
8,0.969875156879425,0.1352533996105194,0.0,0.0,0.8988274931907654,0.3793943524360657,0.0,0.0
9,0.969875156879425,0.1354442685842514,0.0,0.0,0.8988274931907654,0.3712787330150604,0.0,0.0
