timestamp,smartMeter,computer,vacuum cleaner,microwave,kettle
2023-01-14 00:00:39,314.1,42.6,0.0,0.0,0.0
2023-01-14 00:00:40,301.333,29.9,0.0,0.0,0.0
2023-01-14 00:00:41,302.245,30.829,0.0,0.0,0.0
2023-01-14 00:00:42,300.7,29.3,0.0,0.0,0.0
2023-01-14 00:00:43,299.871,28.386,0.0,0.0,0.0
2023-01-14 00:00:44,300.248,28.733,0.0,0.0,0.0
2023-01-14 00:00:45,300.357,28.914,0.0,0.0,0.0
2023-01-14 00:00:46,301.497,30.04,0.0,0.0,0.0
2023-01-14 00:00:47,300.486,29.086,0.0,0.0,0.0
2023-01-14 00:00:48,300.855,29.383,0.0,0.0,0.0
2023-01-14 00:00:49,299.986,28.486,0.0,0.0,0.0
2023-01-14 00:00:50,299.857,28.4,0.0,0.0,0.0
2023-01-14 00:00:51,308.09,36.7,0.0,0.0,0.0
2023-01-14 00:00:52,314.857,43.443,0.0,0.0,0.0
2023-01-14 00:00:53,310.457,38.957,0.0,0.0,0.0
2023-01-14 00:00:54,305.925,34.5,0.0,0.0,0.0
2023-01-14 00:00:55,299.61,28.143,0.0,0.0,0.0
2023-01-14 00:00:56,299.3,27.8,0.0,0.0,0.0
2023-01-14 00:00:57,300.886,29.386,0.0,0.0,0.0
2023-01-14 00:00:58,302.529,31.043,0.0,0.0,0.0
2023-01-14 00:00:59,304.94,33.54,0.0,0.0,0.0
2023-01-14 00:01:00,304.985,33.54,0.0,0.0,0.0
2023-01-14 00:01:01,322.343,50.9,0.0,0.0,0.0
2023-01-14 00:01:02,311.3,39.8,0.0,0.0,0.0
2023-01-14 00:01:03,301.371,29.671,0.0,0.0,0.0
2023-01-14 00:01:04,301.055,29.583,0.0,0.0,0.0
2023-01-14 00:01:05,302.41,30.943,0.0,0.0,0.0
2023-01-14 00:01:06,300.643,29.2,0.0,0.0,0.0
2023-01-14 00:01:07,300.257,28.757,0.0,0.0,0.0
2023-01-14 00:01:08,310.083,38.717,0.0,0.0,0.0
2023-01-14 00:01:09,314.465,43.086,0.0,0.0,0.0
2023-01-14 00:01:10,300.829,29.457,0.0,0.0,0.0
2023-01-14 00:01:11,300.502,29.067,0.0,0.0,0.0
2023-01-14 00:01:12,300.136,28.65,0.0,0.0,0.0
2023-01-14 00:01:13,301.35,29.85,0.0,0.0,0.0
2023-01-14 00:01:14,300.014,28.514,0.0,0.0,0.0
2023-01-14 00:01:15,300.029,28.329,0.0,0.0,0.0
2023-01-14 00:01:16,300.093,28.25,0.0,0.0,0.0
2023-01-14 00:01:17,300.771,28.929,0.0,0.0,0.0
2023-01-14 00:01:18,299.714,28.214,0.0,0.0,0.0
2023-01-14 00:01:19,299.367,27.933,0.0,0.0,0.0
2023-01-14 00:01:20,300.336,28.85,0.0,0.0,0.0
2023-01-14 00:01:21,299.85,28.4,0.0,0.0,0.0
2023-01-14 00:01:22,303.157,31.671,0.0,0.0,0.0
2023-01-14 00:01:23,300.814,29.414,0.0,0.0,0.0
2023-01-14 00:01:24,301.993,30.55,0.0,0.0,0.0
2023-01-14 00:01:25,309.171,37.688,0.0,0.0,0.0
2023-01-14 00:01:26,303.043,31.6,0.0,0.0,0.0
2023-01-14 00:01:27,303.1,31.6,0.0,0.0,0.0
2023-01-14 00:01:28,309.35,37.9,0.0,0.0,0.0
2023-01-14 00:01:29,318.943,47.443,0.0,0.0,0.0
2023-01-14 00:01:30,316.0,44.5,0.0,0.0,0.0
2023-01-14 00:01:31,315.783,44.383,0.0,0.0,0.0
2023-01-14 00:01:32,305.69,34.133,0.0,0.0,0.0
2023-01-14 00:01:33,300.786,29.086,0.0,0.0,0.0
2023-01-14 00:01:34,299.54,27.95,0.0,0.0,0.0
2023-01-14 00:01:35,299.743,28.3,0.0,0.0,0.0
2023-01-14 00:01:36,301.314,29.857,0.0,0.0,0.0
2023-01-14 00:01:37,306.938,35.471,0.0,0.0,0.0
2023-01-14 00:01:38,308.0,36.5,0.0,0.0,0.0
2023-01-14 00:01:39,310.829,39.329,0.0,0.0,0.0
2023-01-14 00:01:40,299.496,28.033,0.0,0.0,0.0
2023-01-14 00:01:41,299.002,27.586,0.0,0.0,0.0
2023-01-14 00:01:42,299.367,27.867,0.0,0.0,0.0
2023-01-14 00:01:43,301.743,30.286,0.0,0.0,0.0
2023-01-14 00:01:44,307.614,36.114,0.0,0.0,0.0
2023-01-14 00:01:45,299.457,27.986,0.0,0.0,0.0
2023-01-14 00:01:46,298.929,27.6,0.0,0.0,0.0
2023-01-14 00:01:47,299.414,28.014,0.0,0.0,0.0
2023-01-14 00:01:48,299.667,28.167,0.0,0.0,0.0
2023-01-14 00:01:49,299.098,27.614,0.0,0.0,0.0
2023-01-14 00:01:50,299.062,27.433,0.0,0.0,0.0
2023-01-14 00:01:51,308.229,36.757,0.0,0.0,0.0
2023-01-14 00:01:52,298.883,27.383,0.0,0.0,0.0
2023-01-14 00:01:53,298.871,27.371,0.0,0.0,0.0
2023-01-14 00:01:54,299.093,27.65,0.0,0.0,0.0
2023-01-14 00:01:55,299.421,27.971,0.0,0.0,0.0
2023-01-14 00:01:56,299.15,27.65,0.0,0.0,0.0
2023-01-14 00:01:57,298.8,27.3,0.0,0.0,0.0
2023-01-14 00:01:58,299.5,28.1,0.0,0.0,0.0
2023-01-14 00:01:59,298.698,27.214,0.0,0.0,0.0
2023-01-14 00:02:00,308.417,36.917,0.0,0.0,0.0
2023-01-14 00:02:01,320.171,48.714,0.0,0.0,0.0
2023-01-14 00:02:02,304.384,33.05,0.0,0.0,0.0
2023-01-14 00:02:03,301.298,29.614,0.0,0.0,0.0
2023-01-14 00:02:04,299.383,27.733,0.0,0.0,0.0
2023-01-14 00:02:05,298.962,27.5,0.0,0.0,0.0
2023-01-14 00:02:06,299.3,27.8,0.0,0.0,0.0
2023-01-14 00:02:07,300.1,28.6,0.0,0.0,0.0
2023-01-14 00:02:08,303.374,31.914,0.0,0.0,0.0
2023-01-14 00:02:09,311.436,39.986,0.0,0.0,0.0
2023-01-14 00:02:10,300.2,28.5,0.0,0.0,0.0
2023-01-14 00:02:11,300.257,28.671,0.0,0.0,0.0
2023-01-14 00:02:12,302.59,31.133,0.0,0.0,0.0
2023-01-14 00:02:13,307.414,35.914,0.0,0.0,0.0
2023-01-14 00:02:14,299.867,28.4,0.0,0.0,0.0
2023-01-14 00:02:15,300.433,29.1,0.0,0.0,0.0
2023-01-14 00:02:16,299.657,28.286,0.0,0.0,0.0
2023-01-14 00:02:17,300.677,28.9,0.0,0.0,0.0
2023-01-14 00:02:18,300.503,28.56,0.0,0.0,0.0
2023-01-14 00:02:19,300.257,28.671,0.0,0.0,0.0
2023-01-14 00:02:20,301.354,29.44,0.0,0.0,0.0
2023-01-14 00:02:21,301.943,29.943,0.0,0.0,0.0
2023-01-14 00:02:22,302.7,30.95,0.0,0.0,0.0
2023-01-14 00:02:23,302.307,30.957,0.0,0.0,0.0
2023-01-14 00:02:24,306.35,34.9,0.0,0.0,0.0
2023-01-14 00:02:25,311.617,40.117,0.0,0.0,0.0
2023-01-14 00:02:26,307.757,36.3,0.0,0.0,0.0
2023-01-14 00:02:27,317.764,46.314,0.0,0.0,0.0
2023-01-14 00:02:28,306.8,35.3,0.0,0.0,0.0
2023-01-14 00:02:29,303.869,32.386,0.0,0.0,0.0
2023-01-14 00:02:30,311.15,39.75,0.0,0.0,0.0
2023-01-14 00:02:31,315.443,44.071,0.0,0.0,0.0
2023-01-14 00:02:32,303.993,32.45,0.0,0.0,0.0
2023-01-14 00:02:33,301.733,30.0,0.0,0.0,0.0
2023-01-14 00:02:34,301.462,30.0,0.0,0.0,0.0
2023-01-14 00:02:35,301.874,30.457,0.0,0.0,0.0
2023-01-14 00:02:36,301.71,30.367,0.0,0.0,0.0
2023-01-14 00:02:37,300.443,29.014,0.0,0.0,0.0
2023-01-14 00:02:38,305.9,34.4,0.0,0.0,0.0
2023-01-14 00:02:39,314.633,43.133,0.0,0.0,0.0
2023-01-14 00:02:40,300.721,29.3,0.0,0.0,0.0
2023-01-14 00:02:41,300.971,29.514,0.0,0.0,0.0
2023-01-14 00:02:42,301.143,29.7,0.0,0.0,0.0
2023-01-14 00:02:43,300.033,28.533,0.0,0.0,0.0
2023-01-14 00:02:44,299.85,28.471,0.0,0.0,0.0
2023-01-14 00:02:45,300.029,28.571,0.0,0.0,0.0
2023-01-14 00:02:46,302.829,31.4,0.0,0.0,0.0
2023-01-14 00:02:47,303.1,31.629,0.0,0.0,0.0
2023-01-14 00:02:48,302.467,30.967,0.0,0.0,0.0
2023-01-14 00:02:49,300.943,29.443,0.0,0.0,0.0
2023-01-14 00:02:50,300.914,29.414,0.0,0.0,0.0
2023-01-14 00:02:51,301.229,29.8,0.0,0.0,0.0
2023-01-14 00:02:52,299.002,27.533,0.0,0.0,0.0
2023-01-14 00:02:53,299.56,28.167,0.0,0.0,0.0
2023-01-14 00:02:54,299.686,28.271,0.0,0.0,0.0
2023-01-14 00:02:55,300.321,28.971,0.0,0.0,0.0
2023-01-14 00:02:56,299.736,28.25,0.0,0.0,0.0
2023-01-14 00:02:57,301.4,29.9,0.0,0.0,0.0
2023-01-14 00:02:58,300.067,28.567,0.0,0.0,0.0
2023-01-14 00:02:59,299.962,28.529,0.0,0.0,0.0
2023-01-14 00:03:00,307.652,36.214,0.0,0.0,0.0
2023-01-14 00:03:01,314.629,43.129,0.0,0.0,0.0
2023-01-14 00:03:02,305.626,34.183,0.0,0.0,0.0
2023-01-14 00:03:03,299.626,27.843,0.0,0.0,0.0
2023-01-14 00:03:04,302.164,30.45,0.0,0.0,0.0
2023-01-14 00:03:05,301.52,29.7,0.0,0.0,0.0
2023-01-14 00:03:06,300.66,29.25,0.0,0.0,0.0
2023-01-14 00:03:07,300.2,28.8,0.0,0.0,0.0
2023-01-14 00:03:08,305.371,33.971,0.0,0.0,0.0
2023-01-14 00:03:09,312.383,40.9,0.0,0.0,0.0
2023-01-14 00:03:10,299.467,27.967,0.0,0.0,0.0
2023-01-14 00:03:11,299.6,28.15,0.0,0.0,0.0
2023-01-14 00:03:12,301.429,30.029,0.0,0.0,0.0
2023-01-14 00:03:13,301.0,29.571,0.0,0.0,0.0
2023-01-14 00:03:14,300.171,28.671,0.0,0.0,0.0
2023-01-14 00:03:15,300.6,29.2,0.0,0.0,0.0
2023-01-14 00:03:16,300.02,28.6,0.0,0.0,0.0
2023-01-14 00:03:17,299.988,28.6,0.0,0.0,0.0
2023-01-14 00:03:18,299.2,27.7,0.0,0.0,0.0
2023-01-14 00:03:19,299.657,28.2,0.0,0.0,0.0
2023-01-14 00:03:20,300.414,28.929,0.0,0.0,0.0
2023-01-14 00:03:21,300.917,29.433,0.0,0.0,0.0
2023-01-14 00:03:22,299.35,27.9,0.0,0.0,0.0
2023-01-14 00:03:23,300.371,28.871,0.0,0.0,0.0
2023-01-14 00:03:24,301.045,29.643,0.0,0.0,0.0
2023-01-14 00:03:25,299.24,27.933,0.0,0.0,0.0
2023-01-14 00:03:26,300.7,29.3,0.0,0.0,0.0
2023-01-14 00:03:27,300.421,28.95,0.0,0.0,0.0
2023-01-14 00:03:28,299.7,28.2,0.0,0.0,0.0
2023-01-14 00:03:29,300.9,29.5,0.0,0.0,0.0
2023-01-14 00:03:30,308.85,37.35,0.0,0.0,0.0
2023-01-14 00:03:31,315.326,43.957,0.0,0.0,0.0
2023-01-14 00:03:32,303.412,32.0,0.0,0.0,0.0
2023-01-14 00:03:33,299.543,27.867,0.0,0.0,0.0
2023-01-14 00:03:34,299.6,28.171,0.0,0.0,0.0
2023-01-14 00:03:35,299.933,28.433,0.0,0.0,0.0
2023-01-14 00:03:36,300.231,28.76,0.0,0.0,0.0
2023-01-14 00:03:37,301.75,30.4,0.0,0.0,0.0
2023-01-14 00:03:38,307.886,36.4,0.0,0.0,0.0
2023-01-14 00:03:39,312.7,41.2,0.0,0.0,0.0
2023-01-14 00:03:40,299.693,28.243,0.0,0.0,0.0
2023-01-14 00:03:41,301.15,29.7,0.0,0.0,0.0
2023-01-14 00:03:42,301.857,30.357,0.0,0.0,0.0
2023-01-14 00:03:43,299.786,28.357,0.0,0.0,0.0
2023-01-14 00:03:44,299.467,27.967,0.0,0.0,0.0
2023-01-14 00:03:45,299.6,28.15,0.0,0.0,0.0
2023-01-14 00:03:46,300.833,29.333,0.0,0.0,0.0
2023-01-14 00:03:47,300.629,29.129,0.0,0.0,0.0
2023-01-14 00:03:48,300.214,28.757,0.0,0.0,0.0
2023-01-14 00:03:49,300.69,29.271,0.0,0.0,0.0
2023-01-14 00:03:50,300.643,29.214,0.0,0.0,0.0
2023-01-14 00:03:51,301.229,29.729,0.0,0.0,0.0
2023-01-14 00:03:52,300.148,28.757,0.0,0.0,0.0
2023-01-14 00:03:53,299.026,27.643,0.0,0.0,0.0
2023-01-14 00:03:54,300.021,28.586,0.0,0.0,0.0
2023-01-14 00:03:55,300.686,29.2,0.0,0.0,0.0
2023-01-14 00:03:56,300.571,29.2,0.0,0.0,0.0
2023-01-14 00:03:57,299.4,27.9,0.0,0.0,0.0
2023-01-14 00:03:58,301.483,30.0,0.0,0.0,0.0
2023-01-14 00:03:59,301.914,30.429,0.0,0.0,0.0
2023-01-14 00:04:00,307.517,35.9,0.0,0.0,0.0
2023-01-14 00:04:01,315.75,44.3,0.0,0.0,0.0
2023-01-14 00:04:02,306.457,34.9,0.0,0.0,0.0
2023-01-14 00:04:03,302.374,30.557,0.0,0.0,0.0
2023-01-14 00:04:04,300.81,29.367,0.0,0.0,0.0
2023-01-14 00:04:05,301.771,30.271,0.0,0.0,0.0
2023-01-14 00:04:06,299.907,28.45,0.0,0.0,0.0
2023-01-14 00:04:07,299.879,28.429,0.0,0.0,0.0
2023-01-14 00:04:08,312.6,41.1,0.0,0.0,0.0
2023-01-14 00:04:09,309.843,38.3,0.0,0.0,0.0
2023-01-14 00:04:10,302.117,30.333,0.0,0.0,0.0
2023-01-14 00:04:11,302.136,30.429,0.0,0.0,0.0
2023-01-14 00:04:12,301.59,29.914,0.0,0.0,0.0
2023-01-14 00:04:13,302.293,30.567,0.0,0.0,0.0
2023-01-14 00:04:14,301.705,30.0,0.0,0.0,0.0
2023-01-14 00:04:15,301.138,29.429,0.0,0.0,0.0
2023-01-14 00:04:16,300.654,28.925,0.0,0.0,0.0
2023-01-14 00:04:17,301.243,29.543,0.0,0.0,0.0
2023-01-14 00:04:18,300.305,28.643,0.0,0.0,0.0
2023-01-14 00:04:19,299.505,28.067,0.0,0.0,0.0
2023-01-14 00:04:20,300.886,29.429,0.0,0.0,0.0
2023-01-14 00:04:21,301.152,29.686,0.0,0.0,0.0
2023-01-14 00:04:22,301.89,30.133,0.0,0.0,0.0
2023-01-14 00:04:23,301.093,29.243,0.0,0.0,0.0
2023-01-14 00:04:24,301.0,29.35,0.0,0.0,0.0
2023-01-14 00:04:25,302.164,30.788,0.0,0.0,0.0
2023-01-14 00:04:26,299.39,28.0,0.0,0.0,0.0
2023-01-14 00:04:27,300.667,29.167,0.0,0.0,0.0
2023-01-14 00:04:28,299.843,28.343,0.0,0.0,0.0
2023-01-14 00:04:29,299.657,28.157,0.0,0.0,0.0
2023-01-14 00:04:30,307.81,36.133,0.0,0.0,0.0
2023-01-14 00:04:31,318.04,46.114,0.0,0.0,0.0
2023-01-14 00:04:32,312.441,40.6,0.0,0.0,0.0
2023-01-14 00:04:33,301.557,29.886,0.0,0.0,0.0
2023-01-14 00:04:34,300.357,28.871,0.0,0.0,0.0
2023-01-14 00:04:35,300.025,28.65,0.0,0.0,0.0
2023-01-14 00:04:36,301.012,29.667,0.0,0.0,0.0
2023-01-14 00:04:37,302.357,30.957,0.0,0.0,0.0
2023-01-14 00:04:38,305.59,34.133,0.0,0.0,0.0
2023-01-14 00:04:39,312.133,40.729,0.0,0.0,0.0
2023-01-14 00:04:40,304.927,33.467,0.0,0.0,0.0
2023-01-14 00:04:41,300.281,28.614,0.0,0.0,0.0
2023-01-14 00:04:42,301.414,29.757,0.0,0.0,0.0
2023-01-14 00:04:43,300.771,29.143,0.0,0.0,0.0
2023-01-14 00:04:44,301.202,29.517,0.0,0.0,0.0
2023-01-14 00:04:45,301.043,29.386,0.0,0.0,0.0
2023-01-14 00:04:46,301.171,29.5,0.0,0.0,0.0
2023-01-14 00:04:47,299.988,28.386,0.0,0.0,0.0
2023-01-14 00:04:48,299.093,27.75,0.0,0.0,0.0
2023-01-14 00:04:49,300.5,29.0,0.0,0.0,0.0
2023-01-14 00:04:50,299.586,28.114,0.0,0.0,0.0
2023-01-14 00:04:51,299.786,28.357,0.0,0.0,0.0
2023-01-14 00:04:52,302.214,30.8,0.0,0.0,0.0
2023-01-14 00:04:53,301.143,29.7,0.0,0.0,0.0
2023-01-14 00:04:54,302.224,30.757,0.0,0.0,0.0
2023-01-14 00:04:55,300.3,28.829,0.0,0.0,0.0
2023-01-14 00:04:56,301.543,30.143,0.0,0.0,0.0
2023-01-14 00:04:57,301.626,30.243,0.0,0.0,0.0
2023-01-14 00:04:58,301.3,29.8,0.0,0.0,0.0
2023-01-14 00:04:59,301.557,30.057,0.0,0.0,0.0
2023-01-14 00:05:00,304.817,33.317,0.0,0.0,0.0
2023-01-14 00:05:01,316.014,44.6,0.0,0.0,0.0
2023-01-14 00:05:02,300.154,28.65,0.0,0.0,0.0
2023-01-14 00:05:03,300.871,29.071,0.0,0.0,0.0
2023-01-14 00:05:04,300.755,29.283,0.0,0.0,0.0
2023-01-14 00:05:05,299.336,27.85,0.0,0.0,0.0
2023-01-14 00:05:06,300.12,28.62,0.0,0.0,0.0
2023-01-14 00:05:07,300.436,28.986,0.0,0.0,0.0
2023-01-14 00:05:08,309.345,38.0,0.0,0.0,0.0
2023-01-14 00:05:09,314.743,43.343,0.0,0.0,0.0
2023-01-14 00:05:10,299.057,27.7,0.0,0.0,0.0
2023-01-14 00:05:11,299.057,27.7,0.0,0.0,0.0
2023-01-14 00:05:12,299.84,28.44,0.0,0.0,0.0
2023-01-14 00:05:13,302.286,30.886,0.0,0.0,0.0
2023-01-14 00:05:14,299.957,28.6,0.0,0.0,0.0
2023-01-14 00:05:15,298.914,27.429,0.0,0.0,0.0
2023-01-14 00:05:16,300.843,29.429,0.0,0.0,0.0
2023-01-14 00:05:17,300.61,29.2,0.0,0.0,0.0
2023-01-14 00:05:18,300.686,29.2,0.0,0.0,0.0
2023-01-14 00:05:19,302.483,31.0,0.0,0.0,0.0
2023-01-14 00:05:20,300.307,28.886,0.0,0.0,0.0
2023-01-14 00:05:21,299.136,27.8,0.0,0.0,0.0
2023-01-14 00:05:22,300.286,28.886,0.0,0.0,0.0
2023-01-14 00:05:23,301.786,30.286,0.0,0.0,0.0
2023-01-14 00:05:24,302.15,30.65,0.0,0.0,0.0
2023-01-14 00:05:25,304.086,32.586,0.0,0.0,0.0
2023-01-14 00:05:26,310.757,39.257,0.0,0.0,0.0
2023-01-14 00:05:27,311.436,40.057,0.0,0.0,0.0
2023-01-14 00:05:28,308.029,36.571,0.0,0.0,0.0
2023-01-14 00:05:29,300.171,28.714,0.0,0.0,0.0
2023-01-14 00:05:30,307.667,36.2,0.0,0.0,0.0
2023-01-14 00:05:31,316.083,44.65,0.0,0.0,0.0
2023-01-14 00:05:32,304.569,32.983,0.0,0.0,0.0
2023-01-14 00:05:33,297.557,25.843,0.0,0.0,0.0
2023-01-14 00:05:34,298.593,27.133,0.0,0.0,0.0
2023-01-14 00:05:35,299.257,27.8,0.0,0.0,0.0
2023-01-14 00:05:36,302.643,31.143,0.0,0.0,0.0
2023-01-14 00:05:37,314.15,42.65,0.0,0.0,0.0
2023-01-14 00:05:38,308.933,37.433,0.0,0.0,0.0
2023-01-14 00:05:39,312.329,40.843,0.0,0.0,0.0
2023-01-14 00:05:40,300.736,29.386,0.0,0.0,0.0
2023-01-14 00:05:41,301.738,30.157,0.0,0.0,0.0
2023-01-14 00:05:42,300.864,29.25,0.0,0.0,0.0
2023-01-14 00:05:43,299.957,28.586,0.0,0.0,0.0
2023-01-14 00:05:44,300.157,28.7,0.0,0.0,0.0
2023-01-14 00:05:45,301.2,29.757,0.0,0.0,0.0
2023-01-14 00:05:46,300.271,28.786,0.0,0.0,0.0
2023-01-14 00:05:47,301.005,29.533,0.0,0.0,0.0
2023-01-14 00:05:48,300.729,29.229,0.0,0.0,0.0
2023-01-14 00:05:49,299.233,27.8,0.0,0.0,0.0
2023-01-14 00:05:50,300.25,28.75,0.0,0.0,0.0
2023-01-14 00:05:51,300.6,29.1,0.0,0.0,0.0
2023-01-14 00:05:52,299.743,28.3,0.0,0.0,0.0
2023-01-14 00:05:53,299.783,28.35,0.0,0.0,0.0
2023-01-14 00:05:54,299.65,28.2,0.0,0.0,0.0
2023-01-14 00:05:55,300.036,28.586,0.0,0.0,0.0
2023-01-14 00:05:56,299.264,27.814,0.0,0.0,0.0
2023-01-14 00:05:57,299.767,28.367,0.0,0.0,0.0
2023-01-14 00:05:58,300.7,29.214,0.0,0.0,0.0
2023-01-14 00:05:59,302.452,30.967,0.0,0.0,0.0
2023-01-14 00:06:00,310.814,39.429,0.0,0.0,0.0
2023-01-14 00:06:01,316.5,45.057,0.0,0.0,0.0
2023-01-14 00:06:02,305.218,33.7,0.0,0.0,0.0
2023-01-14 00:06:03,302.15,30.35,0.0,0.0,0.0
2023-01-14 00:06:04,306.213,34.48,0.0,0.0,0.0
2023-01-14 00:06:05,300.578,29.033,0.0,0.0,0.0
2023-01-14 00:06:06,320.517,48.933,0.0,0.0,0.0
2023-01-14 00:06:07,302.114,30.614,0.0,0.0,0.0
2023-01-14 00:06:08,314.474,43.057,0.0,0.0,0.0
2023-01-14 00:06:09,306.443,34.986,0.0,0.0,0.0
2023-01-14 00:06:10,298.233,26.733,0.0,0.0,0.0
2023-01-14 00:06:11,297.257,25.733,0.0,0.0,0.0
2023-01-14 00:06:12,301.13,29.75,0.0,0.0,0.0
2023-01-14 00:06:13,299.693,28.3,0.0,0.0,0.0
2023-01-14 00:06:14,297.719,25.933,0.0,0.0,0.0
2023-01-14 00:06:15,303.174,31.317,0.0,0.0,0.0
2023-01-14 00:06:16,302.974,31.317,0.0,0.0,0.0
2023-01-14 00:06:17,299.9,28.4,0.0,0.0,0.0
2023-01-14 00:06:18,300.567,29.067,0.0,0.0,0.0
2023-01-14 00:06:19,304.5,33.0,0.0,0.0,0.0
2023-01-14 00:06:20,301.338,29.967,0.0,0.0,0.0
2023-01-14 00:06:21,300.571,29.157,0.0,0.0,0.0
2023-01-14 00:06:22,299.464,28.014,0.0,0.0,0.0
2023-01-14 00:06:23,304.696,33.233,0.0,0.0,0.0
2023-01-14 00:06:24,307.8,36.314,0.0,0.0,0.0
2023-01-14 00:06:25,301.086,29.714,0.0,0.0,0.0
2023-01-14 00:06:26,300.666,29.28,0.0,0.0,0.0
2023-01-14 00:06:27,300.486,28.743,0.0,0.0,0.0
2023-01-14 00:06:28,300.369,28.283,0.0,0.0,0.0
2023-01-14 00:06:29,299.8,28.157,0.0,0.0,0.0
2023-01-14 00:06:30,308.179,36.8,0.0,0.0,0.0
2023-01-14 00:06:31,316.105,44.671,0.0,0.0,0.0
2023-01-14 00:06:32,305.043,33.643,0.0,0.0,0.0
2023-01-14 00:06:33,301.617,29.967,0.0,0.0,0.0
2023-01-14 00:06:34,300.729,28.914,0.0,0.0,0.0
2023-01-14 00:06:35,299.783,27.85,0.0,0.0,0.0
2023-01-14 00:06:36,299.745,28.129,0.0,0.0,0.0
2023-01-14 00:06:37,299.975,28.525,0.0,0.0,0.0
2023-01-14 00:06:38,306.643,35.2,0.0,0.0,0.0
2023-01-14 00:06:39,310.771,39.371,0.0,0.0,0.0
2023-01-14 00:06:40,301.576,30.2,0.0,0.0,0.0
2023-01-14 00:06:41,301.386,29.886,0.0,0.0,0.0
2023-01-14 00:06:42,301.033,29.533,0.0,0.0,0.0
2023-01-14 00:06:43,299.76,28.317,0.0,0.0,0.0
2023-01-14 00:06:44,299.695,28.317,0.0,0.0,0.0
2023-01-14 00:06:45,300.386,28.9,0.0,0.0,0.0
2023-01-14 00:06:46,300.46,28.96,0.0,0.0,0.0
2023-01-14 00:06:47,299.329,27.829,0.0,0.0,0.0
2023-01-14 00:06:48,299.25,27.75,0.0,0.0,0.0
2023-01-14 00:06:49,298.521,27.05,0.0,0.0,0.0
2023-01-14 00:06:50,299.071,27.6,0.0,0.0,0.0
2023-01-14 00:06:51,300.076,28.633,0.0,0.0,0.0
2023-01-14 00:06:52,319.371,47.9,0.0,0.0,0.0
2023-01-14 00:06:53,300.62,29.3,0.0,0.0,0.0
2023-01-14 00:06:54,299.9,28.414,0.0,0.0,0.0
2023-01-14 00:06:55,299.543,28.129,0.0,0.0,0.0
2023-01-14 00:06:56,300.162,28.829,0.0,0.0,0.0
2023-01-14 00:06:57,300.8,29.4,0.0,0.0,0.0
2023-01-14 00:06:58,300.56,29.283,0.0,0.0,0.0
2023-01-14 00:06:59,299.729,28.271,0.0,0.0,0.0
2023-01-14 00:07:00,308.4,36.9,0.0,0.0,0.0
2023-01-14 00:07:01,316.212,44.729,0.0,0.0,0.0
