timestamp,smartMeter,computer,kettle,coffee machine,microwave
2023-01-09 00:00:00,293.002,20.15,0.0,0.0,0.0
2023-01-09 00:00:01,293.083,20.15,0.0,0.0,0.0
2023-01-09 00:00:02,293.002,20.15,0.0,0.0,0.0
2023-01-09 00:00:03,292.895,20.15,0.0,0.0,0.0
2023-01-09 00:00:04,292.774,20.15,0.0,0.0,0.0
2023-01-09 00:00:05,292.817,20.15,0.0,0.0,0.0
2023-01-09 00:00:06,292.817,20.15,0.0,0.0,0.0
2023-01-09 00:00:07,292.733,20.15,0.0,0.0,0.0
2023-01-09 00:00:08,292.774,20.15,0.0,0.0,0.0
2023-01-09 00:00:09,292.774,20.15,0.0,0.0,0.0
2023-01-09 00:00:10,292.731,20.15,0.0,0.0,0.0
2023-01-09 00:00:11,292.717,20.15,0.0,0.0,0.0
2023-01-09 00:00:12,292.76,20.15,0.0,0.0,0.0
2023-01-09 00:00:13,292.767,20.15,0.0,0.0,0.0
2023-01-09 00:00:14,293.15,20.15,0.0,0.0,0.0
2023-01-09 00:00:15,292.962,20.15,0.0,0.0,0.0
2023-01-09 00:00:16,292.774,20.15,0.0,0.0,0.0
2023-01-09 00:00:17,292.788,20.15,0.0,0.0,0.0
2023-01-09 00:00:18,292.75,20.15,0.0,0.0,0.0
2023-01-09 00:00:19,292.731,20.15,0.0,0.0,0.0
2023-01-09 00:00:20,292.817,20.15,0.0,0.0,0.0
2023-01-09 00:00:21,292.754,20.15,0.0,0.0,0.0
2023-01-09 00:00:22,292.747,20.15,0.0,0.0,0.0
2023-01-09 00:00:23,292.767,20.15,0.0,0.0,0.0
2023-01-09 00:00:24,292.774,20.15,0.0,0.0,0.0
2023-01-09 00:00:25,292.783,20.15,0.0,0.0,0.0
2023-01-09 00:00:26,292.517,20.15,0.0,0.0,0.0
2023-01-09 00:00:27,292.652,20.15,0.0,0.0,0.0
2023-01-09 00:00:28,292.783,20.15,0.0,0.0,0.0
2023-01-09 00:00:29,292.733,20.15,0.0,0.0,0.0
2023-01-09 00:00:30,292.774,20.15,0.0,0.0,0.0
2023-01-09 00:00:31,292.66,20.15,0.0,0.0,0.0
2023-01-09 00:00:32,292.636,20.15,0.0,0.0,0.0
2023-01-09 00:00:33,292.683,20.15,0.0,0.0,0.0
2023-01-09 00:00:34,292.817,20.15,0.0,0.0,0.0
2023-01-09 00:00:35,292.767,20.15,0.0,0.0,0.0
2023-01-09 00:00:36,292.767,20.15,0.0,0.0,0.0
2023-01-09 00:00:37,292.817,20.15,0.0,0.0,0.0
2023-01-09 00:00:38,292.74,20.15,0.0,0.0,0.0
2023-01-09 00:00:39,292.774,20.15,0.0,0.0,0.0
2023-01-09 00:00:40,292.717,20.15,0.0,0.0,0.0
2023-01-09 00:00:41,292.681,20.15,0.0,0.0,0.0
2023-01-09 00:00:42,292.66,20.15,0.0,0.0,0.0
2023-01-09 00:00:43,292.688,20.15,0.0,0.0,0.0
2023-01-09 00:00:44,293.117,20.15,0.0,0.0,0.0
2023-01-09 00:00:45,292.767,20.15,0.0,0.0,0.0
2023-01-09 00:00:46,292.674,20.15,0.0,0.0,0.0
2023-01-09 00:00:47,292.702,20.15,0.0,0.0,0.0
2023-01-09 00:00:48,292.733,20.15,0.0,0.0,0.0
2023-01-09 00:00:49,292.774,20.15,0.0,0.0,0.0
2023-01-09 00:00:50,292.817,20.15,0.0,0.0,0.0
2023-01-09 00:00:51,292.8,20.15,0.0,0.0,0.0
2023-01-09 00:00:52,292.802,20.15,0.0,0.0,0.0
2023-01-09 00:00:53,292.774,20.15,0.0,0.0,0.0
2023-01-09 00:00:54,292.76,20.15,0.0,0.0,0.0
2023-01-09 00:00:55,292.674,20.15,0.0,0.0,0.0
2023-01-09 00:00:56,292.745,20.15,0.0,0.0,0.0
2023-01-09 00:00:57,292.757,20.15,0.0,0.0,0.0
2023-01-09 00:00:58,292.755,20.15,0.0,0.0,0.0
2023-01-09 00:00:59,292.755,20.15,0.0,0.0,0.0
2023-01-09 00:01:00,292.76,20.15,0.0,0.0,0.0
2023-01-09 00:01:01,292.693,20.15,0.0,0.0,0.0
2023-01-09 00:01:02,292.817,20.15,0.0,0.0,0.0
2023-01-09 00:01:03,292.802,20.15,0.0,0.0,0.0
2023-01-09 00:01:04,292.717,20.15,0.0,0.0,0.0
2023-01-09 00:01:05,292.774,20.15,0.0,0.0,0.0
2023-01-09 00:01:06,292.726,20.15,0.0,0.0,0.0
2023-01-09 00:01:07,292.767,20.15,0.0,0.0,0.0
2023-01-09 00:01:08,292.817,20.15,0.0,0.0,0.0
2023-01-09 00:01:09,293.217,20.15,0.0,0.0,0.0
2023-01-09 00:01:10,293.217,20.15,0.0,0.0,0.0
2023-01-09 00:01:11,293.198,20.15,0.0,0.0,0.0
2023-01-09 00:01:12,293.217,20.15,0.0,0.0,0.0
2023-01-09 00:01:13,293.26,20.15,0.0,0.0,0.0
2023-01-09 00:01:14,293.433,20.15,0.0,0.0,0.0
2023-01-09 00:01:15,293.233,20.15,0.0,0.0,0.0
2023-01-09 00:01:16,293.117,20.15,0.0,0.0,0.0
2023-01-09 00:01:17,293.388,20.15,0.0,0.0,0.0
2023-01-09 00:01:18,293.252,20.15,0.0,0.0,0.0
2023-01-09 00:01:19,293.145,20.15,0.0,0.0,0.0
2023-01-09 00:01:20,292.84,20.15,0.0,0.0,0.0
2023-01-09 00:01:21,292.733,20.15,0.0,0.0,0.0
2023-01-09 00:01:22,292.774,20.15,0.0,0.0,0.0
2023-01-09 00:01:23,292.674,20.15,0.0,0.0,0.0
2023-01-09 00:01:24,292.75,20.15,0.0,0.0,0.0
2023-01-09 00:01:25,292.649,20.15,0.0,0.0,0.0
2023-01-09 00:01:26,292.717,20.15,0.0,0.0,0.0
