epoch,loss,precision_coffee machine,precision_computer,precision_kettle,precision_microwave,precision_vacuum cleaner,recall_coffee machine,recall_computer,recall_kettle,recall_microwave,recall_vacuum cleaner,val_loss,val_precision_coffee machine,val_precision_computer,val_precision_kettle,val_precision_microwave,val_precision_vacuum cleaner,val_recall_coffee machine,val_recall_computer,val_recall_kettle,val_recall_microwave,val_recall_vacuum cleaner
0,0.025576699525117874,0.865584135055542,0.6323848366737366,0.7822878360748291,0.9506481885910034,0.8813559412956238,0.6859695911407471,0.36680731177330017,0.7373912930488586,0.5870633125305176,0.24074074625968933,0.06523296982049942,0.8504273295402527,0.805672287940979,0.9640522599220276,0.9877214431762695,0.13297872245311737,0.6750580072402954,0.02547495625913143,0.8452721834182739,0.5286827683448792,0.01751927100121975
1,0.022098898887634277,0.9151957631111145,0.6369534134864807,0.9357143044471741,0.9586188197135925,0.90055251121521,0.806255578994751,0.43769142031669617,0.9113043546676636,0.6364628672599792,0.7546296119689941,0.05011000484228134,0.7238726019859314,0.05445544421672821,0.9870967864990234,0.9881687164306641,0.0,0.6047134399414062,0.0003653514140751213,0.8767908215522766,0.5410759449005127,0.0
2,0.020683318376541138,0.9337589740753174,0.6739951372146606,0.9349005222320557,0.9636752009391785,0.8905472755432129,0.8364611268043518,0.479888379573822,0.8991304636001587,0.6564774513244629,0.8287037014961243,0.06308570504188538,0.9187571406364441,0.3866490423679352,0.9894366264343262,0.994907796382904,0.10160427540540695,0.5754329562187195,0.038860104978084564,0.8051576018333435,0.5319688320159912,0.013314645737409592
3,0.01871578022837639,0.939458429813385,0.6985820531845093,0.9475587606430054,0.9607614874839783,0.9190475940704346,0.8680965304374695,0.5348125100135803,0.9113043546676636,0.6749454140663147,0.8935185074806213,0.059089455753564835,0.8301846385002136,0.3804776668548584,0.9668769836425781,0.9817731380462646,0.604651153087616,0.6904124021530151,0.1825428456068039,0.8782234787940979,0.5208900570869446,0.036440085619688034
4,0.018576499074697495,0.9443061947822571,0.7037692666053772,0.944344699382782,0.9595368504524231,0.8838383555412292,0.8818588256835938,0.5546858906745911,0.9147825837135315,0.6860443949699402,0.8101851940155029,0.06983278691768646,0.9060369729995728,0.12193091958761215,0.9850249290466309,0.9395087957382202,0.1538461595773697,0.6645241975784302,0.029194898903369904,0.8481375575065613,0.535161018371582,0.002803083276376128
5,0.017695464193820953,0.9506921768188477,0.7130493521690369,0.954954981803894,0.9567553997039795,0.9377990365028381,0.895978569984436,0.577553927898407,0.9217391014099121,0.6964156031608582,0.9074074029922485,0.18401044607162476,0.8313252925872803,0.19594594836235046,0.9856459498405457,0.9008840322494507,0.0,0.6036422252655029,0.08090873062610626,0.5902578830718994,0.49751198291778564,0.0
6,0.016821544617414474,0.9545625448226929,0.7286322116851807,0.9622302055358887,0.9548899531364441,0.9417475461959839,0.9086684584617615,0.5886136293411255,0.9304347634315491,0.7106077075004578,0.8981481194496155,0.27384549379348755,0.8463535904884338,0.16651076078414917,0.9827916026115417,0.7750869393348694,0.0,0.6982681751251221,0.04138435050845146,0.736389696598053,0.5649234652519226,0.0
7,0.016584422439336777,0.9555970430374146,0.7389174699783325,0.9678571224212646,0.9496733546257019,0.9386792182922363,0.9154602289199829,0.6057986617088318,0.9426087141036987,0.7141557335853577,0.9212962985038757,0.10538541525602341,0.6524809002876282,0.1632404923439026,0.9890109896659851,0.7565779089927673,0.0,0.6104267239570618,0.049056727439165115,0.12893982231616974,0.46164679527282715,0.0
8,0.01634664461016655,0.9532467722892761,0.7403317093849182,0.9572953581809998,0.9524666666984558,0.9320388436317444,0.9183199405670166,0.6090995669364929,0.9356521964073181,0.7218886613845825,0.8888888955116272,0.11487534642219543,0.7227063179016113,0.24495653808116913,0.9959431886672974,0.9464993476867676,0.0,0.7552222609519958,0.0992095097899437,0.703438401222229,0.5381654500961304,0.0
9,0.016211172565817833,0.9551602602005005,0.7443630695343018,0.9661921858787537,0.9546379446983337,0.9219512343406677,0.9213583469390869,0.6156333088874817,0.9443477988243103,0.7256186604499817,0.875,0.534644603729248,0.8644768595695496,0.15605883300304413,0.9863013625144958,0.902410626411438,0.0,0.709516167640686,0.03982330113649368,0.7220630645751953,0.5096235275268555,0.0
