name,start_time,end_time
"kettle",2022-12-15 10:10:32,2022-12-15 10:10:54
"computer",2022-12-15 11:08:17,2022-12-15 11:13:44
"coffee machine",2022-12-15 14:54:26,2022-12-15 15:09:20
"microwave",2022-12-15 21:28:00,2022-12-15 22:46:25
"coffee machine",2022-12-15 21:54:30,2022-12-15 21:59:29
"computer",2022-12-15 22:10:00,2022-12-15 23:09:41
