name,start_time,end_time
"kettle",2022-12-16 11:20:05,2022-12-16 11:20:27
"microwave",2022-12-16 20:36:34,2022-12-16 20:36:49
"coffee machine",2022-12-16 22:07:44,2022-12-16 22:31:04
"computer",2022-12-16 22:10:00,2022-12-16 22:18:56
