timestamp,smartMeter,computer,microwave,kettle
2023-02-25 00:00:00,306.167,28.6,0.0,0.0
2023-02-25 00:00:01,306.2,28.6,0.0,0.0
2023-02-25 00:00:02,305.919,28.6,0.0,0.0
2023-02-25 00:00:03,305.998,28.6,0.0,0.0
2023-02-25 00:00:04,306.169,28.6,0.0,0.0
2023-02-25 00:00:05,306.217,28.6,0.0,0.0
2023-02-25 00:00:06,306.262,28.6,0.0,0.0
2023-02-25 00:00:07,305.969,28.6,0.0,0.0
2023-02-25 00:00:08,306.176,28.6,0.0,0.0
2023-02-25 00:00:09,306.167,28.6,0.0,0.0
2023-02-25 00:00:10,306.19,28.6,0.0,0.0
2023-02-25 00:00:11,306.045,28.6,0.0,0.0
2023-02-25 00:00:12,305.84,28.6,0.0,0.0
2023-02-25 00:00:13,306.114,28.6,0.0,0.0
2023-02-25 00:00:14,306.233,28.6,0.0,0.0
2023-02-25 00:00:15,306.176,28.6,0.0,0.0
2023-02-25 00:00:16,306.005,28.6,0.0,0.0
2023-02-25 00:00:17,305.874,28.6,0.0,0.0
2023-02-25 00:00:18,306.079,28.6,0.0,0.0
2023-02-25 00:00:19,306.3,28.6,0.0,0.0
2023-02-25 00:00:20,306.236,28.6,0.0,0.0
2023-02-25 00:00:21,306.005,28.6,0.0,0.0
2023-02-25 00:00:22,305.919,28.6,0.0,0.0
2023-02-25 00:00:23,306.176,28.6,0.0,0.0
2023-02-25 00:00:24,306.19,28.6,0.0,0.0
2023-02-25 00:00:25,306.19,28.6,0.0,0.0
2023-02-25 00:00:26,305.976,28.6,0.0,0.0
2023-02-25 00:00:27,306.01,28.6,0.0,0.0
2023-02-25 00:00:28,306.105,28.6,0.0,0.0
2023-02-25 00:00:29,306.174,28.6,0.0,0.0
2023-02-25 00:00:30,306.033,28.6,0.0,0.0
2023-02-25 00:00:31,305.824,28.6,0.0,0.0
2023-02-25 00:00:32,306.133,28.6,0.0,0.0
2023-02-25 00:00:33,306.462,28.6,0.0,0.0
2023-02-25 00:00:34,306.614,28.6,0.0,0.0
2023-02-25 00:00:35,306.448,28.6,0.0,0.0
2023-02-25 00:00:36,306.376,28.6,0.0,0.0
2023-02-25 00:00:37,306.745,28.6,0.0,0.0
2023-02-25 00:00:38,306.479,28.6,0.0,0.0
