epoch,loss,precision_coffee machine,precision_computer,precision_kettle,precision_microwave,precision_vacuum cleaner,recall_coffee machine,recall_computer,recall_kettle,recall_microwave,recall_vacuum cleaner,val_loss,val_precision_coffee machine,val_precision_computer,val_precision_kettle,val_precision_microwave,val_precision_vacuum cleaner,val_recall_coffee machine,val_recall_computer,val_recall_kettle,val_recall_microwave,val_recall_vacuum cleaner
0,0.021292611956596375,0.9539233446121216,0.6396955251693726,0.8991097807884216,0.9493770599365234,0.95923912525177,0.89691162109375,0.4771675169467926,0.8445993065834045,0.6126450300216675,0.6524953842163086,0.06557930260896683,0.6529325842857361,0.08264723420143127,0.9797713160514832,0.8925409913063049,0.0,0.8958690762519836,0.024411635473370552,0.6409666538238525,0.4883790910243988,0.0
1,0.01742912456393242,0.9789767861366272,0.6950710415840149,0.9660056829452515,0.962665855884552,0.9462962746620178,0.9521018266677856,0.5466180443763733,0.9505226612091064,0.667867124080658,0.9445471167564392,0.06575260311365128,0.8883100748062134,0.20666848123073578,1.0,0.8351865410804749,0.529411792755127,0.9140223264694214,0.07059042155742645,0.7928653359413147,0.47662675380706787,0.005047672428190708
2,0.016127366572618484,0.9818036556243896,0.7143877148628235,0.9786628484725952,0.9631804823875427,0.946886420249939,0.9681870341300964,0.585843026638031,0.9588850140571594,0.6861289739608765,0.9556376934051514,0.06036233529448509,0.8827638030052185,0.21924453973770142,1.0,0.3976735472679138,0.6333333253860474,0.921312153339386,0.07566677033901215,0.7980437278747559,0.48008111119270325,0.015984296798706055
3,0.015159607864916325,0.9845576286315918,0.7246979475021362,0.9801559448242188,0.9606373310089111,0.9497206807136536,0.9754074811935425,0.6166267395019531,0.9637630581855774,0.7040270566940308,0.9426987171173096,0.06501486152410507,0.921895444393158,0.151630699634552,0.9972183704376221,0.6079033017158508,0.704081654548645,0.9051600694656372,0.06975322216749191,0.8250862956047058,0.49096983671188354,0.019349411129951477
4,0.014275865629315376,0.9868298172950745,0.7342368364334106,0.9850957989692688,0.9602203965187073,0.9541284441947937,0.9802687764167786,0.6454362273216248,0.9672473669052124,0.7226890921592712,0.9611830115318298,0.0758366659283638,0.9091838002204895,0.17449131608009338,0.9766082167625427,0.31963294744491577,0.0,0.8900800347328186,0.09048384428024292,0.672612190246582,0.46953028440475464,0.0
5,0.013410144485533237,0.98900306224823,0.7441917061805725,0.9829787015914917,0.959758460521698,0.9558823704719543,0.9837003350257874,0.6672475934028625,0.9658536314964294,0.7400778532028198,0.9611830115318298,0.08716411143541336,0.8938039541244507,0.14552085101604462,1.0,0.31031501293182373,0.0,0.8433390259742737,0.0938592180609703,0.5408515334129333,0.4042728841304779,0.0
6,0.012458267621695995,0.9906467795372009,0.7537996172904968,0.9871703386306763,0.9603542685508728,0.9685767292976379,0.9843437075614929,0.6989026069641113,0.9651567935943604,0.7534286379814148,0.9685767292976379,0.07053444534540176,0.9313718676567078,0.2837581932544708,0.993127167224884,0.4531814455986023,0.0,0.9185248613357544,0.36241379380226135,0.8314154148101807,0.4944617450237274,0.0
7,0.01153270062059164,0.9909599423408508,0.7659255862236023,0.9893465638160706,0.9593954682350159,0.9702048301696777,0.9874177575111389,0.7317422032356262,0.9707317352294922,0.7667067050933838,0.9630314111709595,0.09768062829971313,0.9261652231216431,0.17455147206783295,1.0,0.3396633267402649,0.0,0.9117352962493896,0.09257020056247711,0.797468364238739,0.49093231558799744,0.0
8,0.011377396062016487,0.9921751618385315,0.7714120745658875,0.9921708106994629,0.961093008518219,0.9648148417472839,0.9880611896514893,0.7281613945960999,0.9714285731315613,0.7728182077407837,0.9630314111709595,0.0767340138554573,0.8921065330505371,0.3364681601524353,0.9962034821510315,0.6100074648857117,0.0,0.7948113083839417,0.19017687439918518,0.7548906803131104,0.491157591342926,0.0
9,0.011062266305088997,0.991956889629364,0.7756285667419434,0.9914712309837341,0.9634767174720764,0.96875,0.9874892830848694,0.7375694513320923,0.9721254110336304,0.7782749533653259,0.9741219878196716,0.08636939525604248,0.9594368934631348,0.14114247262477875,0.9785254001617432,0.5741944313049316,0.0,0.7793024778366089,0.11423104256391525,0.7865362763404846,0.48774078488349915,0.0
10,0.010531812906265259,0.9920338988304138,0.7838090658187866,0.9844412803649902,0.9634652137756348,0.9667282700538635,0.9882041811943054,0.7533628940582275,0.9700348377227783,0.7856960892677307,0.9667282700538635,0.11396767199039459,0.928699254989624,0.18715281784534454,0.9993329048156738,0.5788591504096985,0.0,0.9271726608276367,0.09849703311920166,0.8619102239608765,0.49265947937965393,0.0
11,0.010412891395390034,0.9938998222351074,0.7871819734573364,0.9865248203277588,0.9641807079315186,0.975836455821991,0.9900628924369812,0.7573657631874084,0.9693379998207092,0.787296712398529,0.9704251289367676,0.09525252133607864,0.9316567778587341,0.2938914895057678,0.9944211840629578,0.5120819807052612,0.0,0.9002286791801453,0.1716654896736145,0.8204833269119263,0.49731534719467163,0.0
12,0.010206738486886024,0.9938346743583679,0.7916930913925171,0.9865056872367859,0.9632453918457031,0.975836455821991,0.9910637736320496,0.7642822265625,0.9679442644119263,0.7903525233268738,0.9704251289367676,0.08107225596904755,0.9207885265350342,0.4541298449039459,0.999218761920929,0.5004666447639465,1.0,0.9180245995521545,0.23628921806812286,0.7359033226966858,0.48323509097099304,0.0002804262621793896
13,0.010090065188705921,0.9930440783500671,0.7945892214775085,0.9922041296958923,0.962712287902832,0.9721707105636597,0.9899914264678955,0.7637784481048584,0.9756097793579102,0.7917712330818176,0.9685767292976379,0.10815794765949249,0.8630788326263428,0.37753286957740784,1.0,0.32242369651794434,0.0,0.739279568195343,0.2057514190673828,0.6064441800117493,0.318477064371109,0.0
14,0.010007920674979687,0.9941163659095764,0.7980669736862183,0.9907670617103577,0.965776801109314,0.9664804339408875,0.9904918670654297,0.7644591927528381,0.9721254110336304,0.7935537695884705,0.9593345522880554,0.09519479423761368,0.9306454062461853,0.31231966614723206,0.9982471466064453,0.4779525697231293,0.0,0.9254574179649353,0.18124675750732422,0.6553509831428528,0.48593848943710327,0.0
15,0.00984080322086811,0.9945492148399353,0.8005719780921936,0.9900850057601929,0.9659356474876404,0.9703153967857361,0.9913497567176819,0.7660521864891052,0.9742160439491272,0.7963548898696899,0.9667282700538635,0.1209435760974884,0.8867367506027222,0.28655827045440674,1.0,0.5551055669784546,0.0,0.880145788192749,0.09088250994682312,0.6196777820587158,0.4837607443332672,0.0
16,0.009548360481858253,0.9946907758712769,0.8065187931060791,0.9900426864624023,0.9655989408493042,0.9777777791023254,0.9911352396011353,0.7748610973358154,0.9700348377227783,0.8005384206771851,0.975970447063446,0.11009353399276733,0.9092762470245361,0.3736993074417114,0.9961744546890259,0.47775769233703613,0.0,0.8287593126296997,0.1593998819589615,0.7491369247436523,0.4960012137889862,0.0
17,0.009467638097703457,0.9943312406539917,0.8084181547164917,0.9957355856895447,0.9640529751777649,0.9795158505439758,0.9906348586082458,0.7774343490600586,0.9763066172599792,0.8019571304321289,0.972273588180542,0.12392857670783997,0.9140005111694336,0.3625200092792511,0.9991364479064941,0.49151158332824707,0.0,0.798313319683075,0.2255783975124359,0.6657077074050903,0.475049763917923,0.0
18,0.00932635460048914,0.9949056506156921,0.8139301538467407,0.9921985864639282,0.9650019407272339,0.9723756909370422,0.9912782311439514,0.7835884094238281,0.9749128818511963,0.8034486770629883,0.975970447063446,0.10074438154697418,0.9257366061210632,0.3824821412563324,0.9991539716720581,0.4807741045951843,0.4000000059604645,0.8802172541618347,0.2545746862888336,0.6795166730880737,0.49716517329216003,0.0011217050487175584
19,0.010056808590888977,0.9926069378852844,0.8031343221664429,0.990773618221283,0.9599155187606812,0.97947758436203,0.9886330962181091,0.7647315263748169,0.9728223085403442,0.7936265468597412,0.9704251289367676,0.13783784210681915,0.9274149537086487,0.2173006534576416,0.99745112657547,0.5767094492912292,0.0,0.8474128246307373,0.0969422310590744,0.675489068031311,0.4873653054237366,0.0
20,0.009707611054182053,0.9927598834037781,0.8113904595375061,0.9886524677276611,0.9616967439651489,0.9759259223937988,0.9900628924369812,0.7716207504272461,0.9714285731315613,0.7991924285888672,0.9741219878196716,0.12440517544746399,0.9354204535484314,0.24322448670864105,0.9984338283538818,0.4066893756389618,0.0,0.9182389974594116,0.11174602061510086,0.7336018681526184,0.48439905047416687,0.0
