name,start_time,end_time
"kettle",2023-02-16 09:43:12,2023-02-16 09:43:40
"computer",2023-02-16 10:47:00,2023-02-16 11:05:49
"coffee machine",2023-02-16 14:57:51,2023-02-16 15:01:52
"microwave",2023-02-16 21:11:47,2023-02-16 21:12:06
"coffee machine",2023-02-16 22:02:34,2023-02-16 22:09:54
"computer",2023-02-16 22:10:00,2023-02-16 09:16:39
