name,start_time,end_time
"kettle",2023-02-14 09:32:57,2023-02-14 09:33:37
"computer",2023-02-14 10:56:38,2023-02-14 11:44:16
"coffee machine",2023-02-14 14:31:52,2023-02-14 14:36:09
"microwave",2023-02-14 21:10:37,2023-02-14 21:10:57
"coffee machine",2023-02-14 21:54:57,2023-02-14 22:01:56
"computer",2023-02-14 22:10:00,2023-02-14 22:18:56
