name,start_time,end_time
"microwave",2023-02-19 20:22:37,2023-02-19 20:26:59
"kettle",2023-02-19 22:05:38,2023-02-19 22:05:59
"computer",2023-02-19 22:10:00,2023-02-19 22:14:14
