name,start_time,end_time
"kettle",2023-02-15 10:15:47,2023-02-15 10:16:13
"computer",2023-02-15 10:56:22,2023-02-15 11:16:02
"coffee machine",2023-02-15 14:40:47,2023-02-15 14:48:05
"microwave",2023-02-15 21:09:24,2023-02-15 21:09:39
"coffee machine",2023-02-15 22:04:32,2023-02-15 22:27:52
"computer",2023-02-15 22:10:00,2023-02-15 22:15:04
