name,start_time,end_time
"kettle",2023-01-26 09:59:44,2023-01-26 10:00:01
"computer",2023-01-26 11:02:36,2023-01-26 11:24:41
"coffee machine",2023-01-26 15:02:10,2023-01-26 15:06:11
"microwave",2023-01-26 20:48:02,2023-01-26 20:48:17
"coffee machine",2023-01-26 21:59:50,2023-01-26 22:04:43
"computer",2023-01-26 22:10:00,2023-01-26 00:07:21
