name,start_time,end_time
"kettle",2023-01-23 09:39:57,2023-01-23 09:40:53
"computer",2023-01-23 10:34:57,2023-01-23 22:53:00
"coffee machine",2023-01-23 14:48:15,2023-01-23 14:57:23
"microwave",2023-01-23 20:47:25,2023-01-23 20:47:44
"coffee machine",2023-01-23 22:08:13,2023-01-23 22:15:12
"computer",2023-01-23 22:10:00,2023-01-23 23:26:08
