name,start_time,end_time
"kettle",2023-01-24 09:59:53,2023-01-24 10:04:30
"computer",2023-01-24 11:20:05,2023-01-24 11:24:19
"coffee machine",2023-01-24 15:28:51,2023-01-24 15:35:50
"microwave",2023-01-24 21:18:30,2023-01-24 22:36:55
"coffee machine",2023-01-24 22:03:38,2023-01-24 22:07:12
"computer",2023-01-24 22:10:00,2023-01-24 22:44:38
