name,start_time,end_time
"kettle",2023-01-25 10:00:31,2023-01-25 10:05:10
"computer",2023-01-25 11:07:54,2023-01-25 11:39:19
"coffee machine",2023-01-25 15:28:13,2023-01-25 15:33:12
"microwave",2023-01-25 20:48:37,2023-01-25 21:45:05
"coffee machine",2023-01-25 22:06:13,2023-01-25 22:29:33
"computer",2023-01-25 22:10:00,2023-01-25 22:13:20
