name,start_time,end_time
"kettle",2023-01-27 10:43:30,2023-01-27 10:47:55
"microwave",2023-01-27 21:07:41,2023-01-27 21:12:03
"coffee machine",2023-01-27 22:05:10,2023-01-27 22:20:04
"computer",2023-01-27 22:10:00,2023-01-27 23:04:19
