name,start_time,end_time
"kettle",2022-12-09 10:57:37,2022-12-09 10:57:58
"microwave",2022-12-09 21:42:29,2022-12-09 21:43:02
"coffee machine",2022-12-09 22:02:21,2022-12-09 22:06:38
"computer",2022-12-09 22:10:00,2022-12-09 22:15:15
