timestamp,smartMeter,kettle,computer,coffee machine,microwave
2023-04-18 00:00:00,276.1,0.0,0.0,0.0,0.0
2023-04-18 00:00:01,276.067,0.0,0.0,0.0,0.0
2023-04-18 00:00:02,275.843,0.0,0.0,0.0,0.0
2023-04-18 00:00:03,275.914,0.0,0.0,0.0,0.0
2023-04-18 00:00:04,276.257,0.0,0.0,0.0,0.0
2023-04-18 00:00:05,276.083,0.0,0.0,0.0,0.0
2023-04-18 00:00:06,275.925,0.0,0.0,0.0,0.0
2023-04-18 00:00:07,275.845,0.0,0.0,0.0,0.0
2023-04-18 00:00:08,276.243,0.0,0.0,0.0,0.0
2023-04-18 00:00:09,276.233,0.0,0.0,0.0,0.0
2023-04-18 00:00:10,276.143,0.0,0.0,0.0,0.0
2023-04-18 00:00:11,275.957,0.0,0.0,0.0,0.0
2023-04-18 00:00:12,275.857,0.0,0.0,0.0,0.0
2023-04-18 00:00:13,276.014,0.0,0.0,0.0,0.0
2023-04-18 00:00:14,276.1,0.0,0.0,0.0,0.0
2023-04-18 00:00:15,276.043,0.0,0.0,0.0,0.0
2023-04-18 00:00:16,275.929,0.0,0.0,0.0,0.0
2023-04-18 00:00:17,275.757,0.0,0.0,0.0,0.0
2023-04-18 00:00:18,276.062,0.0,0.0,0.0,0.0
2023-04-18 00:00:19,276.267,0.0,0.0,0.0,0.0
2023-04-18 00:00:20,276.086,0.0,0.0,0.0,0.0
2023-04-18 00:00:21,275.9,0.0,0.0,0.0,0.0
2023-04-18 00:00:22,275.857,0.0,0.0,0.0,0.0
2023-04-18 00:00:23,276.043,0.0,0.0,0.0,0.0
2023-04-18 00:00:24,276.057,0.0,0.0,0.0,0.0
2023-04-18 00:00:25,276.057,0.0,0.0,0.0,0.0
2023-04-18 00:00:26,275.843,0.0,0.0,0.0,0.0
2023-04-18 00:00:27,275.943,0.0,0.0,0.0,0.0
2023-04-18 00:00:28,276.0,0.0,0.0,0.0,0.0
2023-04-18 00:00:29,276.057,0.0,0.0,0.0,0.0
2023-04-18 00:00:30,275.929,0.0,0.0,0.0,0.0
2023-04-18 00:00:31,275.633,0.0,0.0,0.0,0.0
2023-04-18 00:00:32,275.943,0.0,0.0,0.0,0.0
2023-04-18 00:00:33,276.086,0.0,0.0,0.0,0.0
2023-04-18 00:00:34,276.014,0.0,0.0,0.0,0.0
2023-04-18 00:00:35,275.843,0.0,0.0,0.0,0.0
2023-04-18 00:00:36,275.8,0.0,0.0,0.0,0.0
2023-04-18 00:00:37,276.014,0.0,0.0,0.0,0.0
2023-04-18 00:00:38,276.029,0.0,0.0,0.0,0.0
2023-04-18 00:00:39,276.0,0.0,0.0,0.0,0.0
2023-04-18 00:00:40,275.943,0.0,0.0,0.0,0.0
2023-04-18 00:00:41,276.0,0.0,0.0,0.0,0.0
2023-04-18 00:00:42,276.012,0.0,0.0,0.0,0.0
2023-04-18 00:00:43,276.05,0.0,0.0,0.0,0.0
2023-04-18 00:00:44,276.0,0.0,0.0,0.0,0.0
2023-04-18 00:00:45,275.914,0.0,0.0,0.0,0.0
2023-04-18 00:00:46,275.986,0.0,0.0,0.0,0.0
2023-04-18 00:00:47,275.943,0.0,0.0,0.0,0.0
2023-04-18 00:00:48,275.967,0.0,0.0,0.0,0.0
2023-04-18 00:00:49,276.025,0.0,0.0,0.0,0.0
2023-04-18 00:00:50,275.932,0.0,0.0,0.0,0.0
2023-04-18 00:00:51,275.983,0.0,0.0,0.0,0.0
2023-04-18 00:00:52,276.0,0.0,0.0,0.0,0.0
2023-04-18 00:00:53,276.0,0.0,0.0,0.0,0.0
2023-04-18 00:00:54,275.886,0.0,0.0,0.0,0.0
2023-04-18 00:00:55,275.8,0.0,0.0,0.0,0.0
2023-04-18 00:00:56,276.01,0.0,0.0,0.0,0.0
2023-04-18 00:00:57,276.2,0.0,0.0,0.0,0.0
2023-04-18 00:00:58,276.35,0.0,0.0,0.0,0.0
2023-04-18 00:00:59,276.214,0.0,0.0,0.0,0.0
2023-04-18 00:01:00,276.129,0.0,0.0,0.0,0.0
2023-04-18 00:01:01,276.333,0.0,0.0,0.0,0.0
2023-04-18 00:01:02,276.286,0.0,0.0,0.0,0.0
2023-04-18 00:01:03,275.914,0.0,0.0,0.0,0.0
2023-04-18 00:01:04,275.833,0.0,0.0,0.0,0.0
2023-04-18 00:01:05,275.964,0.0,0.0,0.0,0.0
2023-04-18 00:01:06,276.4,0.0,0.0,0.0,0.0
2023-04-18 00:01:07,276.157,0.0,0.0,0.0,0.0
2023-04-18 00:01:08,275.971,0.0,0.0,0.0,0.0
2023-04-18 00:01:09,275.743,0.0,0.0,0.0,0.0
2023-04-18 00:01:10,276.0,0.0,0.0,0.0,0.0
2023-04-18 00:01:11,276.0,0.0,0.0,0.0,0.0
2023-04-18 00:01:12,276.057,0.0,0.0,0.0,0.0
2023-04-18 00:01:13,275.95,0.0,0.0,0.0,0.0
2023-04-18 00:01:14,275.933,0.0,0.0,0.0,0.0
2023-04-18 00:01:15,276.0,0.0,0.0,0.0,0.0
2023-04-18 00:01:16,275.9,0.0,0.0,0.0,0.0
2023-04-18 00:01:17,275.986,0.0,0.0,0.0,0.0
2023-04-18 00:01:18,276.043,0.0,0.0,0.0,0.0
2023-04-18 00:01:19,275.888,0.0,0.0,0.0,0.0
2023-04-18 00:01:20,275.914,0.0,0.0,0.0,0.0
2023-04-18 00:01:21,276.0,0.0,0.0,0.0,0.0
2023-04-18 00:01:22,276.083,0.0,0.0,0.0,0.0
2023-04-18 00:01:23,276.043,0.0,0.0,0.0,0.0
2023-04-18 00:01:24,276.086,0.0,0.0,0.0,0.0
2023-04-18 00:01:25,276.057,0.0,0.0,0.0,0.0
2023-04-18 00:01:26,276.043,0.0,0.0,0.0,0.0
2023-04-18 00:01:27,275.998,0.0,0.0,0.0,0.0
2023-04-18 00:01:28,275.867,0.0,0.0,0.0,0.0
2023-04-18 00:01:29,275.714,0.0,0.0,0.0,0.0
2023-04-18 00:01:30,275.9,0.0,0.0,0.0,0.0
2023-04-18 00:01:31,276.017,0.0,0.0,0.0,0.0
2023-04-18 00:01:32,276.1,0.0,0.0,0.0,0.0
2023-04-18 00:01:33,275.943,0.0,0.0,0.0,0.0
2023-04-18 00:01:34,275.767,0.0,0.0,0.0,0.0
2023-04-18 00:01:35,275.9,0.0,0.0,0.0,0.0
2023-04-18 00:01:36,276.086,0.0,0.0,0.0,0.0
2023-04-18 00:01:37,276.05,0.0,0.0,0.0,0.0
2023-04-18 00:01:38,276.1,0.0,0.0,0.0,0.0
2023-04-18 00:01:39,275.943,0.0,0.0,0.0,0.0
2023-04-18 00:01:40,276.229,0.0,0.0,0.0,0.0
