name,start_time,end_time
"kettle",2023-03-07 10:03:56,2023-03-07 10:05:40
"computer",2023-03-07 11:12:56,2023-03-07 11:28:23
"coffee machine",2023-03-07 15:08:42,2023-03-07 15:12:59
"microwave",2023-03-07 20:49:11,2023-03-07 22:07:36
"coffee machine",2023-03-07 21:54:53,2023-03-07 22:02:11
"computer",2023-03-07 22:10:00,2023-03-07 22:44:38
