name,start_time,end_time
"kettle",2023-03-10 11:06:40,2023-03-10 11:07:03
"microwave",2023-03-10 20:53:57,2023-03-10 20:58:19
"coffee machine",2023-03-10 22:03:45,2023-03-10 22:27:05
"computer",2023-03-10 22:10:00,2023-03-10 00:17:34
