timestamp,smartMeter,microwave,kettle,computer
2023-02-18 00:00:00,255.364,0.0,0.0,0.0
2023-02-18 00:00:01,255.355,0.0,0.0,0.0
2023-02-18 00:00:02,255.521,0.0,0.0,0.0
2023-02-18 00:00:03,255.564,0.0,0.0,0.0
2023-02-18 00:00:04,255.521,0.0,0.0,0.0
2023-02-18 00:00:05,255.662,0.0,0.0,0.0
2023-02-18 00:00:06,255.638,0.0,0.0,0.0
2023-02-18 00:00:07,255.8,0.0,0.0,0.0
2023-02-18 00:00:08,255.75,0.0,0.0,0.0
2023-02-18 00:00:09,255.293,0.0,0.0,0.0
2023-02-18 00:00:10,255.731,0.0,0.0,0.0
2023-02-18 00:00:11,255.488,0.0,0.0,0.0
2023-02-18 00:00:12,255.264,0.0,0.0,0.0
2023-02-18 00:00:13,255.564,0.0,0.0,0.0
2023-02-18 00:00:14,255.479,0.0,0.0,0.0
2023-02-18 00:00:15,255.45,0.0,0.0,0.0
2023-02-18 00:00:16,255.675,0.0,0.0,0.0
2023-02-18 00:00:17,255.65,0.0,0.0,0.0
2023-02-18 00:00:18,255.236,0.0,0.0,0.0
2023-02-18 00:00:19,255.893,0.0,0.0,0.0
2023-02-18 00:00:20,255.764,0.0,0.0,0.0
2023-02-18 00:00:21,255.3,0.0,0.0,0.0
2023-02-18 00:00:22,255.538,0.0,0.0,0.0
2023-02-18 00:00:23,255.521,0.0,0.0,0.0
2023-02-18 00:00:24,255.305,0.0,0.0,0.0
2023-02-18 00:00:25,255.474,0.0,0.0,0.0
2023-02-18 00:00:26,255.521,0.0,0.0,0.0
2023-02-18 00:00:27,255.393,0.0,0.0,0.0
2023-02-18 00:00:28,255.43,0.0,0.0,0.0
2023-02-18 00:00:29,255.407,0.0,0.0,0.0
2023-02-18 00:00:30,255.279,0.0,0.0,0.0
2023-02-18 00:00:31,255.193,0.0,0.0,0.0
2023-02-18 00:00:32,255.483,0.0,0.0,0.0
2023-02-18 00:00:33,255.5,0.0,0.0,0.0
2023-02-18 00:00:34,255.193,0.0,0.0,0.0
2023-02-18 00:00:35,255.445,0.0,0.0,0.0
2023-02-18 00:00:36,255.721,0.0,0.0,0.0
2023-02-18 00:00:37,255.364,0.0,0.0,0.0
2023-02-18 00:00:38,255.362,0.0,0.0,0.0
2023-02-18 00:00:39,255.533,0.0,0.0,0.0
2023-02-18 00:00:40,255.507,0.0,0.0,0.0
2023-02-18 00:00:41,255.44,0.0,0.0,0.0
2023-02-18 00:00:42,255.35,0.0,0.0,0.0
2023-02-18 00:00:43,255.579,0.0,0.0,0.0
2023-02-18 00:00:44,255.536,0.0,0.0,0.0
2023-02-18 00:00:45,255.45,0.0,0.0,0.0
2023-02-18 00:00:46,255.221,0.0,0.0,0.0
2023-02-18 00:00:47,255.379,0.0,0.0,0.0
2023-02-18 00:00:48,255.507,0.0,0.0,0.0
2023-02-18 00:00:49,255.379,0.0,0.0,0.0
2023-02-18 00:00:50,255.3,0.0,0.0,0.0
2023-02-18 00:00:51,255.5,0.0,0.0,0.0
2023-02-18 00:00:52,255.55,0.0,0.0,0.0
2023-02-18 00:00:53,255.464,0.0,0.0,0.0
2023-02-18 00:00:54,255.436,0.0,0.0,0.0
2023-02-18 00:00:55,255.467,0.0,0.0,0.0
2023-02-18 00:00:56,255.55,0.0,0.0,0.0
2023-02-18 00:00:57,255.293,0.0,0.0,0.0
2023-02-18 00:00:58,255.483,0.0,0.0,0.0
2023-02-18 00:00:59,255.521,0.0,0.0,0.0
2023-02-18 00:01:00,255.379,0.0,0.0,0.0
2023-02-18 00:01:01,255.136,0.0,0.0,0.0
2023-02-18 00:01:02,255.421,0.0,0.0,0.0
2023-02-18 00:01:03,255.45,0.0,0.0,0.0
2023-02-18 00:01:04,255.45,0.0,0.0,0.0
2023-02-18 00:01:05,255.417,0.0,0.0,0.0
2023-02-18 00:01:06,255.709,0.0,0.0,0.0
2023-02-18 00:01:07,255.521,0.0,0.0,0.0
2023-02-18 00:01:08,255.507,0.0,0.0,0.0
2023-02-18 00:01:09,255.607,0.0,0.0,0.0
2023-02-18 00:01:10,255.879,0.0,0.0,0.0
2023-02-18 00:01:11,255.7,0.0,0.0,0.0
2023-02-18 00:01:12,255.75,0.0,0.0,0.0
2023-02-18 00:01:13,255.379,0.0,0.0,0.0
2023-02-18 00:01:14,255.58,0.0,0.0,0.0
2023-02-18 00:01:15,255.664,0.0,0.0,0.0
2023-02-18 00:01:16,255.783,0.0,0.0,0.0
2023-02-18 00:01:17,255.464,0.0,0.0,0.0
2023-02-18 00:01:18,255.55,0.0,0.0,0.0
2023-02-18 00:01:19,255.7,0.0,0.0,0.0
2023-02-18 00:01:20,255.836,0.0,0.0,0.0
2023-02-18 00:01:21,255.936,0.0,0.0,0.0
2023-02-18 00:01:22,255.686,0.0,0.0,0.0
2023-02-18 00:01:23,256.064,0.0,0.0,0.0
2023-02-18 00:01:24,255.579,0.0,0.0,0.0
2023-02-18 00:01:25,255.695,0.0,0.0,0.0
2023-02-18 00:01:26,255.207,0.0,0.0,0.0
2023-02-18 00:01:27,255.493,0.0,0.0,0.0
2023-02-18 00:01:28,255.85,0.0,0.0,0.0
2023-02-18 00:01:29,256.174,0.0,0.0,0.0
2023-02-18 00:01:30,256.007,0.0,0.0,0.0
2023-02-18 00:01:31,255.964,0.0,0.0,0.0
2023-02-18 00:01:32,255.764,0.0,0.0,0.0
2023-02-18 00:01:33,255.993,0.0,0.0,0.0
2023-02-18 00:01:34,255.593,0.0,0.0,0.0
2023-02-18 00:01:35,255.507,0.0,0.0,0.0
2023-02-18 00:01:36,255.536,0.0,0.0,0.0
2023-02-18 00:01:37,255.479,0.0,0.0,0.0
2023-02-18 00:01:38,255.421,0.0,0.0,0.0
2023-02-18 00:01:39,255.369,0.0,0.0,0.0
2023-02-18 00:01:40,255.336,0.0,0.0,0.0
2023-02-18 00:01:41,255.164,0.0,0.0,0.0
2023-02-18 00:01:42,255.421,0.0,0.0,0.0
2023-02-18 00:01:43,255.721,0.0,0.0,0.0
2023-02-18 00:01:44,255.621,0.0,0.0,0.0
2023-02-18 00:01:45,255.25,0.0,0.0,0.0
2023-02-18 00:01:46,255.15,0.0,0.0,0.0
2023-02-18 00:01:47,255.436,0.0,0.0,0.0
2023-02-18 00:01:48,255.636,0.0,0.0,0.0
2023-02-18 00:01:49,255.636,0.0,0.0,0.0
2023-02-18 00:01:50,255.536,0.0,0.0,0.0
2023-02-18 00:01:51,255.45,0.0,0.0,0.0
2023-02-18 00:01:52,255.49,0.0,0.0,0.0
2023-02-18 00:01:53,255.445,0.0,0.0,0.0
2023-02-18 00:01:54,255.521,0.0,0.0,0.0
2023-02-18 00:01:55,255.436,0.0,0.0,0.0
2023-02-18 00:01:56,255.179,0.0,0.0,0.0
2023-02-18 00:01:57,255.107,0.0,0.0,0.0
