name,start_time,end_time
"kettle",2023-05-12 10:33:25,2023-05-12 10:38:03
"microwave",2023-05-12 20:52:25,2023-05-12 21:48:53
"coffee machine",2023-05-12 21:55:57,2023-05-12 22:02:56
"computer",2023-05-12 22:10:00,2023-05-12 22:22:17
