name,start_time,end_time
"kettle",2023-05-08 10:08:40,2023-05-08 10:09:20
"computer",2023-05-08 10:57:40,2023-05-08 11:02:55
"coffee machine",2023-05-08 14:47:26,2023-05-08 14:55:35
"microwave",2023-05-08 20:33:33,2023-05-08 20:33:53
"coffee machine",2023-05-08 21:59:53,2023-05-08 22:14:47
"computer",2023-05-08 22:10:00,2023-05-08 00:33:37
