timestamp,smartMeter,kettle,computer,coffee machine,microwave
2023-01-11 00:00:00,272.207,0.0,0.0,0.0,0.0
2023-01-11 00:00:01,271.993,0.0,0.0,0.0,0.0
2023-01-11 00:00:02,272.183,0.0,0.0,0.0,0.0
2023-01-11 00:00:03,272.098,0.0,0.0,0.0,0.0
2023-01-11 00:00:04,272.064,0.0,0.0,0.0,0.0
2023-01-11 00:00:05,271.95,0.0,0.0,0.0,0.0
2023-01-11 00:00:06,272.15,0.0,0.0,0.0,0.0
2023-01-11 00:00:07,272.167,0.0,0.0,0.0,0.0
2023-01-11 00:00:08,272.217,0.0,0.0,0.0,0.0
2023-01-11 00:00:09,271.981,0.0,0.0,0.0,0.0
2023-01-11 00:00:10,272.193,0.0,0.0,0.0,0.0
2023-01-11 00:00:11,272.15,0.0,0.0,0.0,0.0
2023-01-11 00:00:12,272.141,0.0,0.0,0.0,0.0
2023-01-11 00:00:13,272.05,0.0,0.0,0.0,0.0
2023-01-11 00:00:14,271.993,0.0,0.0,0.0,0.0
2023-01-11 00:00:15,272.174,0.0,0.0,0.0,0.0
2023-01-11 00:00:16,272.207,0.0,0.0,0.0,0.0
2023-01-11 00:00:17,272.15,0.0,0.0,0.0,0.0
2023-01-11 00:00:18,272.107,0.0,0.0,0.0,0.0
2023-01-11 00:00:19,272.5,0.0,0.0,0.0,0.0
2023-01-11 00:00:20,272.493,0.0,0.0,0.0,0.0
2023-01-11 00:00:21,272.298,0.0,0.0,0.0,0.0
2023-01-11 00:00:22,271.867,0.0,0.0,0.0,0.0
2023-01-11 00:00:23,271.883,0.0,0.0,0.0,0.0
2023-01-11 00:00:24,272.217,0.0,0.0,0.0,0.0
2023-01-11 00:00:25,272.25,0.0,0.0,0.0,0.0
2023-01-11 00:00:26,272.093,0.0,0.0,0.0,0.0
2023-01-11 00:00:27,271.95,0.0,0.0,0.0,0.0
2023-01-11 00:00:28,272.183,0.0,0.0,0.0,0.0
2023-01-11 00:00:29,272.25,0.0,0.0,0.0,0.0
2023-01-11 00:00:30,272.25,0.0,0.0,0.0,0.0
2023-01-11 00:00:31,272.183,0.0,0.0,0.0,0.0
2023-01-11 00:00:32,271.964,0.0,0.0,0.0,0.0
2023-01-11 00:00:33,272.083,0.0,0.0,0.0,0.0
2023-01-11 00:00:34,272.25,0.0,0.0,0.0,0.0
2023-01-11 00:00:35,272.25,0.0,0.0,0.0,0.0
2023-01-11 00:00:36,272.155,0.0,0.0,0.0,0.0
2023-01-11 00:00:37,272.39,0.0,0.0,0.0,0.0
2023-01-11 00:00:38,272.35,0.0,0.0,0.0,0.0
2023-01-11 00:00:39,272.229,0.0,0.0,0.0,0.0
2023-01-11 00:00:40,272.136,0.0,0.0,0.0,0.0
2023-01-11 00:00:41,272.062,0.0,0.0,0.0,0.0
2023-01-11 00:00:42,272.079,0.0,0.0,0.0,0.0
2023-01-11 00:00:43,272.121,0.0,0.0,0.0,0.0
2023-01-11 00:00:44,271.907,0.0,0.0,0.0,0.0
2023-01-11 00:00:45,272.583,0.0,0.0,0.0,0.0
2023-01-11 00:00:46,272.68,0.0,0.0,0.0,0.0
2023-01-11 00:00:47,272.473,0.0,0.0,0.0,0.0
2023-01-11 00:00:48,271.841,0.0,0.0,0.0,0.0
2023-01-11 00:00:49,272.126,0.0,0.0,0.0,0.0
2023-01-11 00:00:50,272.15,0.0,0.0,0.0,0.0
2023-01-11 00:00:51,272.25,0.0,0.0,0.0,0.0
