name,start_time,end_time
"kettle",2022-12-30 10:56:37,2022-12-30 10:56:59
"microwave",2022-12-30 21:01:33,2022-12-30 21:01:52
"coffee machine",2022-12-30 22:08:02,2022-12-30 22:22:56
"computer",2022-12-30 22:10:00,2022-12-30 22:32:05
