name,start_time,end_time
"kettle",2022-12-27 09:43:15,2022-12-27 09:43:36
"computer",2022-12-27 10:35:29,2022-12-27 10:40:57
"coffee machine",2022-12-27 15:25:37,2022-12-27 15:32:57
"microwave",2022-12-27 21:17:50,2022-12-27 21:18:10
"coffee machine",2022-12-27 22:00:25,2022-12-27 22:07:43
"computer",2022-12-27 22:10:00,2022-12-27 22:18:09
