timestamp,smartMeter,kettle,microwave,coffee machine,computer
2023-05-12 00:00:00,9.3,0.0,0.0,0.0,0.0
2023-05-12 00:00:01,9.05,0.0,0.0,0.0,0.0
2023-05-12 00:00:02,9.305,0.0,0.0,0.0,0.0
2023-05-12 00:00:03,9.198,0.0,0.0,0.0,0.0
2023-05-12 00:00:04,9.221,0.0,0.0,0.0,0.0
2023-05-12 00:00:05,9.057,0.0,0.0,0.0,0.0
2023-05-12 00:00:06,9.329,0.0,0.0,0.0,0.0
2023-05-12 00:00:07,9.21,0.0,0.0,0.0,0.0
2023-05-12 00:00:08,9.243,0.0,0.0,0.0,0.0
2023-05-12 00:00:09,9.057,0.0,0.0,0.0,0.0
2023-05-12 00:00:10,9.15,0.0,0.0,0.0,0.0
2023-05-12 00:00:11,9.171,0.0,0.0,0.0,0.0
2023-05-12 00:00:12,9.162,0.0,0.0,0.0,0.0
2023-05-12 00:00:13,9.1,0.0,0.0,0.0,0.0
2023-05-12 00:00:14,9.114,0.0,0.0,0.0,0.0
2023-05-12 00:00:15,9.25,0.0,0.0,0.0,0.0
2023-05-12 00:00:16,9.157,0.0,0.0,0.0,0.0
2023-05-12 00:00:17,9.186,0.0,0.0,0.0,0.0
2023-05-12 00:00:18,9.157,0.0,0.0,0.0,0.0
2023-05-12 00:00:19,9.3,0.0,0.0,0.0,0.0
2023-05-12 00:00:20,9.257,0.0,0.0,0.0,0.0
2023-05-12 00:00:21,9.198,0.0,0.0,0.0,0.0
2023-05-12 00:00:22,8.902,0.0,0.0,0.0,0.0
2023-05-12 00:00:23,9.0,0.0,0.0,0.0,0.0
2023-05-12 00:00:24,9.267,0.0,0.0,0.0,0.0
2023-05-12 00:00:25,9.3,0.0,0.0,0.0,0.0
2023-05-12 00:00:26,9.2,0.0,0.0,0.0,0.0
2023-05-12 00:00:27,8.933,0.0,0.0,0.0,0.0
2023-05-12 00:00:28,9.205,0.0,0.0,0.0,0.0
2023-05-12 00:00:29,9.3,0.0,0.0,0.0,0.0
2023-05-12 00:00:30,9.3,0.0,0.0,0.0,0.0
2023-05-12 00:00:31,9.233,0.0,0.0,0.0,0.0
2023-05-12 00:00:32,9.014,0.0,0.0,0.0,0.0
2023-05-12 00:00:33,9.362,0.0,0.0,0.0,0.0
2023-05-12 00:00:34,9.767,0.0,0.0,0.0,0.0
2023-05-12 00:00:35,9.729,0.0,0.0,0.0,0.0
2023-05-12 00:00:36,9.657,0.0,0.0,0.0,0.0
2023-05-12 00:00:37,9.804,0.0,0.0,0.0,0.0
2023-05-12 00:00:38,9.317,0.0,0.0,0.0,0.0
2023-05-12 00:00:39,9.479,0.0,0.0,0.0,0.0
2023-05-12 00:00:40,9.771,0.0,0.0,0.0,0.0
2023-05-12 00:00:41,9.645,0.0,0.0,0.0,0.0
2023-05-12 00:00:42,9.681,0.0,0.0,0.0,0.0
2023-05-12 00:00:43,9.562,0.0,0.0,0.0,0.0
2023-05-12 00:00:44,9.214,0.0,0.0,0.0,0.0
2023-05-12 00:00:45,9.01,0.0,0.0,0.0,0.0
2023-05-12 00:00:46,9.2,0.0,0.0,0.0,0.0
2023-05-12 00:00:47,9.237,0.0,0.0,0.0,0.0
2023-05-12 00:00:48,8.92,0.0,0.0,0.0,0.0
2023-05-12 00:00:49,8.99,0.0,0.0,0.0,0.0
2023-05-12 00:00:50,9.214,0.0,0.0,0.0,0.0
2023-05-12 00:00:51,9.243,0.0,0.0,0.0,0.0
2023-05-12 00:00:52,9.357,0.0,0.0,0.0,0.0
2023-05-12 00:00:53,9.167,0.0,0.0,0.0,0.0
2023-05-12 00:00:54,9.167,0.0,0.0,0.0,0.0
2023-05-12 00:00:55,9.252,0.0,0.0,0.0,0.0
2023-05-12 00:00:56,9.148,0.0,0.0,0.0,0.0
2023-05-12 00:00:57,9.145,0.0,0.0,0.0,0.0
2023-05-12 00:00:58,9.124,0.0,0.0,0.0,0.0
2023-05-12 00:00:59,8.986,0.0,0.0,0.0,0.0
2023-05-12 00:01:00,9.3,0.0,0.0,0.0,0.0
2023-05-12 00:01:01,9.3,0.0,0.0,0.0,0.0
2023-05-12 00:01:02,9.112,0.0,0.0,0.0,0.0
2023-05-12 00:01:03,8.94,0.0,0.0,0.0,0.0
2023-05-12 00:01:04,9.186,0.0,0.0,0.0,0.0
2023-05-12 00:01:05,9.3,0.0,0.0,0.0,0.0
2023-05-12 00:01:06,9.388,0.0,0.0,0.0,0.0
2023-05-12 00:01:07,9.437,0.0,0.0,0.0,0.0
2023-05-12 00:01:08,9.036,0.0,0.0,0.0,0.0
2023-05-12 00:01:09,8.9,0.0,0.0,0.0,0.0
2023-05-12 00:01:10,9.005,0.0,0.0,0.0,0.0
2023-05-12 00:01:11,9.167,0.0,0.0,0.0,0.0
2023-05-12 00:01:12,9.271,0.0,0.0,0.0,0.0
2023-05-12 00:01:13,9.267,0.0,0.0,0.0,0.0
2023-05-12 00:01:14,9.286,0.0,0.0,0.0,0.0
2023-05-12 00:01:15,9.21,0.0,0.0,0.0,0.0
2023-05-12 00:01:16,9.414,0.0,0.0,0.0,0.0
2023-05-12 00:01:17,9.619,0.0,0.0,0.0,0.0
2023-05-12 00:01:18,9.479,0.0,0.0,0.0,0.0
2023-05-12 00:01:19,8.867,0.0,0.0,0.0,0.0
2023-05-12 00:01:20,9.086,0.0,0.0,0.0,0.0
2023-05-12 00:01:21,9.237,0.0,0.0,0.0,0.0
2023-05-12 00:01:22,9.229,0.0,0.0,0.0,0.0
2023-05-12 00:01:23,9.06,0.0,0.0,0.0,0.0
2023-05-12 00:01:24,8.9,0.0,0.0,0.0,0.0
2023-05-12 00:01:25,8.814,0.0,0.0,0.0,0.0
2023-05-12 00:01:26,9.038,0.0,0.0,0.0,0.0
2023-05-12 00:01:27,9.243,0.0,0.0,0.0,0.0
2023-05-12 00:01:28,9.3,0.0,0.0,0.0,0.0
2023-05-12 00:01:29,9.229,0.0,0.0,0.0,0.0
2023-05-12 00:01:30,9.0,0.0,0.0,0.0,0.0
2023-05-12 00:01:31,9.243,0.0,0.0,0.0,0.0
2023-05-12 00:01:32,9.267,0.0,0.0,0.0,0.0
2023-05-12 00:01:33,9.2,0.0,0.0,0.0,0.0
2023-05-12 00:01:34,9.2,0.0,0.0,0.0,0.0
2023-05-12 00:01:35,8.957,0.0,0.0,0.0,0.0
2023-05-12 00:01:36,9.045,0.0,0.0,0.0,0.0
2023-05-12 00:01:37,9.2,0.0,0.0,0.0,0.0
2023-05-12 00:01:38,9.3,0.0,0.0,0.0,0.0
