epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9995362758636475,0.003958801738917828,0.8181818127632141,0.5625,0.9996025562286377,0.0022012360859662294,1.0,0.5490196347236633
1,0.9995362758636475,0.003253624076023698,0.7941176295280457,0.5625,0.9993375539779663,0.0018986011855304241,0.591549277305603,0.8235294222831726
2,0.9994866251945496,0.003719976404681802,0.7142857313156128,0.625,0.9991884827613831,0.00493481382727623,0.6000000238418579,0.11764705926179886
3,0.9997019171714783,0.0011973505606874824,0.8947368264198303,0.7083333134651184,0.9997019171714783,0.0013474762672558427,0.8541666865348816,0.8039215803146362
4,0.9998840689659119,0.00031535307061858475,0.936170220375061,0.9166666865348816,0.9995197057723999,0.0031271534971892834,0.9583333134651184,0.45098039507865906
5,0.9994534850120544,0.0025543118827044964,0.6666666865348816,0.625,0.9991222620010376,0.0020842754747718573,0.5,0.8235294222831726
6,0.9995859861373901,0.0013490148121491075,0.7857142686843872,0.6875,0.9996025562286377,0.001374104293063283,0.9655172228813171,0.5490196347236633
7,0.9997515678405762,0.0008002390386536717,0.8837209343910217,0.7916666865348816,0.9990063309669495,0.003236571094021201,0.43478259444236755,0.5882353186607361
8,0.9993706941604614,0.005355497822165489,0.75,0.3125,0.9989731907844543,0.0038015595637261868,0.4202898442745209,0.5686274766921997
9,0.9997681379318237,0.001037547830492258,0.925000011920929,0.7708333134651184,0.9992381930351257,0.003122590249404311,0.546875,0.686274528503418
