name,start_time,end_time
"kettle",2023-02-20 10:13:14,2023-02-20 10:15:07
"computer",2023-02-20 11:25:26,2023-02-20 11:55:46
"coffee machine",2023-02-20 15:02:45,2023-02-20 15:17:39
"microwave",2023-02-20 21:43:14,2023-02-20 21:43:29
"coffee machine",2023-02-20 21:58:38,2023-02-20 22:03:37
"computer",2023-02-20 22:10:00,2023-02-20 23:07:19
