name,start_time,end_time
"kettle",2023-04-06 09:45:20,2023-04-06 09:45:41
"computer",2023-04-06 11:03:43,2023-04-06 11:31:50
"coffee machine",2023-04-06 15:27:29,2023-04-06 15:42:23
"microwave",2023-04-06 21:33:46,2023-04-06 22:30:14
"coffee machine",2023-04-06 22:04:35,2023-04-06 22:08:56
"computer",2023-04-06 22:10:00,2023-04-06 22:21:27
