timestamp,smartMeter,kettle,computer,coffee machine,microwave
2023-05-09 00:00:00,273.076,0.0,0.0,0.0,0.0
2023-05-09 00:00:01,272.933,0.0,0.0,0.0,0.0
2023-05-09 00:00:02,273.162,0.0,0.0,0.0,0.0
2023-05-09 00:00:03,272.967,0.0,0.0,0.0,0.0
2023-05-09 00:00:04,273.033,0.0,0.0,0.0,0.0
2023-05-09 00:00:05,272.933,0.0,0.0,0.0,0.0
2023-05-09 00:00:06,272.987,0.0,0.0,0.0,0.0
2023-05-09 00:00:07,272.962,0.0,0.0,0.0,0.0
2023-05-09 00:00:08,272.952,0.0,0.0,0.0,0.0
2023-05-09 00:00:09,272.933,0.0,0.0,0.0,0.0
2023-05-09 00:00:10,272.976,0.0,0.0,0.0,0.0
2023-05-09 00:00:11,273.033,0.0,0.0,0.0,0.0
2023-05-09 00:00:12,273.119,0.0,0.0,0.0,0.0
2023-05-09 00:00:13,273.374,0.0,0.0,0.0,0.0
2023-05-09 00:00:14,273.319,0.0,0.0,0.0,0.0
2023-05-09 00:00:15,273.305,0.0,0.0,0.0,0.0
2023-05-09 00:00:16,273.533,0.0,0.0,0.0,0.0
2023-05-09 00:00:17,273.433,0.0,0.0,0.0,0.0
2023-05-09 00:00:18,273.383,0.0,0.0,0.0,0.0
2023-05-09 00:00:19,273.405,0.0,0.0,0.0,0.0
2023-05-09 00:00:20,273.233,0.0,0.0,0.0,0.0
2023-05-09 00:00:21,272.893,0.0,0.0,0.0,0.0
2023-05-09 00:00:22,273.033,0.0,0.0,0.0,0.0
2023-05-09 00:00:23,273.033,0.0,0.0,0.0,0.0
2023-05-09 00:00:24,273.033,0.0,0.0,0.0,0.0
2023-05-09 00:00:25,272.973,0.0,0.0,0.0,0.0
2023-05-09 00:00:26,273.033,0.0,0.0,0.0,0.0
2023-05-09 00:00:27,272.993,0.0,0.0,0.0,0.0
2023-05-09 00:00:28,273.08,0.0,0.0,0.0,0.0
2023-05-09 00:00:29,272.876,0.0,0.0,0.0,0.0
2023-05-09 00:00:30,272.912,0.0,0.0,0.0,0.0
2023-05-09 00:00:31,272.967,0.0,0.0,0.0,0.0
2023-05-09 00:00:32,273.222,0.0,0.0,0.0,0.0
2023-05-09 00:00:33,273.319,0.0,0.0,0.0,0.0
2023-05-09 00:00:34,272.933,0.0,0.0,0.0,0.0
2023-05-09 00:00:35,272.967,0.0,0.0,0.0,0.0
2023-05-09 00:00:36,273.033,0.0,0.0,0.0,0.0
2023-05-09 00:00:37,272.99,0.0,0.0,0.0,0.0
2023-05-09 00:00:38,272.946,0.0,0.0,0.0,0.0
2023-05-09 00:00:39,272.957,0.0,0.0,0.0,0.0
2023-05-09 00:00:40,273.033,0.0,0.0,0.0,0.0
2023-05-09 00:00:41,272.983,0.0,0.0,0.0,0.0
2023-05-09 00:00:42,273.073,0.0,0.0,0.0,0.0
2023-05-09 00:00:43,273.169,0.0,0.0,0.0,0.0
2023-05-09 00:00:44,272.933,0.0,0.0,0.0,0.0
2023-05-09 00:00:45,272.962,0.0,0.0,0.0,0.0
2023-05-09 00:00:46,272.99,0.0,0.0,0.0,0.0
2023-05-09 00:00:47,272.912,0.0,0.0,0.0,0.0
2023-05-09 00:00:48,273.062,0.0,0.0,0.0,0.0
2023-05-09 00:00:49,272.95,0.0,0.0,0.0,0.0
2023-05-09 00:00:50,272.967,0.0,0.0,0.0,0.0
2023-05-09 00:00:51,272.976,0.0,0.0,0.0,0.0
2023-05-09 00:00:52,273.033,0.0,0.0,0.0,0.0
2023-05-09 00:00:53,272.923,0.0,0.0,0.0,0.0
2023-05-09 00:00:54,272.933,0.0,0.0,0.0,0.0
2023-05-09 00:00:55,273.0,0.0,0.0,0.0,0.0
2023-05-09 00:00:56,273.033,0.0,0.0,0.0,0.0
2023-05-09 00:00:57,273.013,0.0,0.0,0.0,0.0
2023-05-09 00:00:58,272.95,0.0,0.0,0.0,0.0
2023-05-09 00:00:59,273.033,0.0,0.0,0.0,0.0
2023-05-09 00:01:00,273.033,0.0,0.0,0.0,0.0
2023-05-09 00:01:01,272.905,0.0,0.0,0.0,0.0
2023-05-09 00:01:02,273.117,0.0,0.0,0.0,0.0
2023-05-09 00:01:03,273.033,0.0,0.0,0.0,0.0
2023-05-09 00:01:04,272.976,0.0,0.0,0.0,0.0
2023-05-09 00:01:05,273.005,0.0,0.0,0.0,0.0
2023-05-09 00:01:06,272.948,0.0,0.0,0.0,0.0
2023-05-09 00:01:07,273.019,0.0,0.0,0.0,0.0
