timestamp,smartMeter,vacuum cleaner,microwave,kettle,computer
2023-05-13 00:00:00,102.914,0.0,0.0,0.0,0.0
2023-05-13 00:00:01,102.726,0.0,0.0,0.0,0.0
2023-05-13 00:00:02,102.695,0.0,0.0,0.0,0.0
2023-05-13 00:00:03,102.7,0.0,0.0,0.0,0.0
2023-05-13 00:00:04,102.8,0.0,0.0,0.0,0.0
2023-05-13 00:00:05,102.733,0.0,0.0,0.0,0.0
2023-05-13 00:00:06,102.757,0.0,0.0,0.0,0.0
2023-05-13 00:00:07,102.783,0.0,0.0,0.0,0.0
2023-05-13 00:00:08,102.671,0.0,0.0,0.0,0.0
2023-05-13 00:00:09,102.6,0.0,0.0,0.0,0.0
2023-05-13 00:00:10,102.62,0.0,0.0,0.0,0.0
2023-05-13 00:00:11,102.706,0.0,0.0,0.0,0.0
2023-05-13 00:00:12,102.72,0.0,0.0,0.0,0.0
2023-05-13 00:00:13,102.706,0.0,0.0,0.0,0.0
2023-05-13 00:00:14,102.686,0.0,0.0,0.0,0.0
2023-05-13 00:00:15,102.7,0.0,0.0,0.0,0.0
2023-05-13 00:00:16,102.786,0.0,0.0,0.0,0.0
2023-05-13 00:00:17,102.7,0.0,0.0,0.0,0.0
2023-05-13 00:00:18,102.757,0.0,0.0,0.0,0.0
2023-05-13 00:00:19,102.617,0.0,0.0,0.0,0.0
2023-05-13 00:00:20,102.679,0.0,0.0,0.0,0.0
2023-05-13 00:00:21,102.75,0.0,0.0,0.0,0.0
2023-05-13 00:00:22,102.74,0.0,0.0,0.0,0.0
2023-05-13 00:00:23,102.914,0.0,0.0,0.0,0.0
2023-05-13 00:00:24,102.836,0.0,0.0,0.0,0.0
2023-05-13 00:00:25,102.643,0.0,0.0,0.0,0.0
2023-05-13 00:00:26,102.667,0.0,0.0,0.0,0.0
2023-05-13 00:00:27,102.667,0.0,0.0,0.0,0.0
2023-05-13 00:00:28,102.743,0.0,0.0,0.0,0.0
2023-05-13 00:00:29,102.8,0.0,0.0,0.0,0.0
2023-05-13 00:00:30,102.8,0.0,0.0,0.0,0.0
2023-05-13 00:00:31,102.743,0.0,0.0,0.0,0.0
2023-05-13 00:00:32,102.757,0.0,0.0,0.0,0.0
2023-05-13 00:00:33,102.8,0.0,0.0,0.0,0.0
2023-05-13 00:00:34,102.852,0.0,0.0,0.0,0.0
