name,start_time,end_time
"vacuum cleaner",2023-04-08 11:15:00,2023-04-08 11:52:28
"microwave",2023-04-08 21:18:11,2023-04-08 21:18:30
"kettle",2023-04-08 21:52:39,2023-04-08 21:54:09
"computer",2023-04-08 22:10:00,2023-04-08 22:14:04
