timestamp,smartMeter,kettle,computer,coffee machine,microwave
2023-03-13 00:00:00,266.6,0.0,0.0,0.0,0.0
2023-03-13 00:00:01,266.6,0.0,0.0,0.0,0.0
2023-03-13 00:00:02,266.571,0.0,0.0,0.0,0.0
2023-03-13 00:00:03,266.633,0.0,0.0,0.0,0.0
2023-03-13 00:00:04,266.593,0.0,0.0,0.0,0.0
2023-03-13 00:00:05,266.61,0.0,0.0,0.0,0.0
2023-03-13 00:00:06,266.738,0.0,0.0,0.0,0.0
2023-03-13 00:00:07,266.75,0.0,0.0,0.0,0.0
2023-03-13 00:00:08,266.7,0.0,0.0,0.0,0.0
2023-03-13 00:00:09,266.65,0.0,0.0,0.0,0.0
2023-03-13 00:00:10,266.63,0.0,0.0,0.0,0.0
2023-03-13 00:00:11,266.688,0.0,0.0,0.0,0.0
2023-03-13 00:00:12,266.507,0.0,0.0,0.0,0.0
2023-03-13 00:00:13,266.617,0.0,0.0,0.0,0.0
2023-03-13 00:00:14,266.7,0.0,0.0,0.0,0.0
2023-03-13 00:00:15,266.7,0.0,0.0,0.0,0.0
2023-03-13 00:00:16,266.686,0.0,0.0,0.0,0.0
2023-03-13 00:00:17,266.629,0.0,0.0,0.0,0.0
2023-03-13 00:00:18,266.6,0.0,0.0,0.0,0.0
2023-03-13 00:00:19,266.586,0.0,0.0,0.0,0.0
2023-03-13 00:00:20,266.543,0.0,0.0,0.0,0.0
2023-03-13 00:00:21,266.564,0.0,0.0,0.0,0.0
2023-03-13 00:00:22,266.629,0.0,0.0,0.0,0.0
2023-03-13 00:00:23,266.7,0.0,0.0,0.0,0.0
2023-03-13 00:00:24,266.65,0.0,0.0,0.0,0.0
2023-03-13 00:00:25,266.64,0.0,0.0,0.0,0.0
2023-03-13 00:00:26,266.686,0.0,0.0,0.0,0.0
2023-03-13 00:00:27,266.464,0.0,0.0,0.0,0.0
2023-03-13 00:00:28,266.646,0.0,0.0,0.0,0.0
2023-03-13 00:00:29,266.7,0.0,0.0,0.0,0.0
2023-03-13 00:00:30,266.6,0.0,0.0,0.0,0.0
2023-03-13 00:00:31,266.65,0.0,0.0,0.0,0.0
2023-03-13 00:00:32,266.66,0.0,0.0,0.0,0.0
2023-03-13 00:00:33,266.929,0.0,0.0,0.0,0.0
2023-03-13 00:00:34,267.124,0.0,0.0,0.0,0.0
2023-03-13 00:00:35,267.112,0.0,0.0,0.0,0.0
2023-03-13 00:00:36,267.143,0.0,0.0,0.0,0.0
2023-03-13 00:00:37,267.271,0.0,0.0,0.0,0.0
2023-03-13 00:00:38,267.117,0.0,0.0,0.0,0.0
2023-03-13 00:00:39,267.111,0.0,0.0,0.0,0.0
2023-03-13 00:00:40,267.133,0.0,0.0,0.0,0.0
2023-03-13 00:00:41,267.093,0.0,0.0,0.0,0.0
2023-03-13 00:00:42,267.1,0.0,0.0,0.0,0.0
2023-03-13 00:00:43,267.129,0.0,0.0,0.0,0.0
2023-03-13 00:00:44,266.871,0.0,0.0,0.0,0.0
2023-03-13 00:00:45,266.686,0.0,0.0,0.0,0.0
2023-03-13 00:00:46,266.657,0.0,0.0,0.0,0.0
2023-03-13 00:00:47,266.462,0.0,0.0,0.0,0.0
2023-03-13 00:00:48,266.571,0.0,0.0,0.0,0.0
2023-03-13 00:00:49,266.657,0.0,0.0,0.0,0.0
2023-03-13 00:00:50,266.657,0.0,0.0,0.0,0.0
2023-03-13 00:00:51,266.6,0.0,0.0,0.0,0.0
2023-03-13 00:00:52,266.614,0.0,0.0,0.0,0.0
2023-03-13 00:00:53,266.64,0.0,0.0,0.0,0.0
2023-03-13 00:00:54,266.657,0.0,0.0,0.0,0.0
2023-03-13 00:00:55,266.667,0.0,0.0,0.0,0.0
2023-03-13 00:00:56,266.614,0.0,0.0,0.0,0.0
2023-03-13 00:00:57,266.666,0.0,0.0,0.0,0.0
2023-03-13 00:00:58,266.617,0.0,0.0,0.0,0.0
2023-03-13 00:00:59,266.7,0.0,0.0,0.0,0.0
2023-03-13 00:01:00,266.688,0.0,0.0,0.0,0.0
2023-03-13 00:01:01,266.557,0.0,0.0,0.0,0.0
2023-03-13 00:01:02,266.671,0.0,0.0,0.0,0.0
2023-03-13 00:01:03,266.657,0.0,0.0,0.0,0.0
2023-03-13 00:01:04,266.586,0.0,0.0,0.0,0.0
2023-03-13 00:01:05,266.671,0.0,0.0,0.0,0.0
2023-03-13 00:01:06,266.786,0.0,0.0,0.0,0.0
2023-03-13 00:01:07,266.8,0.0,0.0,0.0,0.0
2023-03-13 00:01:08,266.536,0.0,0.0,0.0,0.0
2023-03-13 00:01:09,266.433,0.0,0.0,0.0,0.0
2023-03-13 00:01:10,266.633,0.0,0.0,0.0,0.0
2023-03-13 00:01:11,266.7,0.0,0.0,0.0,0.0
2023-03-13 00:01:12,266.643,0.0,0.0,0.0,0.0
2023-03-13 00:01:13,266.6,0.0,0.0,0.0,0.0
2023-03-13 00:01:14,266.675,0.0,0.0,0.0,0.0
2023-03-13 00:01:15,266.7,0.0,0.0,0.0,0.0
2023-03-13 00:01:16,266.714,0.0,0.0,0.0,0.0
2023-03-13 00:01:17,267.086,0.0,0.0,0.0,0.0
2023-03-13 00:01:18,266.95,0.0,0.0,0.0,0.0
2023-03-13 00:01:19,266.633,0.0,0.0,0.0,0.0
2023-03-13 00:01:20,266.629,0.0,0.0,0.0,0.0
2023-03-13 00:01:21,266.7,0.0,0.0,0.0,0.0
2023-03-13 00:01:22,266.629,0.0,0.0,0.0,0.0
2023-03-13 00:01:23,266.467,0.0,0.0,0.0,0.0
2023-03-13 00:01:24,266.543,0.0,0.0,0.0,0.0
2023-03-13 00:01:25,266.657,0.0,0.0,0.0,0.0
2023-03-13 00:01:26,266.62,0.0,0.0,0.0,0.0
2023-03-13 00:01:27,266.614,0.0,0.0,0.0,0.0
2023-03-13 00:01:28,266.65,0.0,0.0,0.0,0.0
2023-03-13 00:01:29,266.7,0.0,0.0,0.0,0.0
2023-03-13 00:01:30,266.65,0.0,0.0,0.0,0.0
