timestamp,smartMeter,computer,microwave,kettle
2023-03-18 00:00:00,321.35,49.7,0.0,0.0
2023-03-18 00:00:01,324.34,52.6,0.0,0.0
2023-03-18 00:00:02,326.0,54.4,0.0,0.0
2023-03-18 00:00:03,330.283,58.783,0.0,0.0
2023-03-18 00:00:04,331.9,60.4,0.0,0.0
2023-03-18 00:00:05,329.293,57.85,0.0,0.0
2023-03-18 00:00:06,324.2,52.7,0.0,0.0
2023-03-18 00:00:07,322.067,50.567,0.0,0.0
2023-03-18 00:00:08,321.743,50.3,0.0,0.0
2023-03-18 00:00:09,323.457,52.1,0.0,0.0
2023-03-18 00:00:10,324.095,52.767,0.0,0.0
2023-03-18 00:00:11,327.986,56.5,0.0,0.0
2023-03-18 00:00:12,328.424,56.967,0.0,0.0
2023-03-18 00:00:13,324.993,53.65,0.0,0.0
2023-03-18 00:00:14,323.229,51.829,0.0,0.0
2023-03-18 00:00:15,322.7,51.2,0.0,0.0
2023-03-18 00:00:16,320.486,49.0,0.0,0.0
2023-03-18 00:00:17,321.605,50.1,0.0,0.0
2023-03-18 00:00:18,322.195,50.667,0.0,0.0
2023-03-18 00:00:19,321.062,49.457,0.0,0.0
2023-03-18 00:00:20,319.671,48.2,0.0,0.0
2023-03-18 00:00:21,319.157,47.686,0.0,0.0
2023-03-18 00:00:22,323.355,51.883,0.0,0.0
2023-03-18 00:00:23,320.086,48.586,0.0,0.0
2023-03-18 00:00:24,321.013,49.6,0.0,0.0
2023-03-18 00:00:25,322.0,50.657,0.0,0.0
2023-03-18 00:00:26,320.0,48.5,0.0,0.0
2023-03-18 00:00:27,320.8,49.3,0.0,0.0
2023-03-18 00:00:28,324.257,52.8,0.0,0.0
2023-03-18 00:00:29,322.457,51.057,0.0,0.0
2023-03-18 00:00:30,321.36,49.933,0.0,0.0
2023-03-18 00:00:31,321.698,50.214,0.0,0.0
2023-03-18 00:00:32,322.329,50.871,0.0,0.0
2023-03-18 00:00:33,325.083,53.583,0.0,0.0
2023-03-18 00:00:34,330.21,58.743,0.0,0.0
2023-03-18 00:00:35,331.857,60.4,0.0,0.0
2023-03-18 00:00:36,328.157,56.729,0.0,0.0
2023-03-18 00:00:37,321.38,49.58,0.0,0.0
2023-03-18 00:00:38,321.467,49.457,0.0,0.0
2023-03-18 00:00:39,322.197,50.617,0.0,0.0
2023-03-18 00:00:40,320.833,49.333,0.0,0.0
2023-03-18 00:00:41,327.136,55.7,0.0,0.0
2023-03-18 00:00:42,328.683,57.367,0.0,0.0
2023-03-18 00:00:43,325.386,53.886,0.0,0.0
2023-03-18 00:00:44,322.314,50.814,0.0,0.0
2023-03-18 00:00:45,322.171,50.671,0.0,0.0
2023-03-18 00:00:46,322.943,51.1,0.0,0.0
2023-03-18 00:00:47,322.429,50.329,0.0,0.0
2023-03-18 00:00:48,324.871,53.2,0.0,0.0
2023-03-18 00:00:49,320.838,49.367,0.0,0.0
2023-03-18 00:00:50,319.871,48.386,0.0,0.0
2023-03-18 00:00:51,318.583,47.05,0.0,0.0
2023-03-18 00:00:52,318.904,47.371,0.0,0.0
2023-03-18 00:00:53,321.143,49.643,0.0,0.0
2023-03-18 00:00:54,321.871,50.371,0.0,0.0
2023-03-18 00:00:55,317.367,45.933,0.0,0.0
2023-03-18 00:00:56,318.986,47.571,0.0,0.0
2023-03-18 00:00:57,315.6,44.1,0.0,0.0
2023-03-18 00:00:58,315.117,43.617,0.0,0.0
2023-03-18 00:00:59,315.157,43.714,0.0,0.0
2023-03-18 00:01:00,314.738,43.367,0.0,0.0
2023-03-18 00:01:01,314.938,43.471,0.0,0.0
